TEXT,COUNT,SENTIMENT_KEYWORD_AGG_INDEX,ASPECT_CATEGORY_NAME,ASPECT_CATEGORY,REQUIRE_CONTEXT,ASPECT_SUB_CATEGORY_NAME
新加坡夜生活,21,2266,Activities,,,"Bars, Pubs"
新加坡当地人,21,2267,NA,,,NA
新加坡的海洋馆,21,2268,POI/Places,,,NA
新加坡的风景,21,2269,Sightseeing,,,View
新加坡穆斯林的聚居区,21,2270,POI/Places,,,NA
新加坡都会,21,2271,NA,,,NA
旅游团,21,2272,NA,,,NA
旅游期间每天,21,2273,NA,,,NA
景色非常好,21,2274,Sightseeing,,,View
朋友一定,21,2275,Family/Children family/Friends,,1,Friends
望去,21,2276,NA,,,NA
本地,21,2277,NA,,,NA
条小,21,2278,NA,,,NA
条路上,21,2279,Transportation and Accessibility,,,NA
来的时候,21,2280,NA,,,NA
柜子,21,2281,Facilities,,,NA
每个景点,21,2282,POI/Places,,,NA
气味,21,2283,Environment and Ambiance,,,NA
水流,21,2284,NA,,,NA
水獭,21,2285,Sightseeing,,,Animals
水边,21,2286,NA,,,NA
河道,21,2287,NA,,,NA
沿街,21,2288,Transportation and Accessibility,,,Streets
海底隧道,21,2289,Sightseeing,,,NA
海牛,21,2290,Sightseeing,,,Animals
消防,21,2291,Facilities,,,Safety
滨海湾全景,21,2292,POI/Places,,,NA
激流勇,21,2293,Activities,,1,Ride
灯笼,21,2294,NA,,,NA
理由,21,2295,NA,,,NA
用法,21,2296,NA,,,NA
相片,21,2297,Sightseeing,,,Photography
看台,21,2298,NA,,,NA
礼拜,21,2299,NA,,,NA
票机上,21,2300,NA,,,NA
科学知识,21,2301,NA,,,NA
笔两张,21,2302,NA,,,NA
纱丽,21,2303,NA,,,NA
缘故,21,2304,NA,,,NA
网友,21,2305,NA,,,NA
美食广场,21,2306,Transportation and Accessibility,,,Food Court
老人家,21,2307,Family/Children family/Friends,,,Family
老人票,21,2308,Transportation and Accessibility,,,Tickets
老师,21,2309,NA,,,NA
脏乱差,21,2310,Environment and Ambiance,,,NA
自然保护区,21,2311,Sightseeing,,,NA
舞蹈,21,2312,Activities,,1,Shows
艺术作品,21,2313,Arts and Culture,,,Art
花芭山,21,2314,POI/Places,,,NA
英文小火车,21,2315,Transportation and Accessibility,,1,NA
蝴蝶馆,21,2316,Sightseeing,,,NA
记载,21,2317,NA,,,NA
车费,21,2318,Transportation and Accessibility,,,NA
这个时候,21,2319,NA,,,NA
都是一头雾水,21,2320,NA,,,NA
铜器,21,2321,NA,,,NA
隧道,21,2322,Transportation and Accessibility,,,NA
雪糕,21,2323,F&B,,,NA
音响,21,2324,Arts and Culture,,,NA
鸭子,21,2325,NA,,,NA
Singapore,21,2326,NA,,,NA
一句话,20,2327,NA,,,NA
一般,20,2328,NA,,,NA
上海的外滩,20,2329,NA,,,NA
不久,20,2330,NA,,,NA
两个孩子,20,2331,Family/Children family/Friends,,,Children
两条,20,2332,NA,,,NA
中国各地的小吃,20,2333,F&B,,,Chinese
习性,20,2334,NA,,,NA
二战时期,20,2335,NA,,,NA
交通方式,20,2336,Transportation and Accessibility,,,NA
人行道,20,2337,Transportation and Accessibility,,,Paths
价位,20,2338,Price,,,NA
佛教寺庙,20,2339,NA,,,NA
佛教徒的圣物,20,2340,NA,,,NA
全方位,20,2341,NA,,,NA
全身,20,2342,NA,,,NA
兴致,20,2343,NA,,,NA
动物亲密,20,2344,Sightseeing,,1,Animals
午后,20,2345,NA,,,NA
南部山脊,20,2346,Sightseeing,,,NA
印度尼西亚,20,2347,NA,,,NA
印度美食,20,2348,F&B,,,Indian
参观者,20,2349,NA,,,NA
变形金钢,20,2350,Activities,,,Ride
号码,20,2351,NA,,,NA
吃完晚饭,20,2352,NA,,,NA
国内的海洋馆,20,2353,NA,,,NA
地下一层,20,2354,NA,,,NA
城市景观,20,2355,Sightseeing,,,View
大堂,20,2356,NA,,,NA
大蜥蜴,20,2357,Sightseeing,,,Animals
大道,20,2358,Transportation and Accessibility,,,Streets
家人一起,20,2359,Family/Children family/Friends,,,Family
寓意,20,2360,NA,,,NA
小东西,20,2361,Shopping,,,NA
小印度站,20,2362,Transportation and Accessibility,,,MRT
小火车票,20,2363,Transportation and Accessibility,,,Tickets
小狮子,20,2364,Sightseeing,,,Animals
小的孩子,20,2365,Family/Children family/Friends,,,Children
小礼品,20,2366,Shopping,,,NA
工匠林浪新,20,2367,NA,,,NA
帽子,20,2368,NA,,,NA
很适合孩子,20,2369,Family/Children family/Friends,,,Children
总能,20,2370,NA,,,NA
想看,20,2371,NA,,,NA
感兴趣的朋友,20,2372,NA,,,NA
排档,20,2373,F&B,,,NA
文艺青年,20,2374,NA,,,NA
斜坡,20,2375,NA,,,NA
新加坡乌节路,20,2376,POI/Places,,,NA
新加坡人民,20,2377,NA,,,NA
新加坡国花,20,2378,NA,,,NA
新加坡的天气,20,2379,Environment and Ambiance,,,Weather
日光浴,20,2380,NA,,,NA
早一点,20,2381,NA,,,NA
时间多,20,2382,NA,,,NA
星巴克,20,2383,F&B,,,"Coffee, Tea"
星空,20,2384,Environment and Ambiance,,,"Greenery, Nature"
更有,20,2385,NA,,,NA
棒极了,20,2386,Experience,,,NA
植物种类,20,2387,Sightseeing,,,Plants
次日,20,2388,NA,,,NA
汇率,20,2389,Price,,,NA
汽车,20,2390,Transportation and Accessibility,,,NA
沿途的风景,20,2391,Sightseeing,,,View
海滨公园,20,2392,POI/Places,,,NA
游艇,20,2393,Activities,,,Tour
滨海湾的夜景,20,2394,Sightseeing,,,View
点钟,20,2395,NA,,,NA
爸爸妈妈,20,2396,Family/Children family/Friends,,,Family
独木舟,20,2397,Activities,,,Ride
现代购物中心,20,2398,Shopping,,,NA
白天动物园,20,2399,POI/Places,,,NA
的很不错,20,2400,Experience,,,NA
的话一定,20,2401,NA,,,NA
石头,20,2402,NA,,,NA
童趣,20,2403,Family/Children family/Friends,,,Children
米其林,20,2404,F&B,,,NA
米处,20,2405,NA,,,NA
绿地,20,2406,Environment and Ambiance,,,Grass
美的景色,20,2407,Sightseeing,,,View
肯德基,20,2408,F&B,,,Fast Food
花都,20,2409,NA,,,NA
英国海军基地,20,2410,NA,,,NA
英式,20,2411,NA,,,NA
英文不好,20,2412,NA,,,NA
蚊虫,20,2413,Environment and Ambiance,,,NA
设备齐全的海上乐园,20,2414,Sightseeing,,,NA
误机,20,2415,NA,,,NA
走道,20,2416,TRansportation and Accessibility,,,Paths
超级美,20,2417,Experience,,,NA
躺椅,20,2418,Facilities,,,Seats
车程,20,2419,Transportation and Accessibility,,,NA
轿厢,20,2420,NA,,,NA
适合大人,20,2421,Family/Children family/Friends,,,NA
道锋味,20,2422,F&B,,,NA
都是中国人,20,2423,NA,,,NA
都是华人,20,2424,NA,,,NA
闪闪发光,20,2425,NA,,,NA
雨季,20,2426,Environment and Ambiance,,,NA
非常适合孩子,20,2427,Family/Children family/Friends,,,Children
项目都是,20,2428,Activities,,,NA
风趣,20,2429,NA,,,NA
鱼尾狮雕塑,20,2430,Sightseeing,,,Sculptures
鸟类公园,20,2431,POI/Places,,,NA
黄昏,20,2432,Environment and Ambiance,,,"Greenery, Nature"
一段路,19,2433,Transportation and Accessibility,,,NA
一片区域,19,2434,NA,,,NA
万圣节,19,2435,NA,,,NA
上校,19,2436,NA,,,NA
两个场馆,19,2437,Facilities,,,Exhibits
两座,19,2438,NA,,,NA
两张票,19,2439,Transportation and Accessibility,,,Tickets
两栋,19,2440,Facilities,,1,NA
中规中矩,19,2441,NA,,,NA
价格不菲,19,2442,Price,,,NA
位特别的人物,19,2443,NA,,,NA
侧面,19,2444,NA,,,NA
假日,19,2445,NA,,,NA
卡夫清真寺,19,2446,POI/Places,,,NA
印度的助手,19,2447,NA,,,NA
员工,19,2448,Service,,,Staff
品种多,19,2449,NA,,,NA
商厦,19,2450,Shopping,,,NA
圣诞,19,2451,NA,,,NA
地方小,19,2452,NA,,,NA
地铁紫,19,2453,Transportation and Accessibility,,,MRT
场灯光秀,19,2454,Sightseeing,,,Lights
块新币,19,2455,Price,,,NA
多媒体,19,2456,NA,,,NA
多新币,19,2457,Price,,,NA
多花,19,2458,NA,,,NA
夜景很好,19,2459,Sightseeing,,,View
夜行动物,19,2460,Sightseeing,,,Animals
大多数人,19,2461,NA,,,NA
大屏幕,19,2462,NA,,,NA
大自然的感觉,19,2463,Experience,,,NA
天色,19,2464,NA,,,NA
女人,19,2465,NA,,,NA
好位置,19,2466,Transportation and Accessibility,,1,Position
妈祖,19,2467,NA,,,NA
娃娃,19,2468,NA,,,NA
官方,19,2469,NA,,,NA
尽头,19,2470,NA,,,NA
屋子,19,2471,NA,,,NA
左手边,19,2472,NA,,,NA
差远,19,2473,NA,,,NA
已故新加坡著名,19,2474,NA,,,NA
巴拉望海滩,19,2475,POI/Places,,,NA
帐篷,19,2476,Facilities,,,NA
年轻创业者,19,2477,NA,,,NA
建议下午,19,2478,NA,,,NA
强力,19,2479,NA,,,NA
形状,19,2480,NA,,,NA
很适合亲子,19,2481,Family/Children family/Friends,,,Family
想法,19,2482,NA,,,NA
意境,19,2483,NA,,,NA
愿望,19,2484,NA,,,NA
才行,19,2485,NA,,,NA
打不开,19,2486,NA,,,NA
拍完,19,2487,Sightseeing,,,NA
文化区,19,2488,POI/Places,,,NA
新加坡南部,19,2489,Transportation and Accessibility,,,Position
新加坡国庆,19,2490,Activities,,1,Events
新加坡景点,19,2491,POI/Places,,,NA
新加坡的印度人,19,2492,NA,,,NA
新加坡的小印度,19,2493,POI/Places,,,NA
新加坡的摩天轮,19,2494,POI/Places,,,NA
新加坡的新地标,19,2495,POI/Places,,,NA
新加坡网红,19,2496,Sightseeing,,1,NA
新加坡著名的旅游,19,2497,POI/Places,,,NA
明年,19,2498,NA,,,NA
晚上七点,19,2499,NA,,,NA
景点门口,19,2500,Transportation and Accessibility,,,Position
更能,19,2501,NA,,,NA
有多,19,2502,NA,,,NA
条商业街,19,2503,Shopping,,,NA
杯新加坡司令,19,2504,F&B,,,"Bars, Pubs"
树荫,19,2505,Sightseeing,,,Trees
欲望,19,2506,NA,,,NA
死角,19,2507,NA,,,NA
殖民地,19,2508,NA,,,NA
每个区域,19,2509,NA,,,NA
河里,19,2510,NA,,,NA
治安,19,2511,Environment and Ambiance,,,NA
波浪桥,19,2512,POI/Places,,,NA
洗手间,19,2513,Facilities,,,Toilets
渔村,19,2514,NA,,,NA
游完,19,2515,NA,,,NA
灯饰,19,2516,NA,,,NA
烈日,19,2517,Environment and Ambiance,,,Weather
热的时候,19,2518,Environment and Ambiance,,,Weather
片区域,19,2519,NA,,,NA
猛兽,19,2520,NA,,,NA
玫瑰,19,2521,Sightseeing,,,Flowers
珍宝海鲜楼,19,2522,F&B,,,NA
画展,19,2523,Arts and Culture,,,Exhibits
直接手机,19,2524,NA,,1,NA
看多,19,2525,NA,,,NA
眼界,19,2526,NA,,,NA
空地,19,2527,NA,,,NA
箱子,19,2528,NA,,,NA
米其林餐厅,19,2529,F&B,,,NA
纪念堂,19,2530,Arts and Culture,,,History
纯白色,19,2531,NA,,,NA
维多利亚,19,2532,NA,,,NA
绿色植物,19,2533,Sightseeing,,,Plants
老实说,19,2534,NA,,,NA
色彩艳丽的印度教,19,2535,Arts and Culture,,,Hindu
节日的时候来临,19,2536,NA,,,NA
花园国家,19,2537,Environment and Ambiance,,,NA
蕨类植物,19,2538,Sightseeing,,,Plants
街景,19,2539,Sightseeing,,,View
袋鼠,19,2540,Sightseeing,,,Animals
视线,19,2541,NA,,,NA
谢霆锋,19,2542,NA,,,NA
贝壳,19,2543,NA,,,NA
转机,19,2544,Transportation and Accessibility,,1,NA
过后,19,2545,NA,,,NA
都市,19,2546,NA,,,NA
都是酒吧,19,2547,F&B,,,"Bars, Pubs"
镜头,19,2548,NA,,,NA
面貌,19,2549,NA,,,NA
风洞,19,2550,Activities,,,NA
风貌,19,2551,NA,,,NA
高尔夫球场,19,2552,Facilities,,,NA
鱼尾狮塑像,19,2553,Sightseeing,,,Sculptures
鱼尾狮广场,19,2554,POI/Places,,,NA
黑胡椒蟹,19,2555,F&B,,,NA
一不小心,18,2556,NA,,,NA
一去的景点,18,2557,POI/Places,,,NA
三岁,18,2558,Family/Children family/Friends,,,Children
两个大,18,2559,NA,,,NA
个人建议,18,2560,NA,,,NA
个地方,18,2561,NA,,,NA
个生态区,18,2562,NA,,,NA
事物,18,2563,NA,,,NA
云雾森林玻璃屋,18,2564,POI/Places,,,NA
人不少,18,2565,Transportation and Accessibility,,,Queue
件薄,18,2566,NA,,,NA
住在乌节路,18,2567,NA,,,NA
便会,18,2568,NA,,,NA
做出,18,2569,NA,,,NA
克拉码头的夜景,18,2570,Sightseeing,,,View
克拉码头附近,18,2571,Transportation and Accessibility,,,Position
军事基地,18,2572,NA,,,NA
勇气,18,2573,NA,,,NA
原貌,18,2574,NA,,,NA
只会,18,2575,NA,,,NA
史密斯街,18,2576,POI/Places,,,NA
后来的移民,18,2577,NA,,,NA
噱头,18,2578,NA,,,NA
图,18,2579,NA,,,NA
圣约翰岛,18,2580,POI/Places,,,NA
地方真的,18,2581,NA,,,NA
坑人,18,2582,NA,,,NA
基本上都,18,2583,NA,,,NA
夜市的牛车水灯火辉煌,18,2584,POI/Places,,,NA
天热,18,2585,Environment and Ambiance,,,Weather
天鹅,18,2586,Sightseeing,,,Animals
太多人,18,2587,Transportation and Accessibility,,,Queue
奢侈品店,18,2588,Shopping,,,NA
它的名字,18,2589,NA,,,NA
小商品市场,18,2590,Shopping,,,NA
小猴子,18,2591,Sightseeing,,,Animals
平方千米,18,2592,NA,,,NA
平民,18,2593,NA,,,NA
当初,18,2594,NA,,,NA
彩绘,18,2595,NA,,,NA
战士,18,2596,NA,,,NA
摩天,18,2597,NA,,,NA
放松心情,18,2598,NA,,,NA
新加坡克拉码头,18,2599,POI/Places,,,NA
新加坡南部岛屿,18,2600,NA,,,NA
新加坡历史博物馆,18,2601,POI/Places,,,NA
新加坡天气,18,2602,Environment and Ambiance,,,Weather
新加坡形象的鱼尾狮,18,2603,Sightseeing,,,NA
新加坡旅游局,18,2604,Sightseeing,,,NA
新加坡的城市景观,18,2605,Sightseeing,,,View
新加坡的生命,18,2606,NA,,,NA
新加坡美食,18,2607,F&B,,,NA
新加坡这种,18,2608,NA,,,NA
旧国会大厦,18,2609,POI/Places,,,NA
服务台,18,2610,Service,,,Information
木乃伊过山车,18,2611,Activities,,,Ride
条小路,18,2612,Transportation and Accessibility,,,Paths
标准,18,2613,NA,,,NA
梦想,18,2614,NA,,,NA
棕榈树,18,2615,Sightseeing,,,Trees
正门,18,2616,Transportation and Accessibility,,,NA
步行小径,18,2617,Transportation and Accessibility,,,Paths
毛病,18,2618,NA,,,NA
汇演,18,2619,Activities,,,Shows
池塘,18,2620,Sightseeing,,,NA
流程,18,2621,NA,,,NA
消防车,18,2622,Facilities,,,Safety
游客都会,18,2623,NA,,,NA
游轮,18,2624,Activities,,1,Tour
滑滑梯,18,2625,Activities,,,Ride
漂流池,18,2626,Activities,,,Ride
灯寺院,18,2627,POI/Places,,,NA
热带的奇异花卉,18,2628,Sightseeing,,,Flowers
热门景点,18,2629,POI/Places,,,NA
热,18,2630,Environment and Ambiance,,,Weather
特色小店,18,2631,Shopping,,1,NA
猛禽,18,2632,Sightseeing,,,Animals
现金,18,2633,Price,,,Payment Method
班次,18,2634,Transportation and Accessibility,,,NA
百年老店,18,2635,Shopping,,,NA
的人来说,18,2636,Experience,,,NA
皇后坊,18,2637,POI/Places,,,NA
盖章,18,2638,NA,,,NA
看清楚,18,2639,NA,,,NA
礼拜堂,18,2640,NA,,,NA
神秘感,18,2641,NA,,,NA
票时间,18,2642,Transportation and Accessibility,,,Tickets
私人,18,2643,NA,,,NA
种族,18,2644,NA,,,NA
移民,18,2645,NA,,,NA
空中栈道,18,2646,POI/Places,,,NA
空中缆车,18,2647,Transportation and Accessibility,,,Cable Car
签证,18,2648,NA,,,NA
美的风景,18,2649,Sightseeing,,,View
老妈,18,2650,Family/Children family/Friends,,,Family
舱内,18,2651,NA,,,NA
色彩鲜艳,18,2652,NA,,,NA
范克里夫水族馆,18,2653,POI/Places,,,NA
菜市场,18,2654,NA,,,NA
蔬菜,18,2655,F&B,,,NA
表面,18,2656,NA,,,NA
许多人,18,2657,Transportation and Accessibility,,,Queue
货物,18,2658,NA,,,NA
路人,18,2659,NA,,,NA
车道,18,2660,Transportation and Accessibility,,,NA
辣椒蟹,18,2661,F&B,,,NA
送人,18,2662,NA,,,NA
适合情侣,18,2663,Family/Children family/Friends,,,Couples
遊客,18,2664,NA,,,NA
酒店附近,18,2665,Transportation and Accessibility,,1,Position
里头,18,2666,NA,,,NA
雨天,18,2667,Environment and Ambiance,,,Weather
项目很好,18,2668,Activities,,,NA
顿饭,18,2669,F&B,,,NA
饮用水,18,2670,F&B,,1,NA
饺子,18,2671,F&B,,,Chinese
高岛屋,18,2672,Shopping,,,NA
高症,18,2673,NA,,,NA
鬼蝠魟,18,2674,Sightseeing,,,Animals
鱼群,18,2675,Sightseeing,,,Animals
黄线,18,2676,Transportation and Accessibility,,,MRT
一大圈,17,2677,NA,,,NA
一段距离,17,2678,Transportation and Accessibility,,1,NA
一班,17,2679,Transportation and Accessibility,,1,Bus
一瞬间,17,2680,NA,,,NA
三个项目,17,2681,Activities,,,NA
上都,17,2682,NA,,,NA
不过是,17,2683,NA,,,NA
世界最高,17,2684,NA,,,NA
世界著名,17,2685,NA,,,NA
中国元素,17,2686,NA,,,NA
中国文化,17,2687,NA,,,NA
中国菜,17,2688,F&B,,,Chinese
丽宫,17,2689,NA,,,NA
了一下午,17,2690,NA,,,NA
了一场,17,2691,NA,,,NA
五个,17,2692,NA,,,NA
亚洲四小龙,17,2693,NA,,,NA
享受到,17,2694,Service,,,NA
人物等,17,2695,NA,,,NA
今日,17,2696,NA,,,NA
伴手礼,17,2697,Shopping,,,Souvenior
停车场,17,2698,Facilities,,,Accessibility
全岛,17,2699,NA,,,NA
全长,17,2700,NA,,,NA
公共汽车,17,2701,Transportation and Accessibility,,,Bus
公车,17,2702,transportation and Accessibility,,,Bus
农场,17,2703,NA,,,NA
前一天,17,2704,NA,,,NA
动物品种,17,2705,Sightseeing,,,Animals
动物园很好,17,2706,POI/Places,,,NA
区内,17,2707,NA,,,NA
十几分钟,17,2708,NA,,,NA
单程,17,2709,Transportation and Accessibility,,,NA
南洋风情,17,2710,Arts and Culture,,,Culture
古董,17,2711,NA,,,NA
同伴,17,2712,Family/Children family/Friends,,,Friends
名店,17,2713,Shopping,,1,NA
嘴里,17,2714,NA,,,NA
围墙,17,2715,NA,,,NA
坐在岸边,17,2716,NA,,,NA
坐在海边,17,2717,NA,,,NA
多家,17,2718,NA,,,NA
大型动物,17,2719,Sightseeing,,,Animals
大城市,17,2720,NA,,,NA
大太阳,17,2721,Environment and Ambiance,,,"Greenery, Nature"
大教堂,17,2722,NA,,,NA
大莲花,17,2723,POI/Places,,1,NA
大酒店,17,2724,NA,,,NA
大队,17,2725,NA,,,NA
大鱼缸,17,2726,Sightseeing,,,NA
大鲨鱼,17,2727,Sightseeing,,,Animals
孙中山,17,2728,NA,,,NA
宗教信仰,17,2729,Arts and Culture,,,Cable Car
客户,17,2730,NA,,,NA
小孩玩得,17,2731,Family/Children family/Friends,,,Children
小房子,17,2732,NA,,,NA
小而精致,17,2733,Experience,,,NA
小聚居地,17,2734,POI/Places,,,NA
小龙,17,2735,NA,,,NA
尔顿一号,17,2736,NA,,,NA
左手,17,2737,NA,,,NA
座舱,17,2738,Facilities,,,Seats
徜徉,17,2739,NA,,,NA
戏水,17,2740,Activities,,,NA
成了新加坡的土地,17,2741,NA,,,NA
拍拍拍,17,2742,NA,,,NA
整体不错,17,2743,Experience,,,NA
新加坡地铁,17,2744,Transportation and Accessibility,,,MRT
新加坡城,17,2745,NA,,,NA
新加坡牛车水,17,2746,POI/Places,,,NA
新加坡的历史文化,17,2747,Arts and Culture,,,History
新加坡的城市,17,2748,NA,,,NA
新加坡的朋友,17,2749,NA,,,NA
新加坡鱼尾狮公园,17,2750,POI/Places,,,NA
新家坡,17,2751,NA,,,NA
新西兰,17,2752,NA,,,NA
旗舰店,17,2753,Shopping,,,NA
日期,17,2754,NA,,,NA
旧名,17,2755,NA,,,NA
时间点,17,2756,NA,,,NA
晚上景色,17,2757,Sightseeing,,,View
景点地址,17,2758,Transportation and Accessibility,,,NA
暑假人,17,2759,NA,,,NA
木箱漂流记,17,2760,Activities,,,Ride
本岛,17,2761,NA,,,NA
条马路,17,2762,Transportation and Accessibility,,,Streets
标本,17,2763,NA,,,NA
栏杆,17,2764,Facilities,,,Safety
树叶,17,2765,Sightseeing,,,Trees
栖息地,17,2766,Sightseeing,,,NA
椰子壳,17,2767,NA,,,NA
欧式风格,17,2768,Arts and Culture,,,NA
歌德式,17,2769,Arts and Culture,,,NA
沙全景,17,2770,Sightseeing,,,View
沙滩边,17,2771,Environment and Ambiance,,,Beach
沙爹,17,2772,F&B,,,NA
浴巾,17,2773,Facilities,,,NA
海岸,17,2774,Environment and Ambiance,,,Beach
海水清澈,17,2775,Environment and Ambiance,,,Sea
海洋知识,17,2776,NA,,,NA
海豚馆,17,2777,Sightseeing,,,Animals
消防历史博物廊,17,2778,POI/Places,,,NA
温泉,17,2779,Sightseeing,,,NA
游记,17,2780,NA,,,NA
滨海区,17,2781,Sightseeing,,,NA
滨海湾亲水黄金位置,17,2782,Transportation and Accessibility,,,Position
滨海湾金沙酒店无边,17,2783,POI/Places,,,NA
滨海站,17,2784,Transportation and Accessibility,,,MRT
玩法,17,2785,NA,,,NA
环境保护,17,2786,Environment and Ambiance,,,NA
环境特别好,17,2787,Environment and Ambiance,,,NA
环球乐园,17,2788,POI/Places,,,NA
现场直接,17,2789,NA,,1,NA
珍贵树木,17,2790,Sightseeing,,,Trees
电脑,17,2791,NA,,,NA
电车,17,2792,Transportation and Accessibility,,,MRT
痕迹,17,2793,NA,,,NA
百年,17,2794,Arts and Culture,,,History
看清,17,2795,NA,,,NA
短裤,17,2796,NA,,,NA
码头边,17,2797,NA,,,NA
礁石,17,2798,NA,,,NA
种动物,17,2799,NA,,,NA
程门票,17,2800,Transportation and Accessibility,,,Tickets
第一批的印度移民,17,2801,NA,,,NA
糖果,17,2802,F&B,,,NA
给人感觉,17,2803,NA,,,NA
老年人,17,2804,Family/Children family/Friends,,,Family
良心,17,2805,NA,,,NA
色彩艳丽,17,2806,NA,,,NA
艺术性,17,2807,Arts and Culture,,,Art
花园占地,17,2808,NA,,,NA
花香,17,2809,Environment and Ambiance,,1,Flowers
蛋白,17,2810,NA,,,NA
街头艺人,17,2811,Activities,,,Shows
西山,17,2812,NA,,,NA
贵宾,17,2813,Service,,1,NA
路径,17,2814,transportation and Accessibility,,,Paths
路标,17,2815,Facilities,,,Signs
路途,17,2816,transportation and Accessibility,,,NA
这时候,17,2817,NA,,,NA
这栋,17,2818,NA,,,NA
适合一家大小,17,2819,Family/Children family/Friends,,,Family
途径,17,2820,NA,,,NA
酒吧餐厅,17,2821,F&B,,,"Bars, Pubs"
金饰,17,2822,NA,,,NA
门口直接,17,2823,NA,,,NA
障碍,17,2824,NA,,,NA
颗星,17,2825,NA,,,NA
飞龙,17,2826,NA,,,NA
餐厅酒吧,17,2827,F&B,,,"Bars, Pubs"
香料的味道,17,2828,F&B,,,NA
高的人,17,2829,NA,,,NA
鸡尾酒,17,2830,F&B,,,"Bars, Pubs"
一件薄,16,2831,NA,,,NA
一周约用,16,2832,NA,,,NA
一回,16,2833,NA,,,NA
一大亮点,16,2834,NA,,,NA
三小时,16,2835,NA,,,NA
不少设计师,16,2836,NA,,,NA
不舒服,16,2837,Experience,,1,NA
两年,16,2838,NA,,,NA
两条线路,16,2839,Transportation and Accessibility,,,NA
个馆,16,2840,NA,,,NA
中央消防局,16,2841,POI/Places,,,NA
临河,16,2842,NA,,,NA
五层,16,2843,NA,,,NA
五点,16,2844,NA,,,NA
亚马逊河,16,2845,NA,,,NA
人流量,16,2846,Transportation and Accessibility,,,Queue
优先证,16,2847,Service,,,Accessibility
会儿,16,2848,NA,,,NA
会展中心,16,2849,Sightseeing,,,Exhibits
住在金沙,16,2850,NA,,,NA
作用,16,2851,NA,,,NA
便利店,16,2852,Facilities,,,NA
元旦,16,2853,NA,,,NA
光明山,16,2854,NA,,,NA
全程英语,16,2855,NA,,,NA
兰花品种,16,2856,Sightseeing,,,Flowers
几乎没有,16,2857,NA,,,NA
出口处,16,2858,Facilities,,1,Accessibility
刷码,16,2859,Transportation and Accessibility,,,Accessibility
动物也不,16,2860,Sightseeing,,,Animals
动物园好玩,16,2861,POI/Places,,,NA
包车,16,2862,Transportation and Accessibility,,,NA
华语,16,2863,NA,,,NA
印度教寺院,16,2864,NA,,1,NA
发动机,16,2865,NA,,,NA
后门,16,2866,Transportation and Accessibility,,1,NA
周二,16,2867,NA,,,NA
味道一般,16,2868,F&B,,,NA
唯美,16,2869,Experience,,,NA
嘴巴,16,2870,NA,,,NA
四楼,16,2871,NA,,,NA
团队,16,2872,NA,,,NA
国内差不多,16,2873,NA,,,NA
地方特色,16,2874,Arts and Culture,,,Culture
地方都是,16,2875,NA,,,NA
地铁绿线,16,2876,Transportation and Accessibility,,,MRT
