KEYWORD,CAT_INDEX,CAT_NAME
数字,3,Environment and Ambience
整体感觉一般,5,F&B
整体环境,7,Price
文化气息,10,Sightseeing/Place
文化遗产花园,10,Sightseeing/Place
新加坡司令,9,Shopping
新加坡地方,10,Sightseeing/Place
新加坡总理,6,Family/Childre family/Friends
新加坡政府大厦,6,Family/Childre family/Friends
新加坡旧,10,Sightseeing/Place
新加坡最新的地标,10,Sightseeing/Place
新加坡最高的自由式结构,11,Transportation and Accessibility
新加坡本地,10,Sightseeing/Place
新加坡河入海口,10,Sightseeing/Place
新加坡的乌节路,10,Sightseeing/Place
新加坡的人都会,8,Service
新加坡的文化,10,Sightseeing/Place
新加坡的著名景点,11,Transportation and Accessibility
新加坡的购物中心,10,Sightseeing/Place
新加坡肯定,6,Family/Childre family/Friends
新币一次,11,Transportation and Accessibility
方便游客,10,Sightseeing/Place
旅游城市,10,Sightseeing/Place
旅游旺季,10,Sightseeing/Place
旅游纪念品,10,Sightseeing/Place
无边,10,Sightseeing/Place
日军,10,Sightseeing/Place
早饭,4,Experimentation
时间够,10,Sightseeing/Place
星期一,6,Family/Childre family/Friends
星期天,6,Family/Childre family/Friends
景点不错,10,Sightseeing/Place
景色无敌,5,F&B
景色超级,10,Sightseeing/Place
景點,10,Sightseeing/Place
最后的烟花,5,F&B
最好晚上,10,Sightseeing/Place
最差,3,Environment and Ambience
期望值,4,Experimentation
朵莲花,10,Sightseeing/Place
机上,5,F&B
机械,4,Experimentation
条小巷,6,Family/Childre family/Friends
条小街,10,Sightseeing/Place
栈道,5,F&B
梦幻的感觉,5,F&B
梵文,5,F&B
植物品种,6,Family/Childre family/Friends
植物园内,10,Sightseeing/Place
楼顶的无边泳池,2,Activities
榴莲艺术中心,10,Sightseeing/Place
樟宜博物馆,10,Sightseeing/Place
此时此刻,5,F&B
步行通道,10,Sightseeing/Place
武吉巴,9,Shopping
每天早上,5,F&B
民族特色,11,Transportation and Accessibility
气质,5,F&B
水上表演,6,Family/Childre family/Friends
水上过山车,3,Environment and Ambience
水杯,4,Experimentation
沙丽,4,Experimentation
沙岛内,10,Sightseeing/Place
沙漠植物等,5,F&B
波折,10,Sightseeing/Place
波池,5,F&B
浴室,10,Sightseeing/Place
海港,9,Shopping
海鲜共和国,11,Transportation and Accessibility
海鲜餐厅,10,Sightseeing/Place
海龟,5,F&B
淋浴,10,Sightseeing/Place
深圳,10,Sightseeing/Place
游客也不多,11,Transportation and Accessibility
游客都是,5,F&B
游戏厅,9,Shopping
滑水板,2,Activities
滨海湾夜景,10,Sightseeing/Place
灵魂,5,F&B
炮座,10,Sightseeing/Place
烟花汇演,11,Transportation and Accessibility
热带岛屿繁茂的缩影,5,F&B
热带森林,5,F&B
热带的植物,10,Sightseeing/Place
热带雨林的感觉,6,Family/Childre family/Friends
牛水车,10,Sightseeing/Place
特色的小店,10,Sightseeing/Place
王子,5,F&B
玻璃墙,10,Sightseeing/Place
珊顿大道,10,Sightseeing/Place
留作,5,F&B
白天人,9,Shopping
白沙,7,Price
白色的教堂,6,Family/Childre family/Friends
真的感觉,10,Sightseeing/Place
着水,4,Experimentation
码头附近,6,Family/Childre family/Friends
神庙,10,Sightseeing/Place
票机器,5,F&B
福建,10,Sightseeing/Place
种海洋生物,6,Family/Childre family/Friends
租车,7,Price
称号,11,Transportation and Accessibility
程在手,10,Sightseeing/Place
第三站,8,Service
等好久,3,Environment and Ambience
米高空,10,Sightseeing/Place
粤海清庙,10,Sightseeing/Place
精力,5,F&B
糊状,10,Sightseeing/Place
系列,10,Sightseeing/Place
组织,10,Sightseeing/Place
结果发现,10,Sightseeing/Place
美珍香,10,Sightseeing/Place
老年票,10,Sightseeing/Place
花上,10,Sightseeing/Place
花瓣,7,Price
英军,10,Sightseeing/Place
草丛,4,Experimentation
菜品,10,Sightseeing/Place
说真的,6,Family/Childre family/Friends
资源,7,Price
超级好用,5,F&B
超级树灯光秀,1,Facilities
路氏,5,F&B
身后,10,Sightseeing/Place
轨站,10,Sightseeing/Place
轨迹,11,Transportation and Accessibility
轮船,5,F&B
运河,7,Price
这几天,5,F&B
适合一家人,10,Sightseeing/Place
道具,10,Sightseeing/Place
道理,9,Shopping
那有,9,Shopping
都得,5,F&B
都是游客,6,Family/Childre family/Friends
长点,10,Sightseeing/Place
门票便宜,2,Activities
门票的话,10,Sightseeing/Place
阶梯,5,F&B
露天音乐会,10,Sightseeing/Place
鞋猫剑客历险记,7,Price
音乐灯光,10,Sightseeing/Place
顶楼的无边泳池,6,Family/Childre family/Friends
项目也不,11,Transportation and Accessibility
颇具个性的精品时装店,10,Sightseeing/Place
风土人情,10,Sightseeing/Place
风车,10,Sightseeing/Place
食堂,9,Shopping
餐券,10,Sightseeing/Place
饭点,9,Shopping
饼干,11,Transportation and Accessibility
首座曲线桥,5,F&B
香料味道,6,Family/Childre family/Friends
香料味,6,Family/Childre family/Friends
香格里拉,4,Experimentation
马来村,6,Family/Childre family/Friends
鱼狮尾公园,6,Family/Childre family/Friends
鸟类天堂,10,Sightseeing/Place
鸡蛋花,11,Transportation and Accessibility
黑色,10,Sightseeing/Place
鼎泰丰,8,Service
龙山寺,6,Family/Childre family/Friends
一块地方,10,Sightseeing/Place
一大,7,Price
一家大小,3,Environment and Ambience
一家餐厅,10,Sightseeing/Place
一层一层,10,Sightseeing/Place
一次摩天轮,3,Environment and Ambience
一段历史,6,Family/Childre family/Friends
一点垃圾,10,Sightseeing/Place
一系列,11,Transportation and Accessibility
一览,5,F&B
三个地方,6,Family/Childre family/Friends
三分钟,5,F&B
三脚架,9,Shopping
上海外滩,11,Transportation and Accessibility
上海差不多,10,Sightseeing/Place
不出名字,10,Sightseeing/Place
不只是,7,Price
世界各地的植物,10,Sightseeing/Place
世界最大的摩天轮,10,Sightseeing/Place
世纪的古炮,10,Sightseeing/Place
东南亚地区,10,Sightseeing/Place
东西太多,10,Sightseeing/Place
两只,1,Facilities
两处,2,Activities
两天时间,3,Environment and Ambience
两颗榴莲,10,Sightseeing/Place
个孩子,10,Sightseeing/Place
个影,10,Sightseeing/Place
个过山车,5,F&B
中国风,4,Experimentation
中大,1,Facilities
中文场次,10,Sightseeing/Place
中文游览车,10,Sightseeing/Place
丹戎巴葛,4,Experimentation
之际,10,Sightseeing/Place
乐队,11,Transportation and Accessibility
乔木,10,Sightseeing/Place
买票划算,10,Sightseeing/Place
买票的时候,11,Transportation and Accessibility
二者的滨海,10,Sightseeing/Place
五天,9,Shopping
五岁,5,F&B
五彩琉璃,10,Sightseeing/Place
亚热带常绿,10,Sightseeing/Place
今晚,3,Environment and Ambience
仓库,10,Sightseeing/Place
仙鹤,4,Experimentation
件衣服,10,Sightseeing/Place
价格偏贵,5,F&B
价比低,11,Transportation and Accessibility
企鹅馆,10,Sightseeing/Place
伊斯兰教,7,Price
低调,7,Price
信用卡,10,Sightseeing/Place
光雨林,5,F&B
全球最大的水族世界,6,Family/Childre family/Friends
全貌,8,Service
全,6,Family/Childre family/Friends
公园门口,10,Sightseeing/Place
几个动物,9,Shopping
几百米,8,Service
力气,4,Experimentation
力量,9,Shopping
动物基本,10,Sightseeing/Place
动物多,3,Environment and Ambience
动物的种类,5,F&B
動物,5,F&B
千克,10,Sightseeing/Place
印度咖喱,10,Sightseeing/Place
历史文物,10,Sightseeing/Place
原价,4,Experimentation
口述历史,10,Sightseeing/Place
可看性,3,Environment and Ambience
吃住,8,Service
各色小贩,10,Sightseeing/Place
吉隆坡,8,Service
售票厅,5,F&B
售票口,5,F&B
嘉嘉,5,F&B
四天,5,F&B
四次票,10,Sightseeing/Place
回教徒,7,Price
园内小火车,5,F&B
园艺,7,Price
国家图书馆,11,Transportation and Accessibility
国家的历史,10,Sightseeing/Place
国际大牌,10,Sightseeing/Place
圈半小时,10,Sightseeing/Place
地下建筑物城墙,10,Sightseeing/Place
地方不算大,10,Sightseeing/Place
地毯,10,Sightseeing/Place
地点很好,5,F&B
坐在前排,7,Price
城区,10,Sightseeing/Place
城市风光,6,Family/Childre family/Friends
城市风景,9,Shopping
城隍庙,10,Sightseeing/Place
基督教,10,Sightseeing/Place
多元文化,10,Sightseeing/Place
多大,11,Transportation and Accessibility
多肉植物,10,Sightseeing/Place
夜场,10,Sightseeing/Place
夜晚的时候,6,Family/Childre family/Friends
夜景好,10,Sightseeing/Place
夜游新加坡河,5,F&B
大叔,5,F&B
大奖,4,Experimentation
大孩子,7,Price
大师,5,F&B
大都市,4,Experimentation
天下,7,Price
天幕,3,Environment and Ambience
天气原因,5,F&B
天鹅湖,4,Experimentation
太多时间,10,Sightseeing/Place
奇幻,5,F&B
好几圈,9,Shopping
好热,6,Family/Childre family/Friends
如今的牛车水,10,Sightseeing/Place
妈妈一起,5,F&B
娱乐性,7,Price
孩子一定,5,F&B
孩子开心,10,Sightseeing/Place
完全,10,Sightseeing/Place
实践,8,Service
客服中心,5,F&B
容易上手,5,F&B
寄生植物,10,Sightseeing/Place
对我,7,Price
小丑鱼,9,Shopping
小哥,5,F&B
小商铺,5,F&B
小宝,5,F&B
小朋友也可以,11,Transportation and Accessibility
小朋友来说,10,Sightseeing/Place
小桥,7,Price
小阿拉伯,10,Sightseeing/Place
小食,3,Environment and Ambience
岁月,5,F&B
市区远,10,Sightseeing/Place
市容,10,Sightseeing/Place
帆船酒店,10,Sightseeing/Place
广角镜头,5,F&B
座印度庙,10,Sightseeing/Place
座岛屿,10,Sightseeing/Place
座花园城市,10,Sightseeing/Place
座花园,10,Sightseeing/Place
庭院,11,Transportation and Accessibility
建议早,10,Sightseeing/Place
开心,5,F&B
当地居民,5,F&B
形态,11,Transportation and Accessibility
彩鹦谷,10,Sightseeing/Place
得很精致,10,Sightseeing/Place
心愿,10,Sightseeing/Place
总体好评,9,Shopping
总统,1,Facilities
总长,7,Price
情形,10,Sightseeing/Place
感觉好,10,Sightseeing/Place
感觉特别好,10,Sightseeing/Place
手工,9,Shopping
才有,10,Sightseeing/Place
打了,10,Sightseeing/Place
拍下,11,Transportation and Accessibility
排上,6,Family/Childre family/Friends
排练室,10,Sightseeing/Place
故事性,1,Facilities
文件,3,Environment and Ambience
新加坡公民,6,Family/Childre family/Friends
新加坡名胜世界,10,Sightseeing/Place
新加坡土生,10,Sightseeing/Place
新加坡居民早期,10,Sightseeing/Place
新加坡植物园内,10,Sightseeing/Place
新加坡港,7,Price
新加坡的中国城,6,Family/Childre family/Friends
新加坡的中央商业区,6,Family/Childre family/Friends
新加坡的地铁,5,F&B
新加坡的建国历史,10,Sightseeing/Place
新加坡的离岛,6,Family/Childre family/Friends
新加坡的过去,7,Price
新加坡S.E.,5,F&B
旅途愉快,4,Experimentation
旧,6,Family/Childre family/Friends
时空,10,Sightseeing/Place
昂贵酒店,10,Sightseeing/Place
星岛,10,Sightseeing/Place
星星,6,Family/Childre family/Friends
星洲,10,Sightseeing/Place
晚上动物,9,Shopping
景点基本,10,Sightseeing/Place
最好,10,Sightseeing/Place
有一天,7,Price
有些人,5,F&B
望远镜,6,Family/Childre family/Friends
机位,10,Sightseeing/Place
来福士,6,Family/Childre family/Friends
果汁,11,Transportation and Accessibility
柔佛海峡,10,Sightseeing/Place
树干,4,Experimentation
校车,10,Sightseeing/Place
桥北路,6,Family/Childre family/Friends
棵奇花异草,10,Sightseeing/Place
椰子,4,Experimentation
樟宜机场社交树,10,Sightseeing/Place
樟宜海滩,10,Sightseeing/Place
气势恢宏,10,Sightseeing/Place
氛围很好,5,F&B
水和,10,Sightseeing/Place
水生植物,10,Sightseeing/Place
水质干净,10,Sightseeing/Place
汉语,10,Sightseeing/Place
沙岛的美景,6,Family/Childre family/Friends
沙最好,3,Environment and Ambience
沙海边,10,Sightseeing/Place
沙鱼尾狮,9,Shopping
法师,4,Experimentation
洛索炮台,10,Sightseeing/Place
浮雕,5,F&B
海洋生物园,6,Family/Childre family/Friends
海洋馆等,8,Service
淡水,4,Experimentation
深刻印象,10,Sightseeing/Place
渔港,7,Price
游客多,11,Transportation and Accessibility
游客少,10,Sightseeing/Place
游客很少,6,Family/Childre family/Friends
满大街,10,Sightseeing/Place
满眼,11,Transportation and Accessibility
滨海湾一带,6,Family/Childre family/Friends
滨海湾的景色,9,Shopping
漂亮极了,10,Sightseeing/Place
灯光璀璨,10,Sightseeing/Place
点时间,10,Sightseeing/Place
热带国家,10,Sightseeing/Place
热带植物园,10,Sightseeing/Place
热带花卉,10,Sightseeing/Place
热闹,8,Service
爬行动物,5,F&B
爱心,5,F&B
特别是夜景,9,Shopping
特别适合亲子游,10,Sightseeing/Place
特色小吃,10,Sightseeing/Place
特色街区,8,Service
特色餐厅,10,Sightseeing/Place
狮子城,6,Family/Childre family/Friends
猫小径,10,Sightseeing/Place
环境清幽,10,Sightseeing/Place
环境舒适,10,Sightseeing/Place
现场表演,9,Shopping
珍稀动物,10,Sightseeing/Place
珍稀鸟类,10,Sightseeing/Place
環境,10,Sightseeing/Place
瓷器,10,Sightseeing/Place
用到,10,Sightseeing/Place
电子产品,6,Family/Childre family/Friends
电子版,4,Experimentation
男朋友,9,Shopping
白天的时候,10,Sightseeing/Place
白老虎,5,F&B
白虎,5,F&B
的人也不多,10,Sightseeing/Place
看下,9,Shopping
看不出,10,Sightseeing/Place
眼力,9,Shopping
瞭望台,4,Experimentation
硬件,10,Sightseeing/Place
科学艺术博物馆,10,Sightseeing/Place
科幻,10,Sightseeing/Place
红海,10,Sightseeing/Place
纪念塔,10,Sightseeing/Place
纹身,5,F&B
绝对值,8,Service
维多利亚街,10,Sightseeing/Place
美的花园,10,Sightseeing/Place
美食城,4,Experimentation
美食店,6,Family/Childre family/Friends
耳边,10,Sightseeing/Place
脚底,9,Shopping
航班,6,Family/Childre family/Friends
艘船,10,Sightseeing/Place
艺术展,5,F&B
艺术部大厦,5,F&B
花卉植物,6,Family/Childre family/Friends
花海,11,Transportation and Accessibility
花环,4,Experimentation
花豹小径,10,Sightseeing/Place
蛋糕,10,Sightseeing/Place
街边的酒吧,10,Sightseeing/Place
西游记,10,Sightseeing/Place
观众坐在阶梯,6,Family/Childre family/Friends
观感,10,Sightseeing/Place
观音堂佛祖庙,10,Sightseeing/Place
观音庙,11,Transportation and Accessibility
规范,5,F&B
解说员,5,F&B
让人心旷神怡,5,F&B
说法,10,Sightseeing/Place
豪宅,10,Sightseeing/Place
豹子,7,Price
购物中心楼上,10,Sightseeing/Place
超级树的灯光秀,9,Shopping
趣味性较好,10,Sightseeing/Place
跑到,10,Sightseeing/Place
距离市中心,6,Family/Childre family/Friends
边际游泳池,10,Sightseeing/Place
返程,9,Shopping
远处的摩天轮,10,Sightseeing/Place
远方,8,Service
造型独特的圆顶,10,Sightseeing/Place
都是中国,5,F&B
都是精致的小店,10,Sightseeing/Place
酒吧餐馆,6,Family/Childre family/Friends
酒店房间,10,Sightseeing/Place
重样,1,Facilities
金币,4,Experimentation
钱包,10,Sightseeing/Place
阵雨,5,F&B
阿姨,10,Sightseeing/Place
随便拍,10,Sightseeing/Place
雨漩涡,10,Sightseeing/Place
項目,10,Sightseeing/Place
顶棚,10,Sightseeing/Place
餐桌,5,F&B
香港便宜,10,Sightseeing/Place
高空滑,3,Environment and Ambience
高端大气上档次,10,Sightseeing/Place
高端,10,Sightseeing/Place
鱼身狮头的动物,10,Sightseeing/Place
鸡蛋,10,Sightseeing/Place
黄金,7,Price
Changi,6,Family/Childre family/Friends
一件衣服,10,Sightseeing/Place
一去的好地方,6,Family/Childre family/Friends
一日,5,F&B
一直以来,3,Environment and Ambience
一站式综合,11,Transportation and Accessibility
一般人,5,F&B
三个沙滩,10,Sightseeing/Place
三个航站楼,10,Sightseeing/Place
上一次,4,Experimentation
上镜,10,Sightseeing/Place
世代,7,Price
世界各地的美食,10,Sightseeing/Place
世界最高的摩天观景轮,10,Sightseeing/Place
东西便宜,9,Shopping
东西多,5,F&B
东西线,6,Family/Childre family/Friends
两个动物园,7,Price
两个展馆,6,Family/Childre family/Friends
两分钟,6,Family/Childre family/Friends
两条路线,10,Sightseeing/Place
两条道,9,Shopping
两点,10,Sightseeing/Place
两边都是,10,Sightseeing/Place
个区域,10,Sightseeing/Place
个物种,11,Transportation and Accessibility
个车,10,Sightseeing/Place
中国传统,10,Sightseeing/Place
中国餐馆,10,Sightseeing/Place
中心位置,10,Sightseeing/Place
中文讲解员,5,F&B
中文车,9,Shopping
举个例子,10,Sightseeing/Place
乌节路图书馆,10,Sightseeing/Place
也不例外,10,Sightseeing/Place
也不便宜,10,Sightseeing/Place
也不热,10,Sightseeing/Place
也可以步行,6,Family/Childre family/Friends
也有人,10,Sightseeing/Place
买票方便,10,Sightseeing/Place
买票时,5,F&B
了一趟,10,Sightseeing/Place
争奇斗艳,4,Experimentation
事件,10,Sightseeing/Place
事儿,10,Sightseeing/Place
二维码直接,10,Sightseeing/Place
云雾林冷,10,Sightseeing/Place
五楼,10,Sightseeing/Place
亚洲唯一,11,Transportation and Accessibility
亲子的好地方,5,F&B
亲子票,10,Sightseeing/Place
人多时,5,F&B
人才,10,Sightseeing/Place
人挤人,10,Sightseeing/Place
仅此而已,10,Sightseeing/Place
会说中文,3,Environment and Ambience
信众,10,Sightseeing/Place
像极,10,Sightseeing/Place
充值部分,5,F&B
克伦尼路,5,F&B
克拉码头站,6,Family/Childre family/Friends
全亚洲,10,Sightseeing/Place
全场,7,Price
公园附近,6,Family/Childre family/Friends
冬天,11,Transportation and Accessibility
冲浪板,5,F&B
几个动物园,10,Sightseeing/Place
几点,5,F&B
制高点,1,Facilities
刷二维码直接,9,Shopping
刷二维码,10,Sightseeing/Place
前几天,10,Sightseeing/Place
动感电影院,10,Sightseeing/Place
动物园的动物,10,Sightseeing/Place
动物园真的,5,F&B
动物很少,10,Sightseeing/Place
动物晚上,9,Shopping
动物种类多,6,Family/Childre family/Friends
十个,10,Sightseeing/Place
十来分钟,10,Sightseeing/Place
华人街,5,F&B
