KEYWORD,CAT_INDEX,CAT_NAME
马山,8,Service
马来文,8,Service
place,8,Service
一个月,8,Service
一大特色,4,Experimentation
一家店,8,Service
一番滋味,4,Experimentation
上手,4,Experimentation
上海的淮海路,8,Service
下雨天,8,Service
不住,4,Experimentation
不同于新加坡,8,Service
不少动物,8,Service
不少知识,1,Facilities
不起,4,Experimentation
专业花圃,4,Experimentation
两个小朋友,8,Service
个人一起,8,Service
中央,8,Service
五个小时,8,Service
亚洲首个,8,Service
交通便捷,4,Experimentation
人和动物,8,Service
住宅,4,Experimentation
光彩照人,8,Service
克兰芝烈士纪念碑,8,Service
入门,1,Facilities
公元,8,Service
出彩,4,Experimentation
出票速度快,8,Service
分店,4,Experimentation
办公室,8,Service
半天的时间,8,Service
华人聚集地,8,Service
压力,4,Experimentation
口感,4,Experimentation
句号,8,Service
名称,8,Service
周围环境,4,Experimentation
周末人,8,Service
和平纪念碑,8,Service
品种繁多,4,Experimentation
商场多,8,Service
四站,4,Experimentation
圣母堂,8,Service
地中海,8,Service
地铁直接,4,Experimentation
坐在小火车,8,Service
埃及,8,Service
城堡,4,Experimentation
城市夜景,4,Experimentation
城市美景,4,Experimentation
声光秀,8,Service
声光,1,Facilities
外部,8,Service
多人都会,4,Experimentation
多米高,4,Experimentation
夜晚景色,4,Experimentation
夜行动物的行踪,4,Experimentation
大中午,1,Facilities
大意思,4,Experimentation
大炮,8,Service
大鱼,4,Experimentation
天际线,4,Experimentation
太少,8,Service
太空,4,Experimentation
奇迹,4,Experimentation
好运,8,Service
姐姐,8,Service
宝塔街,8,Service
室内植物园,8,Service
富尔顿酒店,4,Experimentation
对外,4,Experimentation
小吃街,4,Experimentation
小玩意儿,4,Experimentation
小玩意,4,Experimentation
小鱼尾狮,4,Experimentation
尔顿,1,Facilities
尾巴,9,Shopping
屠妖,4,Experimentation
岛方式,4,Experimentation
川菜,8,Service
店员,8,Service
座小山,4,Experimentation
座山,4,Experimentation
建议直接,8,Service
异国他乡,8,Service
弯道,4,Experimentation
当地特色,8,Service
得很清楚,8,Service
心中,8,Service
怎能,8,Service
感覺,8,Service
感觉像是,8,Service
慢慢地,4,Experimentation
懂英文,8,Service
战前房屋的空荡街道,4,Experimentation
手续,1,Facilities
手臂,4,Experimentation
摩天輪,8,Service
收藏品,8,Service
新加坡印度族群的聚集地,9,Shopping
新加坡唐人街的意思,8,Service
新加坡当地,4,Experimentation
新加坡新,4,Experimentation
新加坡期间,8,Service
新加坡的滨海湾,4,Experimentation
新加坡的第一站,8,Service
新桥路,8,Service
日本人,8,Service
时代,8,Service
时间刚刚好,8,Service
晚晴园,4,Experimentation
晴天,8,Service
材料,8,Service
条线路,8,Service
柏多,4,Experimentation
植物世界,4,Experimentation
楼层,8,Service
步行过去,4,Experimentation
民族特色的珠宝,1,Facilities
气氛很好,4,Experimentation
水准,4,Experimentation
沙天际线斜坡滑车,8,Service
沙线,4,Experimentation
河马,8,Service
沿岸,8,Service
流光溢彩,4,Experimentation
海洋博物馆,8,Service
海洋生物种类,8,Service
消费者,8,Service
湖面,4,Experimentation
滑索,8,Service
满分,8,Service
滨海广场,8,Service
漂流河,8,Service
炫酷,4,Experimentation
点心,8,Service
热带丛林,8,Service
热带风情,4,Experimentation
爱你,8,Service
版本,1,Facilities
牛车水地铁站,4,Experimentation
牛车水美食街,8,Service
物件,4,Experimentation
特别是晚上的时候,8,Service
特别,8,Service
狮头,8,Service
环境特别,4,Experimentation
环岛,8,Service
环球影城一定,4,Experimentation
生活方式,4,Experimentation
申请,4,Experimentation
电影场景,1,Facilities
画作,8,Service
百叶窗,8,Service
的很慢,4,Experimentation
的很漂亮,8,Service
皮肤,8,Service
社会,8,Service
票价也不贵,8,Service
禧街警察局,4,Experimentation
种满,8,Service
空气特别好,4,Experimentation
站路,8,Service
第一批,1,Facilities
第二个,4,Experimentation
精品,8,Service
糖果屋,4,Experimentation
紫外线,8,Service
美术,4,Experimentation
美酒,9,Shopping
胆子,8,Service
艺术博物馆,4,Experimentation
艺术展览,8,Service
节日气氛,8,Service
茂桥站,8,Service
茉莉花环,9,Shopping
蓄水池,8,Service
藏书,4,Experimentation
观景窗,4,Experimentation
观音,8,Service
让人失望,8,Service
贵一点,1,Facilities
贵点,8,Service
路公交车,8,Service
遛狗,4,Experimentation
都是不错,4,Experimentation
野兽,8,Service
金融区,8,Service
门面,4,Experimentation
附件,1,Facilities
零食,8,Service
非常好的地方,8,Service
风景真的,8,Service
魟鱼湾,4,Experimentation
鱼尾狮妈妈,8,Service
鱼尾狮身,4,Experimentation
鱼尾,8,Service
麦片虾,4,Experimentation
龟屿岛,4,Experimentation
S.E.A.,4,Experimentation
一两个小时,8,Service
一个晚上,8,Service
一方小岛的吊桥,4,Experimentation
一般游客,8,Service
不仅仅是,4,Experimentation
不便,1,Facilities
不够怎么办,1,Facilities
不少游客,4,Experimentation
东西都是,4,Experimentation
两三个小时,8,Service
个够,8,Service
个月,4,Experimentation
个章,4,Experimentation
中秋节,8,Service
主教座堂,8,Service
乌节路地铁站,8,Service
也不多,4,Experimentation
书法,4,Experimentation
五彩的灯光,8,Service
亚坤,8,Service
亚洲最高,4,Experimentation
人体,4,Experimentation
人性,4,Experimentation
价格也不便宜,8,Service
余地大,8,Service
佛寺,8,Service
使人,8,Service
俱乐部,4,Experimentation
候鸟,4,Experimentation
全球最大的室内瀑布,3,Environment and Ambience
全球最大的海洋,4,Experimentation
冷气十足,4,Experimentation
几个地方,4,Experimentation
几个大,4,Experimentation
几场,8,Service
创业者,8,Service
刷手机,8,Service
前院,3,Environment and Ambience
动物少,8,Service
动画片,8,Service
十一点,8,Service
十年,8,Service
印度裔,8,Service
印度餐,8,Service
原地,4,Experimentation
史丹福,8,Service
叻沙,4,Experimentation
各具特色,4,Experimentation
名乘客,4,Experimentation
名人,8,Service
周末的时候,4,Experimentation
呼吸新鲜空气,8,Service
咖啡座,4,Experimentation
喜好,8,Service
园时间,8,Service
国内长,8,Service
地铁过去,8,Service
坐上摩天轮,4,Experimentation
城市通票,8,Service
填海,8,Service
多年前,8,Service
大人一起,4,Experimentation
大声,8,Service
大氧,1,Facilities
天气不好,4,Experimentation
天际线斜坡滑车,4,Experimentation
天,1,Facilities
太平洋,4,Experimentation
奇葩,4,Experimentation
婴儿车,8,Service
学院,4,Experimentation
宫殿,8,Service
对我来说,4,Experimentation
小朋友的话,4,Experimentation
小朋友超级,8,Service
小酒吧,8,Service
差别,8,Service
平价,8,Service
座鱼尾狮,4,Experimentation
弹丸之地,8,Service
快餐,4,Experimentation
感情,8,Service
感觉动物,8,Service
房价,8,Service
拍婚纱照,8,Service
摩天轮等,3,Environment and Ambience
擎天柱,4,Experimentation
收钱,8,Service
改名,8,Service
整体感觉不错,8,Service
新加坡国庆日,8,Service
新加坡本土风情的时尚配饰,8,Service
新加坡水上,4,Experimentation
新加坡的商业中心,8,Service
新加坡的特色,8,Service
新加坡的聚集地,8,Service
新加坡著名的地标,4,Experimentation
新加坡金沙酒店,4,Experimentation
新加坡风景,8,Service
新加坡首个联合国教科文组织世界文化遗产,8,Service
新古典主义,8,Service
旅游业,1,Facilities
早上十点,4,Experimentation
映衬,8,Service
時間,8,Service
晚上灯光秀,4,Experimentation
晚上的克拉码头,8,Service
条河流,8,Service
树冠,8,Service
树顶,8,Service
桥头,8,Service
桥身,4,Experimentation
桥面,8,Service
橡胶园,1,Facilities
欧美人,8,Service
款式,8,Service
此次新加坡,8,Service
殖民,8,Service
水陆两用船,4,Experimentation
水陆两用车,8,Service
水,4,Experimentation
沙大自然,8,Service
沙岛殖民,8,Service
沙海洋馆,4,Experimentation
浪花,4,Experimentation
海事馆,4,Experimentation
海洋鱼类,4,Experimentation
海滨湾,8,Service
海豚乐园,4,Experimentation
海马,4,Experimentation
深海,8,Service
渡轮,4,Experimentation
游戏项目,8,Service
滨海湾地区,4,Experimentation
灯火通明,4,Experimentation
点儿,8,Service
牛车水唐人街,8,Service
特产,3,Environment and Ambience
特色的餐厅,4,Experimentation
环球影城门口,4,Experimentation
珊瑚礁,1,Facilities
珍宝海鲜坊,8,Service
珠海,4,Experimentation
电子票直接,4,Experimentation
男孩子,4,Experimentation
的很清楚,8,Service
目标,8,Service
真心一般,8,Service
真想,4,Experimentation
着装,4,Experimentation
着雨,8,Service
知识性,8,Service
离岛,8,Service
程真的,8,Service
程票,4,Experimentation
章鱼,4,Experimentation
精华,8,Service
给人一种,4,Experimentation
给人的感觉,8,Service
职业,8,Service
股清水,8,Service
脑袋,8,Service
自助机器,8,Service
臭味,8,Service
艺术氛围,8,Service
节庆,8,Service
草药香料园,8,Service
莎丽,4,Experimentation
萌萌,4,Experimentation
蓝本,4,Experimentation
薄外套,4,Experimentation
螺旋,8,Service
装置,8,Service
观音堂,8,Service
详细地址,4,Experimentation
责任,4,Experimentation
赤道,4,Experimentation
跑道,4,Experimentation
这方面,8,Service
迷宫,4,Experimentation
郊区,8,Service
都是商场,9,Shopping
酒店住客,4,Experimentation
野外,8,Service
镜子迷宫,8,Service
长一点,8,Service
长袖,8,Service
门内的高塔,4,Experimentation
门票也不贵,8,Service
闺女,4,Experimentation
阿拉伯,8,Service
霓虹,8,Service
非要,8,Service
韵味,4,Experimentation
首座双螺旋人行桥,1,Facilities
香料园,4,Experimentation
鱼尾狮宝宝,8,Service
of,8,Service
一夜,8,Service
一定,8,Service
一家老小,4,Experimentation
一生,8,Service
一种感觉,4,Experimentation
一组,8,Service
下午人,4,Experimentation
东东,4,Experimentation
东南亚首个,8,Service
两三天,4,Experimentation
两趟,8,Service
个不错,8,Service
个人感觉一般,8,Service
个外套,8,Service
也不大,4,Experimentation
亚马逊船,8,Service
人不算太多,4,Experimentation
人为屏障的舒适环境,8,Service
人士,4,Experimentation
价格合适,8,Service
住在附近,8,Service
充值,4,Experimentation
克拉码头的酒吧,4,Experimentation
兜兜,8,Service
全球最大的水族观景窗,4,Experimentation
全程中文,8,Service
六岁,8,Service
军事,8,Service
凉亭,4,Experimentation
几家,4,Experimentation
出票迅速,8,Service
分分钟,8,Service
刷房卡,4,Experimentation
半夜,4,Experimentation
印度人越来越多,4,Experimentation
印度风,4,Experimentation
历史馆,4,Experimentation
原始树林,4,Experimentation
台湾,4,Experimentation
周围景色,8,Service
味道好,8,Service
售票员,8,Service
四层,8,Service
回事,8,Service
园方,8,Service
园艺花卉,4,Experimentation
国内的水上乐园,8,Service
国家纪念碑,8,Service
国花,8,Service
圣兽栩栩如生的雕像,8,Service
圣诞气氛,8,Service
地标景点,4,Experimentation
场视觉盛宴,4,Experimentation
城市国家,4,Experimentation
处景点,1,Facilities
多一点,8,Service
夜间的动物,8,Service
大巴车,8,Service
天气预报,8,Service
天津,4,Experimentation
好几遍,4,Experimentation
孩子来的,8,Service
安全措施,8,Service
实景,8,Service
室外泳池,8,Service
宾客,1,Facilities
尊大小鱼尾狮塑像,4,Experimentation
小商店,8,Service
小孩一起,4,Experimentation
尖塔,8,Service
展览品,4,Experimentation
岁孩子,8,Service
工作人员态度,4,Experimentation
巧克力,4,Experimentation
年底,8,Service
年龄段,8,Service
广告,8,Service
座岛,8,Service
得很开心,4,Experimentation
总会,8,Service
总面积,1,Facilities
意识,8,Service
感觉挺好,4,Experimentation
拍夜景,4,Experimentation
招牌海鲜,3,Environment and Ambience
文化馆,8,Service
斯里兰卡,4,Experimentation
新加坡历史文化,8,Service
新加坡唯一的悬索桥,4,Experimentation
新加坡国家,8,Service
新加坡日间动物园,4,Experimentation
新加坡最大的教堂,8,Service
新加坡河川生态园,8,Service
新加坡海峡,8,Service
新加坡的夜间动物园,4,Experimentation
新加坡的物价,8,Service
新加坡美丽的夜景,4,Experimentation
新加坡规模最大的圣公会教堂,8,Service
新加坡规模最大,8,Service
新开,4,Experimentation
新闻,4,Experimentation
旅游区,4,Experimentation
时间也不长,8,Service
明天,4,Experimentation
晚一点,8,Service
晚上亮灯,4,Experimentation
景美,4,Experimentation
有一次,8,Service
服务费,1,Facilities
条巷子,8,Service
来的景点,4,Experimentation
杯啤酒,4,Experimentation
杯酒,4,Experimentation
杯饮料,8,Service
柱子,8,Service
桥下,8,Service
歌手,4,Experimentation
武吉士站,9,Shopping
水上乐园很好,4,Experimentation
水道,4,Experimentation
法院,8,Service
泛太平洋酒店,4,Experimentation
洛杉矶,8,Service
海洋王国,4,Experimentation
海洋馆真的,4,Experimentation
海湾花园,4,Experimentation
海陆,8,Service
游人合照,4,Experimentation
游客太多,8,Service
漫威,8,Service
炎炎夏日,8,Service
爱人,8,Service
爱好,1,Facilities
特展,1,Facilities
特色美食,4,Experimentation
狮子口中,8,Service
环球影城主题公园,8,Service
璀璨,4,Experimentation
甜点,8,Service
电影世界,8,Service
电视剧,4,Experimentation
男生,8,Service
百货公司,8,Service
的人行天桥,4,Experimentation
直接刷二维码,8,Service
直接刷码,4,Experimentation
直接,8,Service
看花,8,Service
石斑鱼,4,Experimentation
石膏,4,Experimentation
碧海蓝天,4,Experimentation
礼品,8,Service
社交树,8,Service
票地址,4,Experimentation
程价格,8,Service
程便宜,8,Service
站名,8,Service
竹脚中心,8,Service
第一次夜间,8,Service
第三天,4,Experimentation
第二场,4,Experimentation
精品商店,4,Experimentation
纪念品店,1,Facilities
绝对,4,Experimentation
老字号,8,Service
肩膀,8,Service
舍利塔,8,Service
舞会,4,Experimentation
花儿,4,Experimentation
花太多,4,Experimentation
花纹,8,Service
花蒂玛清真寺,8,Service
莫名,4,Experimentation
街道两边,4,Experimentation
装饰品,8,Service
裡面,4,Experimentation
观光客,4,Experimentation
警察,4,Experimentation
话剧,4,Experimentation
谷歌地图,8,Service
贡献,8,Service
购物者的天堂,9,Shopping
贵宾座,8,Service
距离市区,8,Service
路牌,8,Service
身心,8,Service
运动鞋,8,Service
都是人,8,Service
配套设施,4,Experimentation
酒吧区,4,Experimentation
重要的事情,4,Experimentation
重要的清真寺,8,Service
金沙的灯光秀,8,Service
金沙酒店的无边泳池,4,Experimentation
钟楼,8,Service
铁笼,8,Service
长裙,8,Service
长,8,Service
门口等,4,Experimentation
阳光明媚,4,Experimentation
陆路,8,Service
零钱,1,Facilities
雷阵雨,8,Service
音乐灯光秀,4,Experimentation
项目基本,4,Experimentation
顾客,4,Experimentation
风味,4,Experimentation
风景美,4,Experimentation
风趣幽默,8,Service
飞禽动物园,8,Service
飞禽园,4,Experimentation
饭馆,4,Experimentation
馆藏,8,Service
香味,8,Service
香水,8,Service
高峰,4,Experimentation
高效,8,Service
高点,8,Service
高,4,Experimentation
鱼狮尾,4,Experimentation
一两天,4,Experimentation
一天也不,8,Service
一晚金沙,4,Experimentation
一行人,8,Service
