KEYWORD,COUNT,SENTIMENT_KEYWORD_AGG_INDEX,CAT_NAME,ASPECT_CATEGORY,REQUIRE_CONTEXT
海洋鱼类,14,3312,,,
海滨湾,14,3313,,,
海豚乐园,14,3314,,,
海马,14,3315,,,
深海,14,3316,,,
渡轮,14,3317,,,
游戏项目,14,3318,,,
滨海湾地区,14,3319,,,
灯火通明,14,3320,,,
点儿,14,3321,,,
牛车水唐人街,14,3322,,,
特产,14,3323,,,
特色的餐厅,14,3324,,,
环球影城门口,14,3325,,,
珊瑚礁,14,3326,,,
珍宝海鲜坊,14,3327,,,
珠海,14,3328,,,
电子票直接,14,3329,,,
男孩子,14,3330,,,
的很清楚,14,3331,,,
目标,14,3332,,,
真心一般,14,3333,,,
真想,14,3334,,,
着装,14,3335,,,
着雨,14,3336,,,
知识性,14,3337,,,
离岛,14,3338,,,
程真的,14,3339,,,
程票,14,3340,,,
章鱼,14,3341,,,
精华,14,3342,,,
给人一种,14,3343,,,
给人的感觉,14,3344,,,
职业,14,3345,,,
股清水,14,3346,,,
脑袋,14,3347,,,
自助机器,14,3348,,,
臭味,14,3349,,,
艺术氛围,14,3350,,,
节庆,14,3351,,,
草药香料园,14,3352,,,
莎丽,14,3353,,,
萌萌,14,3354,,,
蓝本,14,3355,,,
薄外套,14,3356,,,
螺旋,14,3357,,,
装置,14,3358,,,
观音堂,14,3359,,,
详细地址,14,3360,,,
责任,14,3361,,,
赤道,14,3362,,,
跑道,14,3363,,,
这方面,14,3364,,,
迷宫,14,3365,,,
郊区,14,3366,,,
都是商场,14,3367,,,
酒店住客,14,3368,,,
野外,14,3369,,,
镜子迷宫,14,3370,,,
长一点,14,3371,,,
长袖,14,3372,,,
门内的高塔,14,3373,,,
门票也不贵,14,3374,,,
闺女,14,3375,,,
阿拉伯,14,3376,,,
霓虹,14,3377,,,
非要,14,3378,,,
韵味,14,3379,,,
首座双螺旋人行桥,14,3380,,,
香料园,14,3381,,,
鱼尾狮宝宝,14,3382,,,
of,14,3383,,,
一夜,13,3384,,,
一定,13,3385,,,
一家老小,13,3386,,,
一生,13,3387,,,
一种感觉,13,3388,,,
一组,13,3389,,,
下午人,13,3390,,,
东东,13,3391,,,
东南亚首个,13,3392,,,
两三天,13,3393,,,
两趟,13,3394,,,
个不错,13,3395,,,
个人感觉一般,13,3396,,,
个外套,13,3397,,,
也不大,13,3398,,,
亚马逊船,13,3399,,,
人不算太多,13,3400,,,
人为屏障的舒适环境,13,3401,,,
人士,13,3402,,,
价格合适,13,3403,,,
住在附近,13,3404,,,
充值,13,3405,,,
克拉码头的酒吧,13,3406,,,
兜兜,13,3407,,,
全球最大的水族观景窗,13,3408,,,
全程中文,13,3409,,,
六岁,13,3410,,,
军事,13,3411,,,
凉亭,13,3412,,,
几家,13,3413,,,
出票迅速,13,3414,,,
分分钟,13,3415,,,
刷房卡,13,3416,,,
半夜,13,3417,,,
印度人越来越多,13,3418,,,
印度风,13,3419,,,
历史馆,13,3420,,,
原始树林,13,3421,,,
台湾,13,3422,,,
周围景色,13,3423,,,
味道好,13,3424,,,
售票员,13,3425,,,
四层,13,3426,,,
回事,13,3427,,,
园方,13,3428,,,
园艺花卉,13,3429,,,
国内的水上乐园,13,3430,,,
国家纪念碑,13,3431,,,
国花,13,3432,,,
圣兽栩栩如生的雕像,13,3433,,,
圣诞气氛,13,3434,,,
地标景点,13,3435,,,
场视觉盛宴,13,3436,,,
城市国家,13,3437,,,
处景点,13,3438,,,
多一点,13,3439,,,
夜间的动物,13,3440,,,
大巴车,13,3441,,,
天气预报,13,3442,,,
天津,13,3443,,,
好几遍,13,3444,,,
孩子来的,13,3445,,,
安全措施,13,3446,,,
实景,13,3447,,,
室外泳池,13,3448,,,
宾客,13,3449,,,
尊大小鱼尾狮塑像,13,3450,,,
小商店,13,3451,,,
小孩一起,13,3452,,,
尖塔,13,3453,,,
展览品,13,3454,,,
岁孩子,13,3455,,,
工作人员态度,13,3456,,,
巧克力,13,3457,,,
年底,13,3458,,,
年龄段,13,3459,,,
广告,13,3460,,,
座岛,13,3461,,,
得很开心,13,3462,,,
总会,13,3463,,,
总面积,13,3464,,,
意识,13,3465,,,
感觉挺好,13,3466,,,
拍夜景,13,3467,,,
招牌海鲜,13,3468,,,
文化馆,13,3469,,,
斯里兰卡,13,3470,,,
新加坡历史文化,13,3471,,,
新加坡唯一的悬索桥,13,3472,,,
新加坡国家,13,3473,,,
新加坡日间动物园,13,3474,,,
新加坡最大的教堂,13,3475,,,
新加坡河川生态园,13,3476,,,
新加坡海峡,13,3477,,,
新加坡的夜间动物园,13,3478,,,
新加坡的物价,13,3479,,,
新加坡美丽的夜景,13,3480,,,
新加坡规模最大的圣公会教堂,13,3481,,,
新加坡规模最大,13,3482,,,
新开,13,3483,,,
新闻,13,3484,,,
旅游区,13,3485,,,
时间也不长,13,3486,,,
明天,13,3487,,,
晚一点,13,3488,,,
晚上亮灯,13,3489,,,
景美,13,3490,,,
有一次,13,3491,,,
服务费,13,3492,,,
条巷子,13,3493,,,
来的景点,13,3494,,,
杯啤酒,13,3495,,,
杯酒,13,3496,,,
杯饮料,13,3497,,,
柱子,13,3498,,,
桥下,13,3499,,,
歌手,13,3500,,,
武吉士站,13,3501,,,
水上乐园很好,13,3502,,,
水道,13,3503,,,
法院,13,3504,,,
泛太平洋酒店,13,3505,,,
洛杉矶,13,3506,,,
海洋王国,13,3507,,,
海洋馆真的,13,3508,,,
海湾花园,13,3509,,,
海陆,13,3510,,,
游人合照,13,3511,,,
游客太多,13,3512,,,
漫威,13,3513,,,
炎炎夏日,13,3514,,,
爱人,13,3515,,,
爱好,13,3516,,,
特展,13,3517,,,
特色美食,13,3518,,,
狮子口中,13,3519,,,
环球影城主题公园,13,3520,,,
璀璨,13,3521,,,
甜点,13,3522,,,
电影世界,13,3523,,,
电视剧,13,3524,,,
男生,13,3525,,,
百货公司,13,3526,,,
的人行天桥,13,3527,,,
直接刷二维码,13,3528,,,
直接刷码,13,3529,,,
直接,13,3530,,,
看花,13,3531,,,
石斑鱼,13,3532,,,
石膏,13,3533,,,
碧海蓝天,13,3534,,,
礼品,13,3535,,,
社交树,13,3536,,,
票地址,13,3537,,,
程价格,13,3538,,,
程便宜,13,3539,,,
站名,13,3540,,,
竹脚中心,13,3541,,,
第一次夜间,13,3542,,,
第三天,13,3543,,,
第二场,13,3544,,,
精品商店,13,3545,,,
纪念品店,13,3546,,,
绝对,13,3547,,,
老字号,13,3548,,,
肩膀,13,3549,,,
舍利塔,13,3550,,,
舞会,13,3551,,,
花儿,13,3552,,,
花太多,13,3553,,,
花纹,13,3554,,,
花蒂玛清真寺,13,3555,,,
莫名,13,3556,,,
街道两边,13,3557,,,
装饰品,13,3558,,,
裡面,13,3559,,,
观光客,13,3560,,,
警察,13,3561,,,
话剧,13,3562,,,
谷歌地图,13,3563,,,
贡献,13,3564,,,
购物者的天堂,13,3565,,,
贵宾座,13,3566,,,
距离市区,13,3567,,,
路牌,13,3568,,,
身心,13,3569,,,
运动鞋,13,3570,,,
都是人,13,3571,,,
配套设施,13,3572,,,
酒吧区,13,3573,,,
重要的事情,13,3574,,,
重要的清真寺,13,3575,,,
金沙的灯光秀,13,3576,,,
金沙酒店的无边泳池,13,3577,,,
钟楼,13,3578,,,
铁笼,13,3579,,,
长裙,13,3580,,,
长,13,3581,,,
门口等,13,3582,,,
阳光明媚,13,3583,,,
陆路,13,3584,,,
零钱,13,3585,,,
雷阵雨,13,3586,,,
音乐灯光秀,13,3587,,,
项目基本,13,3588,,,
顾客,13,3589,,,
风味,13,3590,,,
风景美,13,3591,,,
风趣幽默,13,3592,,,
飞禽动物园,13,3593,,,
飞禽园,13,3594,,,
饭馆,13,3595,,,
馆藏,13,3596,,,
香味,13,3597,,,
香水,13,3598,,,
高峰,13,3599,,,
高效,13,3600,,,
高点,13,3601,,,
高,13,3602,,,
鱼狮尾,13,3603,,,
一两天,12,3604,,,
一天也不,12,3605,,,
一晚金沙,12,3606,,,
一行人,12,3607,,,
万种的海洋生物,12,3608,,,
三个动物园,12,3609,,,
上岛费,12,3610,,,
下回,12,3611,,,
不算多,12,3612,,,
不算贵,12,3613,,,
世界一流,12,3614,,,
世界最大的海洋馆,12,3615,,,
两个过山车,12,3616,,,
两个鱼尾狮,12,3617,,,
个字,12,3618,,,
个晚饭,12,3619,,,
个赞,12,3620,,,
中的大,12,3621,,,
中秋,12,3622,,,
主角,12,3623,,,
乌节路站,12,3624,,,
也不远,12,3625,,,
买票的时间,12,3626,,,
买错,12,3627,,,
五星酒店,12,3628,,,
亚热带地区凉爽干燥的气候,12,3629,,,
亲切感,12,3630,,,
人少一点,12,3631,,,
仙人掌,12,3632,,,
会员,12,3633,,,
伦敦,12,3634,,,
儿童游乐场,12,3635,,,
光导纤维,12,3636,,,
全新加坡,12,3637,,,
公尺,12,3638,,,
六层,12,3639,,,
六点多,12,3640,,,
内涵,12,3641,,,
几个小,12,3642,,,
几种,12,3643,,,
凯凯,12,3644,,,
列车,12,3645,,,
刚才,12,3646,,,
别样,12,3647,,,
前段时间,12,3648,,,
动物世界,12,3649,,,
动物园不错,12,3650,,,
动物太少,12,3651,,,
北京动物园,12,3652,,,
半球形温室,12,3653,,,
卖家,12,3654,,,
卡丁车,12,3655,,,
印度人聚集地,12,3656,,,
印度音乐,12,3657,,,
原路,12,3658,,,
双层巴士,12,3659,,,
双手,12,3660,,,
发达国家,12,3661,,,
另类,12,3662,,,
可惜时间,12,3663,,,
同一天,12,3664,,,
后人,12,3665,,,
周边景色,12,3666,,,
咖啡屋,12,3667,,,
哈芝,12,3668,,,
唐代,12,3669,,,
商品全,12,3670,,,
喝水,12,3671,,,
国父,12,3672,,,
圣殿,12,3673,,,
坐在摩天轮,12,3674,,,
墓地,12,3675,,,
外滩,12,3676,,,
多大意思,12,3677,,,
多媒体特效,12,3678,,,
夜晚的灯光秀,12,3679,,,
夜晚的精灵,12,3680,,,
夜间的动物园,12,3681,,,
夜间精灵,12,3682,,,
大公园,12,3683,,,
大动物园,12,3684,,,
大快朵颐,12,3685,,,
大晚上,12,3686,,,
大景点,12,3687,,,
大树林,12,3688,,,
大殿,12,3689,,,
大滑梯,12,3690,,,
大餐,12,3691,,,
天才,12,3692,,,
天气很好,12,3693,,,
奥站,12,3694,,,
好时间,12,3695,,,
好点,12,3696,,,
婚纱照,12,3697,,,
孙燕姿,12,3698,,,
孟加拉湾,12,3699,,,
孩子的乐园,12,3700,,,
孩子的天堂,12,3701,,,
它的地理位置,12,3702,,,
安全性,12,3703,,,
安排好时间,12,3704,,,
尊庄严的弥勒尊佛,12,3705,,,
小国家,12,3706,,,
小孩子特别,12,3707,,,
小插曲,12,3708,,,
小朋友一定,12,3709,,,
小贩,12,3710,,,
小马,12,3711,,,
少一点,12,3712,,,
层高,12,3713,,,
岛上交通,12,3714,,,
工程,12,3715,,,
巴拉湾,12,3716,,,
帅哥美女,12,3717,,,
干旱,12,3718,,,
座桥梁,12,3719,,,
建筑设计,12,3720,,,
建议早上,12,3721,,,
当天人,12,3722,,,
得很棒,12,3723,,,
德拉威风格,12,3724,,,
心心念念,12,3725,,,
心态,12,3726,,,
心理,12,3727,,,
总要,12,3728,,,
感兴趣的话,12,3729,,,
戏剧,12,3730,,,
我家,12,3731,,,
扶梯,12,3732,,,
披肩,12,3733,,,
拱形铁门,12,3734,,,
指南,12,3735,,,
摩天轮一定,12,3736,,,
放松身心的好去处,12,3737,,,
救生圈,12,3738,,,
数字,12,3739,,,
整体感觉一般,12,3740,,,
整体环境,12,3741,,,
文化气息,12,3742,,,
文化遗产花园,12,3743,,,
新加坡司令,12,3744,,,
新加坡地方,12,3745,,,
新加坡总理,12,3746,,,
新加坡政府大厦,12,3747,,,
新加坡旧,12,3748,,,
新加坡最新的地标,12,3749,,,
新加坡最高的自由式结构,12,3750,,,
新加坡本地,12,3751,,,
新加坡河入海口,12,3752,,,
新加坡的乌节路,12,3753,,,
新加坡的人都会,12,3754,,,
新加坡的文化,12,3755,,,
新加坡的著名景点,12,3756,,,
新加坡的购物中心,12,3757,,,
新加坡肯定,12,3758,,,
新币一次,12,3759,,,
方便游客,12,3760,,,
旅游城市,12,3761,,,
旅游旺季,12,3762,,,
旅游纪念品,12,3763,,,
无边,12,3764,,,
日军,12,3765,,,
早饭,12,3766,,,
时间够,12,3767,,,
星期一,12,3768,,,
星期天,12,3769,,,
景点不错,12,3770,,,
景色无敌,12,3771,,,
景色超级,12,3772,,,
景點,12,3773,,,
最后的烟花,12,3774,,,
最好晚上,12,3775,,,
最差,12,3776,,,
期望值,12,3777,,,
朵莲花,12,3778,,,
机上,12,3779,,,
机械,12,3780,,,
条小巷,12,3781,,,
条小街,12,3782,,,
栈道,12,3783,,,
梦幻的感觉,12,3784,,,
梵文,12,3785,,,
植物品种,12,3786,,,
植物园内,12,3787,,,
楼顶的无边泳池,12,3788,,,
榴莲艺术中心,12,3789,,,
樟宜博物馆,12,3790,,,
此时此刻,12,3791,,,
步行通道,12,3792,,,
武吉巴,12,3793,,,
每天早上,12,3794,,,
民族特色,12,3795,,,
气质,12,3796,,,
水上表演,12,3797,,,
水上过山车,12,3798,,,
水杯,12,3799,,,
沙丽,12,3800,,,
沙岛内,12,3801,,,
沙漠植物等,12,3802,,,
波折,12,3803,,,
波池,12,3804,,,
浴室,12,3805,,,
海港,12,3806,,,
海鲜共和国,12,3807,,,
海鲜餐厅,12,3808,,,
海龟,12,3809,,,
淋浴,12,3810,,,
深圳,12,3811,,,
游客也不多,12,3812,,,
游客都是,12,3813,,,
游戏厅,12,3814,,,
滑水板,12,3815,,,
滨海湾夜景,12,3816,,,
灵魂,12,3817,,,
炮座,12,3818,,,
烟花汇演,12,3819,,,
热带岛屿繁茂的缩影,12,3820,,,
热带森林,12,3821,,,
热带的植物,12,3822,,,
热带雨林的感觉,12,3823,,,
牛水车,12,3824,,,
特色的小店,12,3825,,,
王子,12,3826,,,
玻璃墙,12,3827,,,
珊顿大道,12,3828,,,
留作,12,3829,,,
白天人,12,3830,,,
白沙,12,3831,,,
白色的教堂,12,3832,,,
真的感觉,12,3833,,,
着水,12,3834,,,
码头附近,12,3835,,,
神庙,12,3836,,,
票机器,12,3837,,,
福建,12,3838,,,
种海洋生物,12,3839,,,
租车,12,3840,,,
称号,12,3841,,,
程在手,12,3842,,,
第三站,12,3843,,,
等好久,12,3844,,,
米高空,12,3845,,,
粤海清庙,12,3846,,,
精力,12,3847,,,
糊状,12,3848,,,
系列,12,3849,,,
组织,12,3850,,,
结果发现,12,3851,,,
美珍香,12,3852,,,
老年票,12,3853,,,
花上,12,3854,,,
花瓣,12,3855,,,
英军,12,3856,,,
草丛,12,3857,,,
菜品,12,3858,,,
说真的,12,3859,,,
资源,12,3860,,,
超级好用,12,3861,,,
超级树灯光秀,12,3862,,,
路氏,12,3863,,,
身后,12,3864,,,
轨站,12,3865,,,
轨迹,12,3866,,,
轮船,12,3867,,,
运河,12,3868,,,
这几天,12,3869,,,
适合一家人,12,3870,,,
道具,12,3871,,,
道理,12,3872,,,
那有,12,3873,,,
都得,12,3874,,,
都是游客,12,3875,,,
长点,12,3876,,,
门票便宜,12,3877,,,
门票的话,12,3878,,,
阶梯,12,3879,,,
露天音乐会,12,3880,,,
鞋猫剑客历险记,12,3881,,,
音乐灯光,12,3882,,,
顶楼的无边泳池,12,3883,,,
项目也不,12,3884,,,
颇具个性的精品时装店,12,3885,,,
风土人情,12,3886,,,
风车,12,3887,,,
食堂,12,3888,,,
餐券,12,3889,,,
饭点,12,3890,,,
饼干,12,3891,,,
首座曲线桥,12,3892,,,
香料味道,12,3893,,,
香料味,12,3894,,,
香格里拉,12,3895,,,
马来村,12,3896,,,
鱼狮尾公园,12,3897,,,
鸟类天堂,12,3898,,,
鸡蛋花,12,3899,,,
黑色,12,3900,,,
鼎泰丰,12,3901,,,
龙山寺,12,3902,,,
一块地方,11,3903,,,
一大,11,3904,,,
一家大小,11,3905,,,
一家餐厅,11,3906,,,
一层一层,11,3907,,,
一次摩天轮,11,3908,,,
一段历史,11,3909,,,
一点垃圾,11,3910,,,
一系列,11,3911,,,
一览,11,3912,,,
三个地方,11,3913,,,
三分钟,11,3914,,,
三脚架,11,3915,,,
上海外滩,11,3916,,,
上海差不多,11,3917,,,
不出名字,11,3918,,,
不只是,11,3919,,,
世界各地的植物,11,3920,,,
世界最大的摩天轮,11,3921,,,
世纪的古炮,11,3922,,,
东南亚地区,11,3923,,,
东西太多,11,3924,,,
两只,11,3925,,,
两处,11,3926,,,
两天时间,11,3927,,,
两颗榴莲,11,3928,,,
个孩子,11,3929,,,
个影,11,3930,,,
个过山车,11,3931,,,
中国风,11,3932,,,
中大,11,3933,,,
中文场次,11,3934,,,
中文游览车,11,3935,,,
丹戎巴葛,11,3936,,,
之际,11,3937,,,
乐队,11,3938,,,
乔木,11,3939,,,
买票划算,11,3940,,,
买票的时候,11,3941,,,
二者的滨海,11,3942,,,
五天,11,3943,,,
五岁,11,3944,,,
五彩琉璃,11,3945,,,
亚热带常绿,11,3946,,,
今晚,11,3947,,,
仓库,11,3948,,,
仙鹤,11,3949,,,
件衣服,11,3950,,,
价格偏贵,11,3951,,,
价比低,11,3952,,,
企鹅馆,11,3953,,,
伊斯兰教,11,3954,,,
低调,11,3955,,,
信用卡,11,3956,,,
光雨林,11,3957,,,
全球最大的水族世界,11,3958,,,
全貌,11,3959,,,
全,11,3960,,,
公园门口,11,3961,,,
几个动物,11,3962,,,
几百米,11,3963,,,
力气,11,3964,,,
力量,11,3965,,,
动物基本,11,3966,,,
动物多,11,3967,,,
动物的种类,11,3968,,,
動物,11,3969,,,
千克,11,3970,,,
印度咖喱,11,3971,,,
历史文物,11,3972,,,
原价,11,3973,,,
口述历史,11,3974,,,
可看性,11,3975,,,
吃住,11,3976,,,
各色小贩,11,3977,,,
吉隆坡,11,3978,,,
售票厅,11,3979,,,
售票口,11,3980,,,
嘉嘉,11,3981,,,
四天,11,3982,,,
四次票,11,3983,,,
回教徒,11,3984,,,
园内小火车,11,3985,,,
园艺,11,3986,,,
国家图书馆,11,3987,,,
国家的历史,11,3988,,,
国际大牌,11,3989,,,
圈半小时,11,3990,,,
地下建筑物城墙,11,3991,,,
地方不算大,11,3992,,,
地毯,11,3993,,,
地点很好,11,3994,,,
坐在前排,11,3995,,,
城区,11,3996,,,
城市风光,11,3997,,,
城市风景,11,3998,,,
城隍庙,11,3999,,,
基督教,11,4000,,,
多元文化,11,4001,,,
多大,11,4002,,,
多肉植物,11,4003,,,
夜场,11,4004,,,
夜晚的时候,11,4005,,,
夜景好,11,4006,,,
夜游新加坡河,11,4007,,,
大叔,11,4008,,,
大奖,11,4009,,,
大孩子,11,4010,,,
大师,11,4011,,,
大都市,11,4012,,,
天下,11,4013,,,
天幕,11,4014,,,
天气原因,11,4015,,,
天鹅湖,11,4016,,,
太多时间,11,4017,,,
奇幻,11,4018,,,
好几圈,11,4019,,,
好热,11,4020,,,
如今的牛车水,11,4021,,,
妈妈一起,11,4022,,,
娱乐性,11,4023,,,
孩子一定,11,4024,,,
孩子开心,11,4025,,,
完全,11,4026,,,
实践,11,4027,,,
客服中心,11,4028,,,
容易上手,11,4029,,,
寄生植物,11,4030,,,
对我,11,4031,,,
小丑鱼,11,4032,,,
小哥,11,4033,,,
小商铺,11,4034,,,
小宝,11,4035,,,
小朋友也可以,11,4036,,,
小朋友来说,11,4037,,,
小桥,11,4038,,,
小阿拉伯,11,4039,,,
小食,11,4040,,,
岁月,11,4041,,,
市区远,11,4042,,,
市容,11,4043,,,
帆船酒店,11,4044,,,
广角镜头,11,4045,,,
座印度庙,11,4046,,,
座岛屿,11,4047,,,
座花园城市,11,4048,,,
座花园,11,4049,,,
庭院,11,4050,,,
建议早,11,4051,,,
开心,11,4052,,,
当地居民,11,4053,,,
形态,11,4054,,,
彩鹦谷,11,4055,,,
得很精致,11,4056,,,
心愿,11,4057,,,
总体好评,11,4058,,,
总统,11,4059,,,
总长,11,4060,,,
情形,11,4061,,,
感觉好,11,4062,,,
感觉特别好,11,4063,,,
手工,11,4064,,,
才有,11,4065,,,
打了,11,4066,,,
拍下,11,4067,,,
排上,11,4068,,,
排练室,11,4069,,,
故事性,11,4070,,,
文件,11,4071,,,
新加坡公民,11,4072,,,
新加坡名胜世界,11,4073,,,
新加坡土生,11,4074,,,
新加坡居民早期,11,4075,,,
新加坡植物园内,11,4076,,,
新加坡港,11,4077,,,
新加坡的中国城,11,4078,,,
新加坡的中央商业区,11,4079,,,
新加坡的地铁,11,4080,,,
新加坡的建国历史,11,4081,,,
新加坡的离岛,11,4082,,,
新加坡的过去,11,4083,,,
新加坡S.E.,11,4084,,,
旅途愉快,11,4085,,,
旧,11,4086,,,
时空,11,4087,,,
昂贵酒店,11,4088,,,
星岛,11,4089,,,
星星,11,4090,,,
星洲,11,4091,,,
晚上动物,11,4092,,,
景点基本,11,4093,,,
最好,11,4094,,,
有一天,11,4095,,,
有些人,11,4096,,,
望远镜,11,4097,,,
机位,11,4098,,,
来福士,11,4099,,,
果汁,11,4100,,,
柔佛海峡,11,4101,,,
树干,11,4102,,,
校车,11,4103,,,
桥北路,11,4104,,,
棵奇花异草,11,4105,,,
椰子,11,4106,,,
樟宜机场社交树,11,4107,,,
樟宜海滩,11,4108,,,
气势恢宏,11,4109,,,
氛围很好,11,4110,,,
水和,11,4111,,,
水生植物,11,4112,,,
水质干净,11,4113,,,
汉语,11,4114,,,
沙岛的美景,11,4115,,,
沙最好,11,4116,,,
沙海边,11,4117,,,
沙鱼尾狮,11,4118,,,
法师,11,4119,,,
洛索炮台,11,4120,,,
浮雕,11,4121,,,
海洋生物园,11,4122,,,
海洋馆等,11,4123,,,
淡水,11,4124,,,
深刻印象,11,4125,,,
渔港,11,4126,,,
游客多,11,4127,,,
游客少,11,4128,,,
游客很少,11,4129,,,
满大街,11,4130,,,
满眼,11,4131,,,
滨海湾一带,11,4132,,,
滨海湾的景色,11,4133,,,
漂亮极了,11,4134,,,
灯光璀璨,11,4135,,,
点时间,11,4136,,,
热带国家,11,4137,,,
热带植物园,11,4138,,,
热带花卉,11,4139,,,
热闹,11,4140,,,
爬行动物,11,4141,,,
爱心,11,4142,,,
特别是夜景,11,4143,,,
特别适合亲子游,11,4144,,,
特色小吃,11,4145,,,
特色街区,11,4146,,,
特色餐厅,11,4147,,,
狮子城,11,4148,,,
猫小径,11,4149,,,
环境清幽,11,4150,,,
环境舒适,11,4151,,,
现场表演,11,4152,,,
珍稀动物,11,4153,,,
珍稀鸟类,11,4154,,,
環境,11,4155,,,
瓷器,11,4156,,,
用到,11,4157,,,
电子产品,11,4158,,,
电子版,11,4159,,,
男朋友,11,4160,,,
白天的时候,11,4161,,,
白老虎,11,4162,,,
白虎,11,4163,,,
的人也不多,11,4164,,,
看下,11,4165,,,
看不出,11,4166,,,
眼力,11,4167,,,
瞭望台,11,4168,,,
硬件,11,4169,,,
科学艺术博物馆,11,4170,,,
科幻,11,4171,,,
红海,11,4172,,,
纪念塔,11,4173,,,
纹身,11,4174,,,
绝对值,11,4175,,,
维多利亚街,11,4176,,,
美的花园,11,4177,,,
美食城,11,4178,,,
美食店,11,4179,,,
耳边,11,4180,,,
脚底,11,4181,,,
航班,11,4182,,,
艘船,11,4183,,,
艺术展,11,4184,,,
艺术部大厦,11,4185,,,
花卉植物,11,4186,,,
花海,11,4187,,,
花环,11,4188,,,
花豹小径,11,4189,,,
蛋糕,11,4190,,,
街边的酒吧,11,4191,,,
西游记,11,4192,,,
观众坐在阶梯,11,4193,,,
观感,11,4194,,,
观音堂佛祖庙,11,4195,,,
观音庙,11,4196,,,
规范,11,4197,,,
解说员,11,4198,,,
让人心旷神怡,11,4199,,,
说法,11,4200,,,
豪宅,11,4201,,,
豹子,11,4202,,,
购物中心楼上,11,4203,,,
超级树的灯光秀,11,4204,,,
趣味性较好,11,4205,,,
跑到,11,4206,,,
距离市中心,11,4207,,,
边际游泳池,11,4208,,,
返程,11,4209,,,
远处的摩天轮,11,4210,,,
远方,11,4211,,,
造型独特的圆顶,11,4212,,,
都是中国,11,4213,,,
都是精致的小店,11,4214,,,
酒吧餐馆,11,4215,,,
酒店房间,11,4216,,,
重样,11,4217,,,
金币,11,4218,,,
钱包,11,4219,,,
阵雨,11,4220,,,
阿姨,11,4221,,,
随便拍,11,4222,,,
雨漩涡,11,4223,,,
項目,11,4224,,,
顶棚,11,4225,,,
餐桌,11,4226,,,
香港便宜,11,4227,,,
高空滑,11,4228,,,
高端大气上档次,11,4229,,,
高端,11,4230,,,
鱼身狮头的动物,11,4231,,,
鸡蛋,11,4232,,,
黄金,11,4233,,,
Changi,11,4234,,,
一件衣服,10,4235,,,
一去的好地方,10,4236,,,
一日,10,4237,,,
一直以来,10,4238,,,
一站式综合,10,4239,,,
一般人,10,4240,,,
三个沙滩,10,4241,,,
三个航站楼,10,4242,,,
上一次,10,4243,,,
上镜,10,4244,,,
世代,10,4245,,,
世界各地的美食,10,4246,,,
世界最高的摩天观景轮,10,4247,,,
东西便宜,10,4248,,,
东西多,10,4249,,,
东西线,10,4250,,,
两个动物园,10,4251,,,
两个展馆,10,4252,,,
两分钟,10,4253,,,
两条路线,10,4254,,,
两条道,10,4255,,,
两点,10,4256,,,
两边都是,10,4257,,,
个区域,10,4258,,,
个物种,10,4259,,,
个车,10,4260,,,
中国传统,10,4261,,,
中国餐馆,10,4262,,,
中心位置,10,4263,,,
中文讲解员,10,4264,,,
中文车,10,4265,,,
举个例子,10,4266,,,
乌节路图书馆,10,4267,,,
也不例外,10,4268,,,
也不便宜,10,4269,,,
也不热,10,4270,,,
也可以步行,10,4271,,,
也有人,10,4272,,,
买票方便,10,4273,,,
买票时,10,4274,,,
了一趟,10,4275,,,
争奇斗艳,10,4276,,,
事件,10,4277,,,
事儿,10,4278,,,
二维码直接,10,4279,,,
云雾林冷,10,4280,,,
五楼,10,4281,,,
亚洲唯一,10,4282,,,
亲子的好地方,10,4283,,,
