TEXT,COUNT,SENTIMENT_KEYWORD_AGG_INDEX,ASPECT_CATEGORY_NAME,COVID_RELATED
寿堤,4,5652,,
馆员态度,4,5653,,
馆藏,4,5654,,
馆藏丰富,4,5655,,
时间匆忙,4,5656,,
中的多,4,5657,,
时间仓促,4,5658,,
一种深远,4,5659,,
一群鸽子,4,5660,,
小动物乐园,4,5661,,
弟弟妹妹,4,5662,,
张三疯,4,5663,,
张家界,4,5664,,
走廊的玻璃,4,5665,,
一系列,4,5666,,
一米,4,5667,,
时长,4,5668,,
小侄子,4,5669,,
赞赞赞赞赞,4,5670,,
憨态可爱,4,5671,,
一种风景,4,5672,,
弹簧狗,4,5673,,
小众景点,4,5674,,
强国,4,5675,,
时间不够充裕,4,5676,,
憨态可掬的大熊猫,4,5677,,
饭菜,4,5678,,
时间不算长,4,5679,,
贼船,4,5680,,
远处的景色,4,5681,,
上海世茂广场,4,5682,,
明碑,4,5683,,
上海水族馆,4,5684,,
野兽区,4,5685,,
重要组成部分,4,5686,,
附近景点多,4,5687,,
上海浦东的地标,4,5688,,
重要的标志性,4,5689,,
重要的宋代,4,5690,,
重要的地方,4,5691,,
重要景点,4,5692,,
故宫的景色,4,5693,,
年龄段的人群,4,5694,,
故宫的神武门,4,5695,,
年级的小朋友,4,5696,,
年龄段的熊猫,4,5697,,
崦嶂微,4,5698,,
不同季节,4,5699,,
故宫的红墙,4,5700,,
崇祯帝,4,5701,,
崇祯,4,5702,,
上海标志性的景观,4,5703,,
故宫的话,4,5704,,
里边儿很好,4,5705,,
不同特色的人文底蕴,4,5706,,
附近居民,4,5707,,
工业,4,5708,,
上海标准,4,5709,,
野生动物园真的,4,5710,,
野生动物的天堂,4,5711,,
下午的门票,4,5712,,
野生动物的世界,4,5713,,
野生动物现在,4,5714,,
拍很久,4,5715,,
故宫文化,4,5716,,
故宫时,4,5717,,
野生动物园里动物,4,5718,,
故宫景色,4,5719,,
下次一起,4,5720,,
年卡也可以,4,5721,,
不信佛,4,5722,,
年卡会员,4,5723,,
工作日过去,4,5724,,
阵地的结构模式,4,5725,,
年均太阳,4,5726,,
野生动物区域动物,4,5727,,
故宫的全景,4,5728,,
野生动物世界,4,5729,,
不住,4,5730,,
年票,4,5731,,
野外,4,5732,,
上海标志性文化景观,4,5733,,
里头,4,5734,,
不错 夜景,4,5735,,
不自觉,4,5736,,
岛屿面积,4,5737,,
陈列馆真的,4,5738,,
上海最大的动物园,4,5739,,
都是老,4,5740,,
广告牌,4,5741,,
上海景色,4,5742,,
不算多,4,5743,,
上海明珠,4,5744,,
岛上风景,4,5745,,
不经意间,4,5746,,
不论是,4,5747,,
广告,4,5748,,
不说,4,5749,,
不过是,4,5750,,
院长,4,5751,,
陵时,4,5752,,
陶器等,4,5753,,
岛上的景色,4,5754,,
岛上的景点,4,5755,,
不适应,4,5756,,
不错 下次,4,5757,,
教育好,4,5758,,
上海最大的野生动物园,4,5759,,
上海最好,4,5760,,
陆家嘴的东方明珠,4,5761,,
酒店交通,4,5762,,
不复存在,4,5763,,
酸辣肥肠粉,4,5764,,
峡谷漂流,4,5765,,
故宫真的很好,4,5766,,
酸奶,4,5767,,
酒店自助餐目前,4,5768,,
酒店的卢米亚餐厅自助餐现在,4,5769,,
酒店环境,4,5770,,
幼年大熊猫别墅,4,5771,,
岳飞,4,5772,,
上海有名的步行街,4,5773,,
都江堰的主体景区,4,5774,,
故宫角楼,4,5775,,
不少的知识,4,5776,,
陆家嘴金融区,4,5777,,
陆家嘴附近,4,5778,,
陆家嘴高楼,4,5779,,
幽默风趣,4,5780,,
折优惠,4,5781,,
岩顶天风浩荡,4,5782,,
广东人,4,5783,,
岩壁,4,5784,,
野生动物的好去处,4,5785,,
野生动物的好地方,4,5786,,
阳台,4,5787,,
上海的明珠,4,5788,,
政府,4,5789,,
政治,4,5790,,
锦鲤,4,5791,,
干净卫生,4,5792,,
门店,4,5793,,
错觉,4,5794,,
错时间,4,5795,,
错地方,4,5796,,
排好长时间,4,5797,,
故事的地方,4,5798,,
排到大门,4,5799,,
长三角,4,5800,,
市亩,4,5801,,
平均水深,4,5802,,
故宫一定,4,5803,,
上海近,4,5804,,
上海迪士尼乐园度假区,4,5805,,
上海迪士尼乐园欢快的氛围,4,5806,,
平方厘米,4,5807,,
钱江大桥,4,5808,,
门票淡季,4,5809,,
钱庄,4,5810,,
放松心情的好地方,4,5811,,
门口直接,4,5812,,
年假,4,5813,,
长城门票,4,5814,,
上海的老字号商业老字号美食,4,5815,,
长椅,4,5816,,
长江流域展区,4,5817,,
上海的经典景点,4,5818,,
长知识的地方,4,5819,,
摩崖石刻,4,5820,,
上海的过去,4,5821,,
布局讲究,4,5822,,
上海的科技馆,4,5823,,
上海的目的地,4,5824,,
长城段,4,5825,,
上海的欢乐谷,4,5826,,
摆设,4,5827,,
常人,4,5828,,
长城全长,4,5829,,
上海科技馆主馆,4,5830,,
收钱,4,5831,,
上海的热门旅游景点,4,5832,,
上海科技馆真的,4,5833,,
长假,4,5834,,
描花纸伞,4,5835,,
上海第一个,4,5836,,
巴车,4,5837,,
上海的城市,4,5838,,
平时人少,4,5839,,
金属物,4,5840,,
上海的人民广场,4,5841,,
闽南佛教的胜地,4,5842,,
上海陆家嘴,4,5843,,
金沙文化,4,5844,,
故宫占地,4,5845,,
闽海雄风,4,5846,,
拐个弯,4,5847,,
上海风光,4,5848,,
金殿红墙,4,5849,,
故宫后门,4,5850,,
上海电视台所在地,4,5851,,
钱塘江畔,4,5852,,
阔耳狐,4,5853,,
上海环球金融中心等,4,5854,,
金壁辉煌,4,5855,,
阮墩,4,5856,,
金丝猴等,4,5857,,
防疫,4,5858,,
野鸭,4,5859,,
野长城,4,5860,,
故宫宫殿,4,5861,,
上百幢按比例,4,5862,,
上海野生动物园现在,4,5863,,
差异,4,5864,,
上海野生动物园特别,4,5865,,
上海野生动物园很好,4,5866,,
上海的地标景点,4,5867,,
钱塘,4,5868,,
上海迪士尼度假区的位置,4,5869,,
上海迪士尼度假区真的,4,5870,,
上海迪士尼度假区真的不错,4,5871,,
钢琴岛,4,5872,,
上海的地方,4,5873,,
钟鼓楼,4,5874,,
故宫北门,4,5875,,
钟表,4,5876,,
上海的历史文化,4,5877,,
钟粹,4,5878,,
钟楼,4,5879,,
故宫博物院全景,4,5880,,
金顶,4,5881,,
间房,4,5882,,
间房间的主题酒店,4,5883,,
拿好几块美女,4,5884,,
上海野生动物园地方,4,5885,,
上海的代表性,4,5886,,
上海的代名词,4,5887,,
陶瓷馆,4,5888,,
教育意义的地方,4,5889,,
座山,4,5890,,
两个黄鹂,4,5891,,
层意思,4,5892,,
屁孩,4,5893,,
新安江上游,4,5894,,
迷人灯光,4,5895,,
青青草坪,4,5896,,
新年第一批游客,4,5897,,
尼斯乐园,4,5898,,
尼斯,4,5899,,
靓丽,4,5900,,
靓丽的城市同,4,5901,,
迪士尼门票,4,5902,,
上海地区最大的野生动物园,4,5903,,
两只孤单的小船,4,5904,,
上海周边,4,5905,,
静安,4,5906,,
静安寺,4,5907,,
两场,4,5908,,
静安寺地区,4,5909,,
静安寺路改名南京西路,4,5910,,
静电球,4,5911,,
就好像,4,5912,,
非典型肺炎,4,5913,,
上海地区,4,5914,,
青草的翠嫩,4,5915,,
新雅,4,5916,,
居民,4,5917,,
东西一般,4,5918,,
东西两段,4,5919,,
屋面建筑群,4,5920,,
适合小学生,4,5921,,
度全透明,4,5922,,
青年人,4,5923,,
东西好,4,5924,,
度地图,4,5925,,
屈辱的历史,4,5926,,
适合大多数人,4,5927,,
新世界城,4,5928,,
两个主题特展,4,5929,,
东风,4,5930,,
东风明珠,4,5931,,
适合全家人,4,5932,,
适合全家亲子,4,5933,,
所有的剧场,4,5934,,
丝毫不逊色,4,5935,,
青羊区,4,5936,,
上海地标景点,4,5937,,
青羊区青华,4,5938,,
上海地标建筑物,4,5939,,
新郎,4,5940,,
新雅粤菜馆,4,5941,,
教育的好地方,4,5942,,
两间,4,5943,,
方物,4,5944,,
小鹿,4,5945,,
小鸟,4,5946,,
非常适合全家老少一起,4,5947,,
非常适合孩子,4,5948,,
远近,4,5949,,
方面设施,4,5950,,
小食,4,5951,,
非常适合家长,4,5952,,
两重坛墙,4,5953,,
上海中心地标,4,5954,,
两趟,4,5955,,
非常适合成年人,4,5956,,
小飞侠天空奇遇,4,5957,,
非洲,4,5958,,
小飞侠,4,5959,,
座小,4,5960,,
严格意义,4,5961,,
小项目,4,5962,,
座小岛,4,5963,,
远处隐隐约约,4,5964,,
上海东方明珠广场,4,5965,,
迪士尼一定,4,5966,,
迪士尼不错,4,5967,,
上海南京路,4,5968,,
迪士尼周边,4,5969,,
座城堡,4,5970,,
迪士尼年卡宝宝,4,5971,,
新鲜感,4,5972,,
迪士尼小镇部分,4,5973,,
尘嚣,4,5974,,
迪士尼守着,4,5975,,
两岸桃红柳绿,4,5976,,
迪士尼城堡,4,5977,,
迪士尼商店,4,5978,,
迪士尼商业小镇,4,5979,,
座城市有种深刻,4,5980,,
方方面面,4,5981,,
迪士尼动画,4,5982,,
非常好的选择性,4,5983,,
非常好的酒店,4,5984,,
非常好非常好非常好非常好非常好,4,5985,,
迪士尼人物,4,5986,,
方便好用,4,5987,,
少年,4,5988,,
非常适合亲子,4,5989,,
少女梦,4,5990,,
上海人最多的地方,4,5991,,
上海城市风光,4,5992,,
青屿,4,5993,,
屏山麓,4,5994,,
世界的故宫,4,5995,,
雕龙,4,5996,,
整座寺院气势宏伟,4,5997,,
雨中遥遥的,4,5998,,
整条步行街中,4,5999,,
上海市的政治,4,6000,,
雨伞,4,6001,,
世界的东方明珠,4,6002,,
郑成功纪念馆等,4,6003,,
才有,4,6004,,
世界的奥秘,4,6005,,
底层的历史博物馆,4,6006,,
部电梯,4,6007,,
上海市浦东新区陆家嘴世纪大道,4,6008,,
山洞,4,6009,,
雨衣,4,6010,,
山河,4,6011,,
底楼,4,6012,,
世茂广场,4,6013,,
世贸,4,6014,,
底楼的历史陈列馆,4,6015,,
文化旅游景观,4,6016,,
底蕴,4,6017,,
部清代史,4,6018,,
世界最大的宫殿,4,6019,,
东方明珠顶层,4,6020,,
广州长,4,6021,,
隐秘,4,6022,,
不错不错味道好极了不错不错,4,6023,,
散淡,4,6024,,
批全国重点文物,4,6025,,
与日,4,6026,,
岁小朋友,4,6027,,
数量,4,6028,,
山麓,4,6029,,
都是历史,4,6030,,
广州科技馆好玩,4,6031,,
世界三大千岛湖,4,6032,,
世界最大,4,6033,,
世界三大宫殿,4,6034,,
集知识,4,6035,,
集美,4,6036,,
世界各地美景,4,6037,,
上海市黄浦区境内,4,6038,,
世界奇迹,4,6039,,
上海市野生动物园,4,6040,,
雕塑小品,4,6041,,
部队的声音,4,6042,,
部门,4,6043,,
丘田码头,4,6044,,
丘陵边缘,4,6045,,
文化氛围,4,6046,,
露天,4,6047,,
透明玻璃走廊,4,6048,,
扇窗户,4,6049,,
上海外滩的夜景真的,4,6050,,
透明玻璃往下,4,6051,,
所有的餐厅,4,6052,,
上海外滩景色优美,4,6053,,
东方明珠电视塔上海的地标,4,6054,,
霓虹,4,6055,,
上海外滩晚上,4,6056,,
废物箱,4,6057,,
适合闲来,4,6058,,
山明水绿,4,6059,,
东方明珠的景色,4,6060,,
霸气,4,6061,,
霸气非凡,4,6062,,
青回音壁,4,6063,,
青团,4,6064,,
适合春游,4,6065,,
所有的景观,4,6066,,
适合文艺青年,4,6067,,
展区,4,6068,,
青山秀水,4,6069,,
东方明珠旅游,4,6070,,
东方明珠广场,4,6071,,
东方明珠夜景真的,4,6072,,
东方明珠夜景,4,6073,,
东东,4,6074,,
山峰,4,6075,,
东京迪士尼,4,6076,,
东京迪斯尼,4,6077,,
遛娃,4,6078,,
店多,4,6079,,
东方明珠 东方明珠,4,6080,,
雪景,4,6081,,
遗世独立,4,6082,,
东方明珠上海,4,6083,,
东方明珠上海的标志性,4,6084,,
店铺多,4,6085,,
手机像素,4,6086,,
上海天际线的组成部分,4,6087,,
东方明珠塔浦东第一个最高,4,6088,,
速度快,4,6089,,
文殊菩萨,4,6090,,
文殊院一起,4,6091,,
通病,4,6092,,
通天柱,4,6093,,
东方明珠夜晚,4,6094,,
一次过山车,4,6095,,
支香,4,6096,,
鸭脖子,4,6097,,
行李,4,6098,,
总体千岛湖,4,6099,,
很适合小朋友,4,6100,,
西湖的美景,4,6101,,
情形,4,6102,,
徐志摩,4,6103,,
宋代的杨万里,4,6104,,
悠久历史,4,6105,,
观景层,4,6106,,
一块高,4,6107,,
晚上的上海,4,6108,,
云霄,4,6109,,
往年,4,6110,,
形态各异,4,6111,,
总体感觉一般,4,6112,,
人 景区,4,6113,,
一年的十月,4,6114,,
黄牛,4,6115,,
鼓浪屿岛上,4,6116,,
菜点,4,6117,,
人物模型蜡像,4,6118,,
鸟巢,4,6119,,
人身心放松怡然自得,4,6120,,
宅邸,4,6121,,
亚成年,4,6122,,
意义重大,4,6123,,
观景好,4,6124,,
人士,4,6125,,
总体感觉不错,4,6126,,
西湖美景名不虚传,4,6127,,
景区周边,4,6128,,
蓝月飞车,4,6129,,
心情大好,4,6130,,
态度真的,4,6131,,
晚上灯火通明,4,6132,,
意志力,4,6133,,
安检处,4,6134,,
人都是,4,6135,,
人最多的景点,4,6136,,
カリブの海賊,4,6137,,
西关砖塔,4,6138,,
普陀寺的后山,4,6139,,
争议,4,6140,,
宝瓶口,4,6141,,
菽庄花园美景,4,6142,,
一分,4,6143,,
意大利式,4,6144,,
人次,4,6145,,
心爱的人,4,6146,,
亲朋好友,4,6147,,
五站,4,6148,,
一块巨石,4,6149,,
很适合周末,4,6150,,
宝物,4,6151,,
五个展厅,4,6152,,
菽庄花园巧妙,4,6153,,
黄花阵,4,6154,,
一家老小,4,6155,,
事件,4,6156,,
星黛,4,6157,,
一天时间完全不够,4,6158,,
心中奇,4,6159,,
家人一起悠闲,4,6160,,
恭王府的名称,4,6161,,
德和尚住持灵,4,6162,,
黄浦江全景,4,6163,,
家人小孩一起,4,6164,,
人力车,4,6165,,
实名,4,6166,,
安麓,4,6167,,
宅子的主人,4,6168,,
春夏,4,6169,,
街道干净,4,6170,,
态度不好,4,6171,,
西洋楼,4,6172,,
晚上的水幕,4,6173,,
晚上的灯光,4,6174,,
要钱,4,6175,,
表情,4,6176,,
亭台,4,6177,,
云林寺,4,6178,,
亭台小桥,4,6179,,
心意,4,6180,,
景区面积大,4,6181,,
春来江水绿,4,6182,,
龙头山,4,6183,,
黄浦江两岸夜景,4,6184,,
高达的城楼,4,6185,,
hand,4,6186,,
一体的国家湿地公园,4,6187,,
蔡廷锴等人,4,6188,,
蔡元培,4,6189,,
心愿公园,4,6190,,
想象力,4,6191,,
晚上的灯光秀,4,6192,,
云旅游,4,6193,,
一批年轻的朋友,4,6194,,
云烟,4,6195,,
恭亲王奕訢,4,6196,,
定能,4,6197,,
产房,4,6198,,
安检严格,4,6199,,
晚上亮灯,4,6200,,
一大景点,4,6201,,
彩蛋,4,6202,,
一整天的场馆,4,6203,,
街巷,4,6204,,
必要景点,4,6205,,
春分,4,6206,,
good morning,4,6207,,
很适合游客,4,6208,,
薄纱一般,4,6209,,
景区附近,4,6210,,
家人小孩,4,6211,,
德胜门,4,6212,,
宝宝推车,4,6213,,
安静满满的,4,6214,,
鬼屋,4,6215,,
西湖公交,4,6216,,
形象集中地,4,6217,,
蓝色象征蓝天,4,6218,,
西餐,4,6219,,
一大群,4,6220,,
二月春风,4,6221,,
黄昏爬上日光岩,4,6222,,
西湖的风景优美,4,6223,,
西湖一定,4,6224,,
人类的朋友,4,6225,,
很漂亮,4,6226,,
西湖夜景,4,6227,,
衣物,4,6228,,
行为,4,6229,,
它的地位,4,6230,,
萧索,4,6231,,
春色扑面而来,4,6232,,
荞麦面,4,6233,,
龙井,4,6234,,
景区大门,4,6235,,
五星,4,6236,,
蜀汉时期,4,6237,,
鼓浪屿的美景,4,6238,,
亲子一日游,4,6239,,
蜀郡太守李冰父子,4,6240,,
一层一层,4,6241,,
亚马逊,4,6242,,
麦当劳,4,6243,,
鼓浪屿全,4,6244,,
鹄湾,4,6245,,
五方亭,4,6246,,
一个晚上,4,6247,,
西湖景点,4,6248,,
莲花府邸,4,6249,,
一楼的陈列馆,4,6250,,
昭烈庙,4,6251,,
高科技特种影院,4,6252,,
黄浦江岸,4,6253,,
心里很难,4,6254,,
一家餐厅,4,6255,,
高科技的东西,4,6256,,
人山人海,4,6257,,
了一球,4,6258,,
景区系,4,6259,,
カリブ,4,6260,,
心心念念的大熊猫,4,6261,,
西湖水域全景,4,6262,,
交通信息,4,6263,,
想法,4,6264,,
视野最好,4,6265,,
🐼,4,6266,,
一树高,4,6267,,
普通散客,4,6268,,
安澜索桥,4,6269,,
亲子感情,4,6270,,
亲子旅游,4,6271,,
明艳,4,6272,,
悻悻,4,6273,,
鱼头,4,6274,,
春节假期,4,6275,,
鹭江龙窟,4,6276,,
思明区厦门大学,4,6277,,
晚上灯光璀璨,4,6278,,
普通动物园,4,6279,,
鼓浪屿绝对,4,6280,,
普通百姓,4,6281,,
营房,4,6282,,
思路,4,6283,,
萌萌的熊猫,4,6284,,
怕热,4,6285,,
鼓浪屿景色,4,6286,,
很适合家人,4,6287,,
一楼的历史陈列馆,4,6288,,
很,4,6289,,
待遇,4,6290,,
鱼类,4,6291,,
得很愉快,4,6292,,
安检门,4,6293,,
很适合家庭,4,6294,,
高科技的产品,4,6295,,
形制,4,6296,,
鼓浪屿原名,4,6297,,
家里的孩子,4,6298,,
鼓浪屿美景,4,6299,,
得很周到,4,6300,,
一句话,4,6301,,
鼓浪屿名气,4,6302,,
宇航天地,4,6303,,
性质,4,6304,,
魔鬼鱼,4,6305,,
家里小朋友,4,6306,,
星战迷,4,6307,,
鲨鱼,4,6308,,
完美旅程,4,6309,,
很适合孩子,4,6310,,
安检时间,4,6311,,
星星,4,6312,,
五湖,4,6313,,
交通指南,4,6314,,
了一顿,4,6315,,
荷塘月色,4,6316,,
完美风暴,4,6317,,
一分钱一分货,4,6318,,
西子 淡妆浓,4,6319,,
家里的小朋友,4,6320,,
人特别少,4,6321,,
黄龙洞,4,6322,,
悠哉,4,6323,,
麻麻的体力 耐力,4,6324,,
观澜,4,6325,,
鸭血粉丝汤很好,4,6326,,
一天根本,4,6327,,
人山人山人海,4,6328,,
景区不算,4,6329,,
往下一层,4,6330,,
是非,4,6331,,
蜡像栩栩如生,4,6332,,
大街上都,3,6333,,
板桥站,3,6334,,
不少酒吧,3,6335,,
旅行,3,6336,,
塑像,3,6337,,
西双版纳,3,6338,,
三月底四月初,3,6339,,
杯清茶,3,6340,,
大自然亲密,3,6341,,
几种,3,6342,,
这样的美景,3,6343,,
双子塔,3,6344,,
座风格迥异,3,6345,,
座白塔,3,6346,,
夜色迷离,3,6347,,
传奇,3,6348,,
西子捧心,3,6349,,
这时候,3,6350,,
几组宗教,3,6351,,
西子姑娘,3,6352,,
石刻,3,6353,,
这样的胜景,3,6354,,
亲人,3,6355,,
个痛快,3,6356,,
大西天,3,6357,,
晚上夜景特别漂亮,3,6358,,
这样的地方,3,6359,,
人流密集的地方,3,6360,,
腊梅,3,6361,,
参数,3,6362,,
西天梵境等,3,6363,,
旅馆,3,6364,,
都是风景,3,6365,,
成都的话,3,6366,,
第二次鸦片战争,3,6367,,
黄浦江两岸的各国,3,6368,,
黄浦江两岸的风光,3,6369,,
上海最好的地方,3,6370,,
都江堰市,3,6371,,
三种,3,6372,,
花海,3,6373,,
灌区,3,6374,,
后人认真,3,6375,,
韵味的地方,3,6376,,
地方也有,3,6377,,
杭州西湖风景区,3,6378,,
著名江南园林,3,6379,,
西方,3,6380,,
西方列强,3,6381,,
參觀,3,6382,,
晚上游船,3,6383,,
田峪长城景区,3,6384,,
不少老,3,6385,,
外滩人,3,6386,,
花灯,3,6387,,
孩子好,3,6388,,
顶峰,3,6389,,
腊月,3,6390,,
杭州都会,3,6391,,
酌酌,3,6392,,
这样的环境,3,6393,,
传统江南园林,3,6394,,
个游乐园,3,6395,,
出租车,3,6396,,
快雪堂,3,6397,,
宝贵时间,3,6398,,
著名爱国华侨领袖陈嘉庚先生,3,6399,,
传说中的,3,6400,,
旅游资源,3,6401,,
夜生活,3,6402,,
第四批全国重点文物,3,6403,,
黄浦江畔美景,3,6404,,
一家人一起,3,6405,,
玉澜堂,3,6406,,
冷门的景点,3,6407,,
凉亭,3,6408,,
清水墙,3,6409,,
中国上海,3,6410,,
特色的东西,3,6411,,
不去外滩,3,6412,,
花香,3,6413,,
净土,3,6414,,
天人,3,6415,,
上海浦东新区陆家嘴,3,6416,,
位置非常好,3,6417,,
灯光秀不错,3,6418,,
天儿,3,6419,,
清末民初,3,6420,,
位老人,3,6421,,
晃晃悠悠,3,6422,,
西湖时,3,6423,,
日景夜景,3,6424,,
特色的小吃,3,6425,,
外滩南起延安,3,6426,,
位置不错,3,6427,,
大马路上,3,6428,,
半山腰,3,6429,,
真的景色宜人,3,6430,,
地方太大,3,6431,,
心弦,3,6432,,
米饭,3,6433,,
黄厝,3,6434,,
晚上一整天,3,6435,,
特色的小店,3,6436,,
小时候的梦想,3,6437,,
轿车,3,6438,,
园林古,3,6439,,
不去豫园,3,6440,,
不去的话,3,6441,,
重要意义,3,6442,,
浙江省会杭州市西湖风景区南岸,3,6443,,
周岁,3,6444,,
建议一定,3,6445,,
拍出的照片,3,6446,,
特别长,3,6447,,
男女朋友,3,6448,,
周末时,3,6449,,
不久的夫人孙氏,3,6450,,
建议南门,3,6451,,
周末的下午,3,6452,,
男女老幼,3,6453,,
建议夏天,3,6454,,
来的时节,3,6455,,
重要的景点,3,6456,,
成都地铁,3,6457,,
中国古代皇家园林,3,6458,,
春花烂漫,3,6459,,
住宅,3,6460,,
外滩景色不错,3,6461,,
一席之地,3,6462,,
来临,3,6463,,
特殊情况,3,6464,,
国际化大都市大,3,6465,,
很像,3,6466,,
万年,3,6467,,
车费,3,6468,,
建议上午,3,6469,,
中国人的智慧,3,6470,,
一宿,3,6471,,
成都市区,3,6472,,
冬雪,3,6473,,
车次,3,6474,,
车位,3,6475,,
景点名称,3,6476,,
旧上海时期的金融中心,3,6477,,
真像,3,6478,,
中国历史园林的艺术杰作,3,6479,,
素贞,3,6480,,
电车,3,6481,,
索尼,3,6482,,
辈子,3,6483,,
几个小,3,6484,,
黄埔公园,3,6485,,
人潮人,3,6486,,
猫街,3,6487,,
不夜城,3,6488,,
堆人,3,6489,,
杭州的市长,3,6490,,
个角度,3,6491,,
眼开阔,3,6492,,
醉美,3,6493,,
千里,3,6494,,
眼前一亮,3,6495,,
一定都是用心,3,6496,,
一家一家,3,6497,,
京城三月,3,6498,,
火锅串串,3,6499,,
等这次疫情,3,6500,,
心宽神怡,3,6501,,
无锡,3,6502,,
近代西方式,3,6503,,
花瓣漫天,3,6504,,
等快,3,6505,,
西泠印社,3,6506,,
成都特色,3,6507,,
等两个小时,3,6508,,
县市,3,6509,,
等人,3,6510,,
堤柳,3,6511,,
玉水廊,3,6512,,
上海本地人,3,6513,,
恋人,3,6514,,
玉垒关,3,6515,,
暑假学生,3,6516,,
故宫紫禁城,3,6517,,
小段,3,6518,,
晚上夜,3,6519,,
夜景迷人,3,6520,,
西楼,3,6521,,
流光溢彩,3,6522,,
迎春花,3,6523,,
拍个够,3,6524,,
落在河面,3,6525,,
颐和园乐,3,6526,,
达人,3,6527,,
辽代,3,6528,,
周六周日,3,6529,,
恭王府规模宏大,3,6530,,
几个游客,3,6531,,
颐和园占地面积,3,6532,,
三分钟,3,6533,,
花草,3,6534,,
边拍,3,6535,,
半天队,3,6536,,
大雪,3,6537,,
人特别,3,6538,,
中华文明,3,6539,,
实至名归,3,6540,,
颐和园联票,3,6541,,
很好很满意,3,6542,,
颐和园东门,3,6543,,
成都文殊院,3,6544,,
真的让人,3,6545,,
吴越忠懿王钱弘,3,6546,,
流星雨,3,6547,,
島上,3,6548,,
眼下,3,6549,,
晚上亮灯时,3,6550,,
旅游真的,3,6551,,
流程,3,6552,,
不同时间,3,6553,,
上海标志性的景点,3,6554,,
延安西路,3,6555,,
位子,3,6556,,
周一故宫,3,6557,,
一代人,3,6558,,
落日,3,6559,,
预算,3,6560,,
旅游纪念品,3,6561,,
刺激性,3,6562,,
大禅林,3,6563,,
古戏台,3,6564,,
世界文化遗产青城山,3,6565,,
水清澈,3,6566,,
校区,3,6567,,
北岸景区,3,6568,,
价票,3,6569,,
大年初四,3,6570,,
价贵,3,6571,,
琼华岛上,3,6572,,
北方,3,6573,,
屈辱,3,6574,,
都一处,3,6575,,
世界少,3,6576,,
江边美景,3,6577,,
东西都是,3,6578,,
现在的步行街,3,6579,,
人多的地方,3,6580,,
古典式,3,6581,,
江滩,3,6582,,
现在这种,3,6583,,
黄金周,3,6584,,
东直门,3,6585,,
游客不少,3,6586,,
北京众多,3,6587,,
江南著名,3,6588,,
上海外滩十里长廊,3,6589,,
以后感觉,3,6590,,
才来,3,6591,,
艺术珍品,3,6592,,
水煮鱼,3,6593,,
校门,3,6594,,
上海市著名的商业街,3,6595,,
部电影,3,6596,,
行人多,3,6597,,
江泽民主席亲笔,3,6598,,
青岛,3,6599,,
琉璃顶,3,6600,,
票直接,3,6601,,
新中国,3,6602,,
景色无敌,3,6603,,
大感觉,3,6604,,
吃穿,3,6605,,
世界任,3,6606,,
植物园站,3,6607,,
整体挺好,3,6608,,
滴水,3,6609,,
两个老人,3,6610,,
壶茶,3,6611,,
薄雾,3,6612,,
份美好,3,6613,,
两个月,3,6614,,
官方微,3,6615,,
植被众多,3,6616,,
山面海,3,6617,,
空气清新舒适,3,6618,,
沉淀,3,6619,,
上海味道,3,6620,,
靓丽色彩,3,6621,,
座世界,3,6622,,
景色独特,3,6623,,
地址信息,3,6624,,
色彩丰富,3,6625,,
整体给人和谐温馨的感觉,3,6626,,
行李箱,3,6627,,
新冠疫情,3,6628,,
琼岛上,3,6629,,
人多时,3,6630,,
大排档,3,6631,,
都城,3,6632,,
吃住,3,6633,,
世界各国,3,6634,,
德和园,3,6635,,
树木茂盛,3,6636,,
两个多月,3,6637,,
水池,3,6638,,
汤包,3,6639,,
所在的山峰,3,6640,,
新娘,3,6641,,
部分区域,3,6642,,
雨后春笋,3,6643,,
小礼品,3,6644,,
夏夜,3,6645,,
夕照山的雷峰,3,6646,,
在手机上,3,6647,,
文昌院,3,6648,,
道教文化,3,6649,,
性价比】,3,6650,,
性别,3,6651,,
道具,3,6652,,
节假日高峰期,3,6653,,
山势,3,6654,,
世贸中心等,3,6655,,
私家花园,3,6656,,
地上,3,6657,,
人文景观,3,6658,,
北京市西城区柳荫街,3,6659,,
那年,3,6660,,
山人,3,6661,,
普通门票,3,6662,,
世间,3,6663,,
道观,3,6664,,
大地震,3,6665,,
北京景点,3,6666,,
夏日,3,6667,,
节假日的时候,3,6668,,
北京植物园,3,6669,,
珍珠湾,3,6670,,
节假日的话,3,6671,,
文化灿烂,3,6672,,
得很近,3,6673,,
古蜀文明,3,6674,,
科学的殿堂,3,6675,,
蛋糕,3,6676,,
山巅,3,6677,,
上海市中心黄浦区的黄浦江畔,3,6678,,
古老气息,3,6679,,
科学家,3,6680,,
在外滩附近,3,6681,,
古装,3,6682,,
私人,3,6683,,
汇丰银行大楼,3,6684,,
一口,3,6685,,
可惜天气,3,6686,,
汉语,3,6687,,
雨林,3,6688,,
雨季,3,6689,,
蝙蝠,3,6690,,
北京皇家园林,3,6691,,
北京城里,3,6692,,
选项,3,6693,,
古时候,3,6694,,
叫声,3,6695,,
水系,3,6696,,
宋城景区,3,6697,,
世界的外滩,3,6698,,
整点,3,6699,,
东方明珠的夜景,3,6700,,
文青,3,6701,,
上海市的市中心,3,6702,,
北京天安门附近,3,6703,,
大北京,3,6704,,
