"X";"POI";"link";"num_reviews";"address";"translatedContent"
3326;"Grammah";"https://you.ctrip.com/shopping/singapore53/78597321.html";0;"66 Haji Lane, Singapore 189259, Singapore";"Grammah"
3327;"The Verge";"https://you.ctrip.com/shopping/singapore53/2347569.html";0;"2 Serangoon Road, Singapore 218227";"The Verge"
3328;"Adidas Outlet";"https://you.ctrip.com/shopping/singapore53/2347904.html";0;"#02-35, Changi City Point, 5 Changi Business Park Central 1, Singapore 486038";"Adidas Outlet"
3329;"Puma Outlet";"https://you.ctrip.com/shopping/singapore53/2347911.html";0;"#01-02/03, Changi City Point, 5 Changi Business Park Central 1, Singapore 486038";"Puma Outlet"
3330;"Chak Soon";"https://you.ctrip.com/shopping/singapore53/2288331.html";0;"321 Victoria Street";"Chak Soon"
3331;"Sia Chin Puay";"https://you.ctrip.com/shopping/singapore53/2288361.html";0;"HDB Bedok #01-303, 115 Bedok North Road";"Sia Chin Puay"
3332;"Sng Siang Chuan";"https://you.ctrip.com/shopping/singapore53/2288449.html";0;"Bedok North Street 4 Block 85 Market And Food Centre #01-09, 85 Bedok North Street 4";"Sng Siang Chuan"
3333;"Tan Mah Leong";"https://you.ctrip.com/shopping/singapore53/2288458.html";0;"85 Bedok North Street 4";"Tan Mah Leong"
3334;"7-Eleven";"https://you.ctrip.com/shopping/singapore53/2288476.html";0;"259 Bukit Panjang Ring Road";"7-Eleven"
3335;"Lai Joo Heng Departmental Store";"https://you.ctrip.com/shopping/singapore53/2288512.html";0;"Haig Road Block 13 Market #01-154, 13 Haig Road";"Lai Joo Heng Departmental Store"
3336;"Jit Bee Departmental Store";"https://you.ctrip.com/shopping/singapore53/2288516.html";0;"Haig Road Block 13 Market #01-158, 13 Haig Road";"Jit Bee Departmental Store"
3337;"Daisy@Herbalife Independant Distributor";"https://you.ctrip.com/shopping/singapore53/2288562.html";0;"447 Bukit Panjang Ring Road";"Daisy@Herbalife Independant Distributor"
3338;"A G Departmental Store";"https://you.ctrip.com/shopping/singapore53/2288576.html";0;"113 Aljunied Avenue 2";"AG Departmental Store"
3339;"Ong Eng Keng";"https://you.ctrip.com/shopping/singapore53/2288595.html";0;"HDB Bukit Panjang #01-661, 435 Bukit Panjang Ring Road";"Ong Eng Keng"
3340;"7-Eleven";"https://you.ctrip.com/shopping/singapore53/2288603.html";0;"1 Segar Road";"7-Eleven"
3341;"7-Eleven";"https://you.ctrip.com/shopping/singapore53/2288609.html";0;"#02-16/17, Greenridge Shopping Centre, 524A Jelapang Road, 671524";"7-Eleven"
3342;"Happy (Titbits)(Titbits)";"https://you.ctrip.com/shopping/singapore53/2288620.html";0;"#02-10A, Greenridge Shopping Centre, 524A Jelapang Road, 671524";"Happy (Titbits)(Titbits)"
3343;"Far Ocean Co";"https://you.ctrip.com/shopping/singapore53/2288714.html";0;"Phoenix Road";"Far Ocean Co"
3344;"Classic Primitive";"https://you.ctrip.com/shopping/singapore53/2288794.html";0;"1 Queensway";"Classic Primitive"
3345;"B&O Play";"https://you.ctrip.com/shopping/singapore53/2348566.html";0;"L3, Tangs 董厦, 310 Orchard Road, 238864";"B&amp;O Play"
3346;"Charles & Keith(诺维娜店)";"https://you.ctrip.com/shopping/singapore53/2348711.html";0;"#01-13/14, Velocity@Novena, 238 Thomson Road(近Irrawaddy Rd)";"Charles &amp; Keith(诺维娜店)"
3347;"Camper(怡丰城店)";"https://you.ctrip.com/shopping/singapore53/2348729.html";0;"#01-50, VivoCity 怡丰城, 1 Harbourfront Walk, Singapore 098585";"Camper(怡丰城店)"
3348;"House of Zhen";"https://you.ctrip.com/shopping/singapore53/2358958.html";0;"252 South Bridge Road, Singapore 058801, Singapore";"House of Zhen"
3349;"Iwannagohome 家居饰品店";"https://you.ctrip.com/shopping/singapore53/2360791.html";0;"Great World City 1 Kim Seng Promenade #01-35/36Singapore";"Iwannagohome 家居饰品店"
3350;"Valentino Enterprise";"https://you.ctrip.com/shopping/singapore53/2419713.html";0;"531 Upper Cross St #03-53 Hong Lim Complex Singapore 050531 Singapore";"Valentino Enterprise"
3351;"ntuc fairprice(unll)";"https://you.ctrip.com/shopping/singapore53/2420084.html";0;"1 Joo Koon Circle Fairprice Hub #03-22";"ntuc fairprice(unll)"
3352;"MAC Cosmetics(樟宜机场店)";"https://you.ctrip.com/shopping/singapore53/2420184.html";0;"T2 Departure Dr(樟宜机场)";"MAC Cosmetics(樟宜机场店)"
3353;"Miss Saigon";"https://you.ctrip.com/shopping/singapore53/2420327.html";0;"15-16 Orchard Towers Floor 4 Singapore 238875 Singapore";"Miss Saigon"
3354;"Blife International";"https://you.ctrip.com/shopping/singapore53/2420853.html";0;"37A Kreta Ayer Rd Singapore 089001 Singapore";"Blife International"
3355;"Fair Price Finest";"https://you.ctrip.com/shopping/singapore53/2420865.html";0;"30 East Coast Road #01-06 - #01-09 Singapore 428751 Singapore";"Fair Price Finest"
3356;"Ang Chiew Bak";"https://you.ctrip.com/shopping/singapore53/2421302.html";0;"15 Bch Rd #01-4681 Singapore 189677 Singapore";"Ang Chiew Bak"
3357;"Nayong Pilipino Minimart";"https://you.ctrip.com/shopping/singapore53/2421432.html";0;"304 Orch Rd Singapore 238863 Singapore";"Nayong Pilipino Minimart"
3358;"Ikea Minimart";"https://you.ctrip.com/shopping/singapore53/2421868.html";0;"686C Woodlands Dr 73 #01-90 Singapore 733686 Singapore";"Ikea Minimart"
3359;"A Mohamedally & Co.";"https://you.ctrip.com/shopping/singapore53/2421891.html";0;"11 Collyer Quay #03-17 The Arcade Singapore 049317 Singapore";"A Mohamedally &amp; Co."
3360;"Starmart";"https://you.ctrip.com/shopping/singapore53/2289998.html";0;"21 Jurong West Street 93";"Starmart"
3361;"Cin Po Watch Trading";"https://you.ctrip.com/shopping/singapore53/2290001.html";0;"211 New Bridge Road";"Cin Po Watch Trading"
3362;"Poh Heng Jewellery";"https://you.ctrip.com/shopping/singapore53/2290051.html";0;"Tampines Central 5";"Poh Heng Jewellery"
3363;"Times Bookstore";"https://you.ctrip.com/shopping/singapore53/2290074.html";0;"10 Tampines Central 1";"Times Bookstore"
3364;"7-Eleven";"https://you.ctrip.com/shopping/singapore53/2290096.html";0;"735 Jurong West Street 73";"7-Eleven"
3365;"Avenue Kids";"https://you.ctrip.com/shopping/singapore53/2290104.html";0;"03-02, Tampines Mall, 4 Tampines Central 5, 529510";"Avenue Kids"
3366;"SPH Buzz";"https://you.ctrip.com/shopping/singapore53/2290124.html";0;"50 Market Street";"SPH Buzz"
3367;"Sin Lee Heng Geok Kee";"https://you.ctrip.com/shopping/singapore53/2290139.html";0;"Nanyang Dispensary #01-352, 176 Boon Lay Drive";"Sin Lee Heng Geok Kee"
3368;"Lim Cheow Thye";"https://you.ctrip.com/shopping/singapore53/2290141.html";0;"HDB Tampines #01-66, 137 Tampines Street 11";"Lim Cheow Thye"
3369;"Novelty Departmental Store Pte Ltd";"https://you.ctrip.com/shopping/singapore53/2290153.html";0;"15 Hongkong Street";"Novelty Departmental Store Pte Ltd"
3370;"Mag Lay Eng";"https://you.ctrip.com/shopping/singapore53/2290157.html";0;"HDB Tampines #01-79, 137 Tampines Street 11";"Mag Lay Eng"
3371;"Teck Sang Pte Ltd";"https://you.ctrip.com/shopping/singapore53/2290163.html";0;"11 Hongkong Street";"Teck Sang Pte Ltd"
3372;"Yew Gee Hup Kee";"https://you.ctrip.com/shopping/singapore53/2290186.html";0;"221 Boon Lay Pl";"Yew Gee Hup Kee"
3373;"Warehouse";"https://you.ctrip.com/shopping/singapore53/2290202.html";0;"1 Harbourfront Walk #01-04, Singapore 098585";"Warehouse"
3374;"M & L Minimart";"https://you.ctrip.com/shopping/singapore53/2290216.html";0;"433 Tampines Street 43";"M &amp; L Minimart"
3375;"Rasool Shop";"https://you.ctrip.com/shopping/singapore53/2286916.html";0;"664 Buffalo Road";"Rasool Shop"
3376;"Chop Hong Heng Corpn Pte Ltd";"https://you.ctrip.com/shopping/singapore53/2286978.html";0;"16 Dunlop Street";"Chop Hong Heng Corpn Pte Ltd"
3377;"BASHEER GRAPHIC BOOKS";"https://you.ctrip.com/shopping/singapore53/2287023.html";0;"231 Bain Street";"BASHEER GRAPHIC BOOKS"
3378;"Bio-life Pte Ltd";"https://you.ctrip.com/shopping/singapore53/2287058.html";0;"ICB Enterprise House #05-01, 116 Middle Road";"Bio-life Pte Ltd"
3379;"Dolly Enterprises Pte Ltd";"https://you.ctrip.com/shopping/singapore53/2287059.html";0;"Midlink Plaza #07-01, 122 Middle Road";"Dolly Enterprises Pte Ltd"
3380;"Bio-Plastics Packaging Pte Ltd";"https://you.ctrip.com/shopping/singapore53/2287082.html";0;"Sunshine Plaza #01-25B, 91 Bencoolen Street";"Bio-Plastics Packaging Pte Ltd"
3381;"Herbal Pharm";"https://you.ctrip.com/shopping/singapore53/2287320.html";0;"433 Race Course Road";"Herbal Pharm"
3382;"Nam Kee";"https://you.ctrip.com/shopping/singapore53/2287333.html";0;"681 Race Course Road";"Nam Kee"
3383;"Nam Huat Aik Kee";"https://you.ctrip.com/shopping/singapore53/2287406.html";0;"Eng Aun Mansion, 306 Thomson Road";"Nam Huat Aik Kee"
3384;"Tang Bros Provision Store";"https://you.ctrip.com/shopping/singapore53/2287454.html";0;"HDB Owen #01-287, 46 Owen Road";"Tang Bros Provision Store"
3385;"ATM Department Store";"https://you.ctrip.com/shopping/singapore53/2287464.html";0;"665 Buffalo Road";"ATM Department Store"
3386;"Manoj'S(dept Store)";"https://you.ctrip.com/shopping/singapore53/2287495.html";0;"Little India Shop Houses, 158 Serangoon Road";"Manoj&#39;S(dept Store)"
3387;"Poh Bian Hin Pte Ltd";"https://you.ctrip.com/shopping/singapore53/2287510.html";0;"Desker Road Shop Houses, 101 Desker Road";"Poh Bian Hin Pte Ltd"
3388;"Lee Soon Guan";"https://you.ctrip.com/shopping/singapore53/2287624.html";0;"4 St. George's Road";"Lee Soon Guan"
3389;"Siang Loong Supermarket";"https://you.ctrip.com/shopping/singapore53/2287636.html";0;"HDB Mcnair #01-295, 108 Mcnair Road";"Siang Loong Supermarket"
3390;"M & L Minimart";"https://you.ctrip.com/shopping/singapore53/2290216.html";0;"433 Tampines Street 43";"M &amp; L Minimart"
3391;"Woh Yuan Departmental Store";"https://you.ctrip.com/shopping/singapore53/2290297.html";0;"481 Tampines Street 44";"Woh Yuan Departmental Store"
3392;"E Minimart";"https://you.ctrip.com/shopping/singapore53/2290426.html";0;"121 Pasir Ris Street 11";"E Minimart"
3393;"Ong Teo Han";"https://you.ctrip.com/shopping/singapore53/2290497.html";0;"HDB Jurong #01-k1, 546 Jurong West Street 42";"Ong Teo Han"
3394;"Banana Republic(百利宫店)";"https://you.ctrip.com/shopping/singapore53/2290535.html";0;"290 Orchard Road";"Banana Republic(百利宫店)"
3395;"Forefront Medical Technology Pte Ltd(FMT)";"https://you.ctrip.com/shopping/singapore53/2290618.html";0;"35 Joo Koon Circle";"Forefront Medical Technology Pte Ltd(FMT)"
3396;"Kim Swee Store";"https://you.ctrip.com/shopping/singapore53/2290636.html";0;"Pacific Mansion #b1-01, 8 River Valley Close";"Kim Swee Store"
3397;"Guan Heng Guan Kee";"https://you.ctrip.com/shopping/singapore53/2290650.html";0;"90 Zion Road";"Guan Heng Guan Kee"
3398;"Chye Hin & Co";"https://you.ctrip.com/shopping/singapore53/2290694.html";0;"LPG Depot, 17 Defu Lane 11";"Chye Hin &amp; Co"
3399;"British India";"https://you.ctrip.com/shopping/singapore53/2290713.html";0;"1 Kim Seng Promenade";"British India"
3400;"Island Shop";"https://you.ctrip.com/shopping/singapore53/2290717.html";0;"1 Kim Seng Promenade";"Island Shop"
3401;"Joop(怡丰城店)";"https://you.ctrip.com/shopping/singapore53/2290720.html";0;"#02-233, VivoCity 怡丰城, 1 Harbourfront Walk, Singapore 098585";"Joop(怡丰城店)"
3402;"Lvmh Fragrances & Cosmetics (Singapore) Pte Ltd";"https://you.ctrip.com/shopping/singapore53/2290753.html";0;"Kim Seng Promenade";"Lvmh Fragrances &amp; Cosmetics (Singapore) Pte Ltd"
3403;"Siang Thong Department Store";"https://you.ctrip.com/shopping/singapore53/2290780.html";0;"Albert Centre Market And Food Centre #03-117, 270 Queen Street";"Siang Thong Department Store"
3404;"AC Collections";"https://you.ctrip.com/shopping/singapore53/2290906.html";0;"Pasir Ris Street 21";"AC Collections"
3405;"Crown Pacific Biotechnology Pte Ltd";"https://you.ctrip.com/shopping/singapore53/2290937.html";0;"38 Penjuru Lane";"Crown Pacific Biotechnology Pte Ltd"
3406;"Goh Huat Soon Provision Shop";"https://you.ctrip.com/shopping/singapore53/2291114.html";0;"HDB Havelock #01-623, 29 Havelock Road";"Goh Huat Soon Provision Shop"
3407;"Krislite Pte Litd";"https://you.ctrip.com/shopping/singapore53/2291154.html";0;"9 Loyang Way";"Krislite Pte Litd"
3408;"Trek 2000 International Ltd";"https://you.ctrip.com/shopping/singapore53/2291169.html";0;"30 Loyang Way";"Trek 2000 International Ltd"
3409;"Bright Centre";"https://you.ctrip.com/shopping/singapore53/2291236.html";0;"HDB Redhill #01-602, 86 Redhill Close";"Bright Centre"
3410;"Ong Teck Huat";"https://you.ctrip.com/shopping/singapore53/2291261.html";0;"HDB Redhill #01-358, 84 Redhill Lane";"Ong Teck Huat"
3411;"7-Eleven";"https://you.ctrip.com/shopping/singapore53/2291359.html";0;"678A Woodlands Avenue 6";"7-Eleven"
3412;"Phua Yong Seng Trading Co";"https://you.ctrip.com/shopping/singapore53/2291366.html";0;"252 Ang Mo Kio Avenue 4";"Phua Yong Seng Trading Co"
3413;"Kuthubdeen S/o Noor Mohd";"https://you.ctrip.com/shopping/singapore53/2291371.html";0;"Kampong Ubi View #01-k1, 344 Ubi Avenue 1";"Kuthubdeen S/o Noor Mohd"
3414;"King Sai Provision Shop";"https://you.ctrip.com/shopping/singapore53/2291379.html";0;"114 Ang Mo Kio Avenue 4";"King Sai Provision Shop"
3415;"Fauziah Snacks";"https://you.ctrip.com/shopping/singapore53/2291380.html";0;"70 Woodlands Avenue 7";"Fauziah Snacks"
3416;"M F Departmental Store Pte Ltd";"https://you.ctrip.com/shopping/singapore53/2291390.html";0;"Mount Faber Cable Car Station, 109 Mount Faber Road";"MF Departmental Store Pte Ltd"
3417;"P S Anantha Provisions";"https://you.ctrip.com/shopping/singapore53/2291400.html";0;"888 Plaza #01-721, 888 Woodlands Drive 50";"PS Anantha Provisions"
3418;"Prime Choice Prime Style";"https://you.ctrip.com/shopping/singapore53/2291407.html";0;"768 Woodlands Avenue 6";"Prime Choice Prime Style"
3419;"Thandapani Co";"https://you.ctrip.com/shopping/singapore53/2291435.html";0;"124 Dunlop Street";"Thandapani Co"
3420;"Malay Art Gallery";"https://you.ctrip.com/shopping/singapore53/2291576.html";0;"Geylang Serai Malay Village, 39 Geylang Serai";"Malay Art Gallery"
3421;"Kim Seah Departmental Store";"https://you.ctrip.com/shopping/singapore53/2291592.html";0;"226A Ang Mo Kio Avenue 1";"Kim Seah Departmental Store"
3422;"Watch it!";"https://you.ctrip.com/shopping/singapore53/2291599.html";0;"#02-29, Tanglin Mall 东陵坊, 163 Tanglin Rd, 247933";"Watch it!"
3423;"La Tanglin Boulangerie";"https://you.ctrip.com/shopping/singapore53/2291658.html";0;"Tanglin Mall #B1-01, 163 Tanglin Road";"La Tanglin Boulangerie"
3424;"Hup Teck Departmental Store";"https://you.ctrip.com/shopping/singapore53/2291817.html";0;"Rochor Centre #01-624, 3 Rochor Road";"Hup Teck Departmental Store"
3425;"Brillant Time Trader";"https://you.ctrip.com/shopping/singapore53/2291839.html";0;"Victoria Street Wholesale Centre #01-07, 321 Victoria Street";"Brillant Time Trader"
3426;"Seah Tong Heng";"https://you.ctrip.com/shopping/singapore53/2291848.html";0;"Victoria Street Wholesale Centre #01-35, 321 Victoria Street";"Seah Tong Heng"
3427;"Xian Departmental Store";"https://you.ctrip.com/shopping/singapore53/2291992.html";0;"HDB Woodlands #01-90, 111 Woodlands Street 13";"Xian Departmental Store"
3428;"Comics Connection";"https://you.ctrip.com/shopping/singapore53/2292021.html";0;"#04-05, Causeway Point, 1 Woodlands Square, Singapore 738099";"Comics Connection"
3429;"John Little";"https://you.ctrip.com/shopping/singapore53/2292023.html";0;"Woodlands Square";"John Little"
3430;"Sun Hup & Co";"https://you.ctrip.com/shopping/singapore53/2292093.html";0;"HDB Geylang Serai #01-12, 3 Geylang Serai";"Sun Hup &amp; Co"
3431;"Kobi Supermarket";"https://you.ctrip.com/shopping/singapore53/2292133.html";0;"Kampong Ubi View #01-933, 342 Ubi Avenue 1";"Kobi Supermarket"
3432;"Shin Store";"https://you.ctrip.com/shopping/singapore53/2292183.html";0;"167 Woodlands Street 11";"Shin Store"
3433;"Elken (Singapore) Pte Ltd";"https://you.ctrip.com/shopping/singapore53/2292275.html";0;"1 Sims Lane";"Elken (Singapore) Pte Ltd"
3434;"7-Eleven";"https://you.ctrip.com/shopping/singapore53/2292301.html";0;"204 Marsiling Drive";"7-Eleven"
3435;"Teck Kee Leong Huat";"https://you.ctrip.com/shopping/singapore53/2289576.html";0;"78 Yong Siak Street";"Teck Kee Leong Huat"
3436;"Citigems";"https://you.ctrip.com/shopping/singapore53/2289631.html";0;"#01-46, Compass Point, 1 Sengkang Square, Singapore 545078";"Citigems"
3437;"Hola Supermarket";"https://you.ctrip.com/shopping/singapore53/2289665.html";0;"Liew & Koh Dental Surgery #01-100, 248 Simei Street 3";"Hola Supermarket"
3438;"Sim Lan Eng";"https://you.ctrip.com/shopping/singapore53/2289668.html";0;"Liew & Koh Dental Surgery #01-120, 248 Simei Street 3";"Sim Lan Eng"
3439;"Favor Care Pte Ltd";"https://you.ctrip.com/shopping/singapore53/2289699.html";0;"Concorde Shopping Centre #01-44, 317 Outram Road";"Favor Care Pte Ltd"
3440;"Midori Classic Chinatown Shopper's Paradise";"https://you.ctrip.com/shopping/singapore53/2289706.html";0;"Concorde Shopping Centre #01-51, 317 Outram Road";"Midori Classic Chinatown Shopper&#39;s Paradise"
3441;"Cheers";"https://you.ctrip.com/shopping/singapore53/2289748.html";0;"11 Rivervale Crescent";"Cheers"
3442;"Goh Loo Meng";"https://you.ctrip.com/shopping/singapore53/2289801.html";0;"ATM, Tampines Street 21 (UOB) #01-14, 201C Tampines Street 21";"Goh Loo Meng"
3443;"Lee Chye Hoe";"https://you.ctrip.com/shopping/singapore53/2289837.html";0;"HDB Haig #01-523, 3 Haig Road";"Lee Chye Hoe"
3444;"Buzz";"https://you.ctrip.com/shopping/singapore53/2289862.html";0;"100 Eu Tong Sen Street";"Buzz"
3445;"Leow Yoon Teck";"https://you.ctrip.com/shopping/singapore53/2289863.html";0;"HDB Tampines #01-114, 264 Tampines Street 21";"Leow Yoon Teck"
3446;"Ling Hua Qing Trading";"https://you.ctrip.com/shopping/singapore53/2289927.html";0;"HDB Tampines #01-k1, 256 Tampines Street 21";"Ling Hua Qing Trading"
3447;"D'Meyson";"https://you.ctrip.com/shopping/singapore53/2289975.html";0;"2 Tampines Central 5, # 01-41, Century Square";"D&#39;Meyson"
3448;"Huat Provision Shop";"https://you.ctrip.com/shopping/singapore53/2289977.html";0;"HDB Jurong #01-336, 964 Jurong West Street 91";"Huat Provision Shop"
3449;"7-Eleven";"https://you.ctrip.com/shopping/singapore53/2289997.html";0;"959 Jurong West Street 92";"7-Eleven"
3450;"Wealth Jewellery Pte Ltd";"https://you.ctrip.com/shopping/singapore53/2293261.html";0;"Depot Heights Shopping Centre, 108 Depot Road";"Wealth Jewellery Pte Ltd"
3451;"Megatop Electronics";"https://you.ctrip.com/shopping/singapore53/2293285.html";0;"HDB Clementi #01-209, 447 Clementi Avenue 3";"Megatop Electronics"
3452;"Lim Chiu Hor";"https://you.ctrip.com/shopping/singapore53/2293349.html";0;"6 Lorong 9 Geylang";"Lim Chiu Hor"
3453;"18 Plus";"https://you.ctrip.com/shopping/singapore53/2293373.html";0;"Teresa Ville #01-04, 1001 Lower Delta Road";"18 Plus"
3454;"Sin Huat Supermarket";"https://you.ctrip.com/shopping/singapore53/2293374.html";0;"HDB Clementi #01-15, 320 Clementi Avenue 4";"Sin Huat Supermarket"
3455;"7-Eleven";"https://you.ctrip.com/shopping/singapore53/2293456.html";0;"256 Yishun Ring Road";"7-Eleven"
3456;"Jaskson Store";"https://you.ctrip.com/shopping/singapore53/2293489.html";0;"682 Hougang Avenue 4";"Jaskson Store"
