POI_INDEX,ASPECTS,ASPECTS_CRAWLED_TIME
176,murals,2020-02-15 08:26:26.657103
176,bookstore,2020-02-15 08:26:26.698950
176,kueh,2020-02-15 08:26:26.812346
176,art,2020-02-15 08:26:26.888044
176,tourists,2020-02-15 08:26:26.996105
176,government,2020-02-15 08:26:27.058793
176,bird,2020-02-15 08:26:27.102688
176,development,2020-02-15 08:26:27.137455
176,flowers,2020-02-15 08:26:27.175169
177,thian hock keng temple,2020-02-15 08:26:40.634916
177,telok ayer,2020-02-15 08:26:40.694001
177,guided tour,2020-02-15 08:26:40.755733
177,spend an afternoon,2020-02-15 08:26:40.809137
177,workings,2020-02-15 08:26:40.832347
177,coin,2020-02-15 08:26:40.852870
177,evolved,2020-02-15 08:26:40.874259
177,intricate,2020-02-15 08:26:40.895780
178,heat,2020-02-15 08:26:54.549620
179,an amazing experience,2020-02-15 08:27:08.241266
179,mrt,2020-02-15 08:27:08.320189
180,different levels,2020-02-15 08:27:22.172014
180,indoor waterfall,2020-02-15 08:27:22.216459
180,light and sound show,2020-02-15 08:27:22.241969
180,changi airport,2020-02-15 08:27:22.262009
180,tallest,2020-02-15 08:27:22.281983
180,viewed,2020-02-15 08:27:22.302359
180,shop,2020-02-15 08:27:22.323201
180,attractions,2020-02-15 08:27:22.343168
181,merlion park,2020-02-15 08:27:35.758499
181,singapore river,2020-02-15 08:27:35.822395
181,marina bay sands,2020-02-15 08:27:35.880361
181,lee kuan yew,2020-02-15 08:27:35.910947
181,famous merlion,2020-02-15 08:27:35.932140
181,evening walk,2020-02-15 08:27:35.952577
181,art science museum,2020-02-15 08:27:35.973138
181,great photos,2020-02-15 08:27:35.993424
181,worth a visit,2020-02-15 08:27:36.013957
181,singapore flyer,2020-02-15 08:27:36.039180
181,independence,2020-02-15 08:27:36.073321
181,esplanade,2020-02-15 08:27:36.109457
181,skyline,2020-02-15 08:27:36.143581
181,photographs,2020-02-15 08:27:36.177081
181,spans,2020-02-15 08:27:36.210395
181,founding,2020-02-15 08:27:36.250763
181,linking,2020-02-15 08:27:36.287188
181,carved,2020-02-15 08:27:36.315672
181,constructed,2020-02-15 08:27:36.336292
182,shopping mall,2020-02-15 08:27:49.893325
182,big mall,2020-02-15 08:27:49.956776
182,popular mall,2020-02-15 08:27:49.999463
182,worth a visit,2020-02-15 08:27:50.039029
182,cinema,2020-02-15 08:27:50.077347
182,uniqlo,2020-02-15 08:27:50.116267
182,mrt,2020-02-15 08:27:50.154431
182,souvenirs,2020-02-15 08:27:50.192945
182,storey,2020-02-15 08:27:50.232124
182,escalator,2020-02-15 08:27:50.275516
182,clothing,2020-02-15 08:27:50.318408
182,shoes,2020-02-15 08:27:50.358287
182,bridge,2020-02-15 08:27:50.396561
183,canopy walk,2020-02-15 08:28:04.530487
183,mount faber,2020-02-15 08:28:04.592990
183,nice walk,2020-02-15 08:28:04.641677
183,trail,2020-02-15 08:28:04.687796
183,trees,2020-02-15 08:28:04.730002
183,parts,2020-02-15 08:28:04.774075
183,squirrels,2020-02-15 08:28:04.816590
183,climb,2020-02-15 08:28:04.857482
183,picnic,2020-02-15 08:28:04.899127
184,internal shuttle bus,2020-02-15 08:28:18.496007
184,beautiful campus,2020-02-15 08:28:18.561567
184,kent ridge,2020-02-15 08:28:18.631250
184,nus,2020-02-15 08:28:18.679844
184,lab,2020-02-15 08:28:18.701933
184,lecture,2020-02-15 08:28:18.724279
184,engineering,2020-02-15 08:28:18.745262
184,library,2020-02-15 08:28:18.766111
184,school,2020-02-15 08:28:18.786180
184,greenery,2020-02-15 08:28:18.806145
184,bridge,2020-02-15 08:28:18.828967
185,pottery making,2020-02-15 08:28:32.936652
185,workshop,2020-02-15 08:28:32.998659
185,classes,2020-02-15 08:28:33.043001
185,silos,2020-02-15 08:28:33.082507
185,ceramics,2020-02-15 08:28:33.121087
185,nanyang,2020-02-15 08:28:33.164033
186,cold storage supermarket,2020-02-15 08:28:46.956256
186,departmental store,2020-02-15 08:28:47.022365
186,orchard road,2020-02-15 08:28:47.085921
186,shopping centre,2020-02-15 08:28:47.147388
186,camera shop,2020-02-15 08:28:47.208640
186,centre point,2020-02-15 08:28:47.277079
186,ion orchard,2020-02-15 08:28:47.343382
186,food court,2020-02-15 08:28:47.403389
186,worth a visit,2020-02-15 08:28:47.466287
186,anchored,2020-02-15 08:28:47.531665
186,visitors,2020-02-15 08:28:47.584164
187,christmas spirit,2020-02-15 08:29:01.093576
187,christmas show,2020-02-15 08:29:01.137810
187,humid weather,2020-02-15 08:29:01.163042
187,supertree grove,2020-02-15 08:29:01.183568
187,luminaries,2020-02-15 08:29:01.204623
187,bay,2020-02-15 08:29:01.225848
187,gifts,2020-02-15 08:29:01.247877
187,boating,2020-02-15 08:29:01.268212
188,feed the animals,2020-02-15 08:29:14.881799
188,kampung style,2020-02-15 08:29:14.947937
188,farm animals,2020-02-15 08:29:15.010987
188,kampong,2020-02-15 08:29:15.077240
188,fishes,2020-02-15 08:29:15.139427
188,horses,2020-02-15 08:29:15.202042
189,latest attraction,2020-02-15 08:29:28.801423
189,combined ticket,2020-02-15 08:29:28.875635
189,dragonfly,2020-02-15 08:29:28.943841
189,motion,2020-02-15 08:29:29.012098
189,theatre,2020-02-15 08:29:29.066707
189,installation,2020-02-15 08:29:29.096664
189,film,2020-02-15 08:29:29.118775
189,exhibition,2020-02-15 08:29:29.140181
189,adventure,2020-02-15 08:29:29.161826
189,conservatory,2020-02-15 08:29:29.183371
189,domes,2020-02-15 08:29:29.204765
189,display,2020-02-15 08:29:29.227528
189,bay,2020-02-15 08:29:29.254978
189,waterfall,2020-02-15 08:29:29.280649
189,art,2020-02-15 08:29:29.305744
189,plants,2020-02-15 08:29:29.331283
189,clouds,2020-02-15 08:29:29.355833
189,beauty,2020-02-15 08:29:29.380067
190,great food hall,2020-02-15 08:29:42.772548
190,food court,2020-02-15 08:29:42.833853
190,supermarket downstairs,2020-02-15 08:29:42.858873
190,grange road,2020-02-15 08:29:42.882458
190,usual singapore,2020-02-15 08:29:42.909067
190,clothing stores,2020-02-15 08:29:42.933875
190,expatriates,2020-02-15 08:29:42.958896
190,orchard,2020-02-15 08:29:42.999347
190,gifts,2020-02-15 08:29:43.079740
191,interesting building,2020-02-15 08:29:56.819921
191,artwork,2020-02-15 08:29:56.872117
192,food outlets,2020-02-15 08:30:10.541277
192,bakso,2020-02-15 08:30:10.619217
192,huge mall,2020-02-15 08:30:10.677880
192,soup spoon,2020-02-15 08:30:10.709315
192,food court,2020-02-15 08:30:10.738618
192,ntuc,2020-02-15 08:30:10.767823
192,cinema,2020-02-15 08:30:10.799272
192,maybank,2020-02-15 08:30:10.828338
192,uniqlo,2020-02-15 08:30:10.857363
192,movie,2020-02-15 08:30:10.886707
192,shopping,2020-02-15 08:30:10.917328
192,mrt,2020-02-15 08:30:10.948416
192,varieties,2020-02-15 08:30:10.982569
193,chinese history,2020-02-15 08:30:24.489375
193,dr sun,2020-02-15 08:30:24.553364
193,modern china,2020-02-15 08:30:24.619553
193,zhongshan mall,2020-02-15 08:30:24.681563
193,days hotel,2020-02-15 08:30:24.719592
193,historical facts,2020-02-15 08:30:24.748851
193,national heritage,2020-02-15 08:30:24.779052
193,asian countries,2020-02-15 08:30:24.809282
193,southeast asia,2020-02-15 08:30:24.839266
193,free entry,2020-02-15 08:30:24.870928
193,dynasty,2020-02-15 08:30:24.901231
193,role,2020-02-15 08:30:24.932120
193,revolution,2020-02-15 08:30:24.965512
193,museum,2020-02-15 08:30:24.996692
193,movement,2020-02-15 08:30:25.026200
193,overthrow,2020-02-15 08:30:25.057275
193,exhibits,2020-02-15 08:30:25.087222
193,admission,2020-02-15 08:30:25.116579
193,hock,2020-02-15 08:30:25.146492
193,ideals,2020-02-15 08:30:25.176368
193,visitors,2020-02-15 08:30:25.205860
193,century,2020-02-15 08:30:25.235287
194,singapore river,2020-02-15 08:30:39.087365
194,original bronze,2020-02-15 08:30:39.129738
194,founded,2020-02-15 08:30:39.153244
194,founding,2020-02-15 08:30:39.173624
194,erected,2020-02-15 08:30:39.193905
194,replica,2020-02-15 08:30:39.213797
194,bay,2020-02-15 08:30:39.236262
195,prime minister,2020-02-15 08:30:52.811081
195,beautiful building,2020-02-15 08:30:52.871724
195,parliament,2020-02-15 08:30:52.899605
195,chamber,2020-02-15 08:30:52.920229
195,government,2020-02-15 08:30:52.939849
195,exhibition,2020-02-15 08:30:52.959738
195,paintings,2020-02-15 08:30:52.980198
195,history,2020-02-15 08:30:53.000349
195,development,2020-02-15 08:30:53.022089
195,performance,2020-02-15 08:30:53.042068
195,statue,2020-02-15 08:30:53.062115
196,public library,2020-02-15 08:31:06.679156
196,shopping centre,2020-02-15 08:31:06.736344
197,rustic nature,2020-02-15 08:31:20.471451
197,insect repellent,2020-02-15 08:31:20.524852
197,monkeys,2020-02-15 08:31:20.581051
198,singapore skyline,2020-02-15 08:31:33.836191
198,skyscrapers,2020-02-15 08:31:33.888470
199,little india,2020-02-15 08:31:48.529121
199,deities,2020-02-15 08:31:48.590086
199,serangoon,2020-02-15 08:31:48.646303
199,customs,2020-02-15 08:31:48.676458
199,praying,2020-02-15 08:31:48.706295
199,shoes,2020-02-15 08:31:48.737166
199,tamil,2020-02-15 08:31:48.767571
199,mrt,2020-02-15 08:31:48.799649
200,toilet facilities,2020-02-15 08:32:02.526028
200,east coast park,2020-02-15 08:32:02.582566
200,equipment,2020-02-15 08:32:02.611772
201,buy tickets,2020-02-15 08:32:16.243302
201,chinese new year,2020-02-15 08:32:16.306278
201,performers,2020-02-15 08:32:16.371288
201,costumes,2020-02-15 08:32:16.431318
201,showcase,2020-02-15 08:32:16.492251
201,float,2020-02-15 08:32:16.559604
201,culture,2020-02-15 08:32:16.633218
201,display,2020-02-15 08:32:16.695066
202,beautiful architecture,2020-02-15 08:32:29.999302
202,dunlop street,2020-02-15 08:32:30.061354
202,national monument,2020-02-15 08:32:30.116497
202,little india,2020-02-15 08:32:30.173184
202,prophet,2020-02-15 08:32:30.244406
202,rays,2020-02-15 08:32:30.312784
202,mosque,2020-02-15 08:32:30.367633
202,ornate,2020-02-15 08:32:30.438699
202,visitors,2020-02-15 08:32:30.495626
203,food court is,2020-02-15 08:32:44.606584
203,food republic,2020-02-15 08:32:44.668356
203,orchard mrt station,2020-02-15 08:32:44.736753
203,japanese food,2020-02-15 08:32:44.800253
203,ion orchard,2020-02-15 08:32:44.863255
203,mid range brands,2020-02-15 08:32:44.927150
203,smaller mall,2020-02-15 08:32:44.981508
203,upmarket mall,2020-02-15 08:32:45.035613
203,basement level,2020-02-15 08:32:45.089551
203,great collection,2020-02-15 08:32:45.142581
203,lucky plaza,2020-02-15 08:32:45.205116
203,under one roof,2020-02-15 08:32:45.230754
203,bisma,2020-02-15 08:32:45.252913
203,shoes,2020-02-15 08:32:45.276688
203,teppanyaki,2020-02-15 08:32:45.299435
203,bargains,2020-02-15 08:32:45.322116
203,watches,2020-02-15 08:32:45.344721
203,saints,2020-02-15 08:32:45.371554
203,shoppers,2020-02-15 08:32:45.395121
204,fullerton hotel,2020-02-15 08:32:58.940533
204,singapore river,2020-02-15 08:32:58.972743
204,sir john,2020-02-15 08:32:58.993830
204,merlion park,2020-02-15 08:32:59.019870
204,formula circuit,2020-02-15 08:32:59.042848
204,street circuit,2020-02-15 08:32:59.067834
204,japanese occupation of singapore,2020-02-15 08:32:59.093125
204,singapore grand prix,2020-02-15 08:32:59.116354
204,river cruise,2020-02-15 08:32:59.140169
204,governor,2020-02-15 08:32:59.169545
204,arches,2020-02-15 08:32:59.193065
204,settlement,2020-02-15 08:32:59.223875
204,strait,2020-02-15 08:32:59.250795
204,metalwork,2020-02-15 08:32:59.274717
204,historic,2020-02-15 08:32:59.301426
204,commissioned,2020-02-15 08:32:59.325147
204,constructed,2020-02-15 08:32:59.355455
204,track,2020-02-15 08:32:59.382651
204,vehicular,2020-02-15 08:32:59.406273
204,structure,2020-02-15 08:32:59.427845
204,intricate,2020-02-15 08:32:59.452136
204,esplanade,2020-02-15 08:32:59.476605
205,chinese garden,2020-02-15 08:33:13.746709
205,singapore zoo,2020-02-15 08:33:13.808321
205,species,2020-02-15 08:33:13.871206
205,terrapins,2020-02-15 08:33:13.926658
205,sgd,2020-02-15 08:33:13.951208
205,mrt,2020-02-15 08:33:13.973436
207,harbour bay,2020-02-15 08:33:41.493365
207,business class,2020-02-15 08:33:41.558660
207,priority queue,2020-02-15 08:33:41.592824
207,minutes before departure,2020-02-15 08:33:41.613734
207,reach batam,2020-02-15 08:33:41.636467
207,kueh lapis,2020-02-15 08:33:41.657273
207,nagoya city,2020-02-15 08:33:41.678096
207,channel news asia,2020-02-15 08:33:41.698167
207,boarding passes,2020-02-15 08:33:41.719072
207,batam centre,2020-02-15 08:33:41.740943
207,the upper deck,2020-02-15 08:33:41.762018
207,singapore immigration,2020-02-15 08:33:41.784932
207,book tickets,2020-02-15 08:33:41.805929
207,return journey,2020-02-15 08:33:41.826709
207,money changer,2020-02-15 08:33:41.848219
207,ticket counter,2020-02-15 08:33:41.869056
207,harbourfront,2020-02-15 08:33:41.889896
207,terminal,2020-02-15 08:33:41.910407
207,harbourbay,2020-02-15 08:33:41.930873
207,lounge,2020-02-15 08:33:41.951857
207,,2020-02-15 08:33:41.972873
207,,2020-02-15 08:33:41.993126
208,gregory the illuminator,2020-02-15 08:33:55.412344
208,national flower,2020-02-15 08:33:55.451853
208,nice garden,2020-02-15 08:33:55.495162
208,fort canning park,2020-02-15 08:33:55.536122
208,oldest,2020-02-15 08:33:55.576000
208,pews,2020-02-15 08:33:55.615068
208,merchants,2020-02-15 08:33:55.656511
208,grave,2020-02-15 08:33:55.709611
208,architecture,2020-02-15 08:33:55.764291
208,padang,2020-02-15 08:33:55.802332
208,population,2020-02-15 08:33:55.838623
208,stone,2020-02-15 08:33:55.875133
208,prayer,2020-02-15 08:33:55.913677
208,orchard,2020-02-15 08:33:55.954481
208,dome,2020-02-15 08:33:55.994260
209,satay street,2020-02-15 08:34:09.307742
209,lau pa sat,2020-02-15 08:34:09.356525
209,satay club,2020-02-15 08:34:09.400361
209,satay sticks,2020-02-15 08:34:09.443615
209,bbq stingray,2020-02-15 08:34:09.486593
209,plastic tables,2020-02-15 08:34:09.531606
209,singapore street food,2020-02-15 08:34:09.565416
209,mutton,2020-02-15 08:34:09.599505
209,hawker market,2020-02-15 08:34:09.632924
209,interesting experience,2020-02-15 08:34:09.665864
209,cuisine,2020-02-15 08:34:09.701358
209,tourists,2020-02-15 08:34:09.734159
209,indian,2020-02-15 08:34:09.766607
210,national monument,2020-02-15 08:34:23.250413
210,clarke quay,2020-02-15 08:34:23.314345
210,colourful windows,2020-02-15 08:34:23.355909
210,art installations,2020-02-15 08:34:23.404873
210,singapore river,2020-02-15 08:34:23.500425
210,rainbow,2020-02-15 08:34:23.588162
210,government,2020-02-15 08:34:23.657975
210,ministry,2020-02-15 08:34:23.744119
210,information,2020-02-15 08:34:23.829308
211,colonial building,2020-02-15 08:34:37.532172
211,johor,2020-02-15 08:34:37.604426
211,malaysia,2020-02-15 08:34:37.679975
211,strait,2020-02-15 08:34:37.751740
211,picnic,2020-02-15 08:34:37.820358
211,navy,2020-02-15 08:34:37.847962
211,pier,2020-02-15 08:34:37.869267
211,housing,2020-02-15 08:34:37.894817
211,mrt,2020-02-15 08:34:37.917594
212,johor bahru,2020-02-15 08:34:52.094366
212,mrt station,2020-02-15 08:34:52.174414
212,admiralty,2020-02-15 08:34:52.257586
212,malaysia,2020-02-15 08:34:52.333857
212,climb,2020-02-15 08:34:52.414076
212,greenery,2020-02-15 08:34:52.504391
212,mall,2020-02-15 08:34:52.587553
213,murals,2020-02-15 08:35:05.861304
213,ornate,2020-02-15 08:35:05.937033
214,extreme swing,2020-02-15 08:35:19.378418
214,release,2020-02-15 08:35:19.438696
214,adrenaline,2020-02-15 08:35:19.476270
214,ride,2020-02-15 08:35:19.535648
214,fun,2020-02-15 08:35:19.619577
214,light,2020-02-15 08:35:19.699482
215,clarke quay,2020-02-15 08:35:33.483811
216,collection,2020-02-15 08:35:46.840931
216,photographs,2020-02-15 08:35:46.922862
216,history,2020-02-15 08:35:46.991978
217,mrt station,2020-02-15 08:36:00.743638
217,kopitiam food court,2020-02-15 08:36:00.789198
217,ntuc fairprice,2020-02-15 08:36:00.833157
217,golden village,2020-02-15 08:36:00.876568
217,basement level,2020-02-15 08:36:00.920979
217,changi airport,2020-02-15 08:36:00.964052
217,orchard road,2020-02-15 08:36:01.008948
217,isetan,2020-02-15 08:36:01.059904
217,cinema,2020-02-15 08:36:01.091291
217,century,2020-02-15 08:36:01.113985
217,gv,2020-02-15 08:36:01.136592
217,shopping,2020-02-15 08:36:01.157790
218,amk,2020-02-15 08:36:14.894876
218,mall,2020-02-15 08:36:14.943595
218,shop,2020-02-15 08:36:14.982012
219,chong fah,2020-02-15 08:36:28.112823
219,cavenagh bridge,2020-02-15 08:36:28.144995
219,children jumping,2020-02-15 08:36:28.179909
219,fullerton hotel,2020-02-15 08:36:28.212316
219,boat quay,2020-02-15 08:36:28.244603
219,statues depicting,2020-02-15 08:36:28.277500
219,series,2020-02-15 08:36:28.311102
219,depicted,2020-02-15 08:36:28.343523
219,merchants,2020-02-15 08:36:28.374971
219,art,2020-02-15 08:36:28.406916
219,significance,2020-02-15 08:36:28.438274
219,lifelike,2020-02-15 08:36:28.470094
221,bus interchange,2020-02-15 08:36:55.958273
221,escalator,2020-02-15 08:36:56.045423
221,shopping,2020-02-15 08:36:56.118155
222,world war,2020-02-15 08:37:10.805553
222,history buff,2020-02-15 08:37:10.870294
222,on display,2020-02-15 08:37:10.935351
222,couple of hours,2020-02-15 08:37:10.997012
222,must visit place,2020-02-15 08:37:11.065232
222,soldiers,2020-02-15 08:37:11.133501
222,battle,2020-02-15 08:37:11.157373
222,fought,2020-02-15 08:37:11.177869
222,halal,2020-02-15 08:37:11.197992
222,museum,2020-02-15 08:37:11.219526
222,attack,2020-02-15 08:37:11.240827
222,military,2020-02-15 08:37:11.263891
222,infantry,2020-02-15 08:37:11.285492
222,defenders,2020-02-15 08:37:11.308164
222,yamashita,2020-02-15 08:37:11.329891
222,roots,2020-02-15 08:37:11.352006
222,death,2020-02-15 08:37:11.374916
222,malaya,2020-02-15 08:37:11.396857
222,visitors,2020-02-15 08:37:11.418102
222,malays,2020-02-15 08:37:11.439675
222,ammo,2020-02-15 08:37:11.461095
222,defending,2020-02-15 08:37:11.482965
223,daily lives,2020-02-15 08:37:25.163262
223,public transport,2020-02-15 08:37:25.241035
223,homes,2020-02-15 08:37:25.304594
223,housing,2020-02-15 08:37:25.364795
223,plants,2020-02-15 08:37:25.425340
224,boat quay,2020-02-15 08:37:39.490075
224,salvador dali,2020-02-15 08:37:39.554187
224,tallest,2020-02-15 08:37:39.621508
224,paintings,2020-02-15 08:37:39.688366
224,river,2020-02-15 08:37:39.762831
224,display,2020-02-15 08:37:39.823878
225,under one roof,2020-02-15 08:37:53.574719
225,f b,2020-02-15 08:37:53.637018
225,library,2020-02-15 08:37:53.706267
225,unity,2020-02-15 08:37:53.741217
225,ntuc,2020-02-15 08:37:53.773216
225,stadium,2020-02-15 08:37:53.802906
225,cinema,2020-02-15 08:37:53.832953
225,stage,2020-02-15 08:37:53.865590
225,movie,2020-02-15 08:37:53.914346
225,hawker,2020-02-15 08:37:53.946676
225,exercise,2020-02-15 08:37:53.976423
225,shop,2020-02-15 08:37:54.006110
225,stalls,2020-02-15 08:37:54.035425
226,fire station,2020-02-15 08:38:07.966450
226,free museum,2020-02-15 08:38:08.018973
226,on display,2020-02-15 08:38:08.074979
226,small museum,2020-02-15 08:38:08.125321
226,great place to visit,2020-02-15 08:38:08.150895
226,fighter,2020-02-15 08:38:08.172959
226,equipment,2020-02-15 08:38:08.196796
226,besar,2020-02-15 08:38:08.219411
226,engine,2020-02-15 08:38:08.241947
226,exhibits,2020-02-15 08:38:08.264346
226,history,2020-02-15 08:38:08.286852
226,firefighting,2020-02-15 08:38:08.311179
226,ladder,2020-02-15 08:38:08.333857
226,devastating,2020-02-15 08:38:08.356996
226,firetruck,2020-02-15 08:38:08.378613
226,heat,2020-02-15 08:38:08.399237
227,stage,2020-02-15 08:38:22.285249
227,movie,2020-02-15 08:38:22.345081
228,food court,2020-02-15 08:38:36.741485
229,mrt station,2020-02-15 08:38:50.506412
229,ships,2020-02-15 08:38:50.566976
229,pier,2020-02-15 08:38:50.630715
229,ferry,2020-02-15 08:38:50.692186
229,visitors,2020-02-15 08:38:50.751696
230,antique shops,2020-02-15 08:39:04.360937
230,orchard road,2020-02-15 08:39:04.420523
230,food hall,2020-02-15 08:39:04.483235
230,paintings,2020-02-15 08:39:04.545165
230,classes,2020-02-15 08:39:04.606463
230,tenants,2020-02-15 08:39:04.666712
230,tailor,2020-02-15 08:39:04.729314
230,expats,2020-02-15 08:39:04.791496
231,swimmers,2020-02-15 08:39:18.726575
231,lockers,2020-02-15 08:39:18.783864
232,steaming hot water,2020-02-15 08:39:32.461122
232,cool down,2020-02-15 08:39:32.526154
232,hdb,2020-02-15 08:39:32.571412
232,chong,2020-02-15 08:39:32.594051
232,path,2020-02-15 08:39:32.615722
232,park,2020-02-15 08:39:32.635981
232,mrt,2020-02-15 08:39:32.656677
233,johor bahru,2020-02-15 08:39:46.223959
233,road west,2020-02-15 08:39:46.287312
233,halal restaurant,2020-02-15 08:39:46.351141
233,admiralty,2020-02-15 08:39:46.413488
233,pokemon,2020-02-15 08:39:46.445180
233,malaysia,2020-02-15 08:39:46.477575
233,playground,2020-02-15 08:39:46.507358
233,rasa,2020-02-15 08:39:46.536962
233,picnic,2020-02-15 08:39:46.566956
233,greenery,2020-02-15 08:39:46.597348
233,nature,2020-02-15 08:39:46.626965
234,singapore river,2020-02-15 08:40:00.820733
234,merlion park,2020-02-15 08:40:00.868867
234,business district,2020-02-15 08:40:00.925747
234,raffles place,2020-02-15 08:40:00.978690
234,flags,2020-02-15 08:40:01.033147
234,arches,2020-02-15 08:40:01.076603
234,selfie,2020-02-15 08:40:01.119327
234,photos,2020-02-15 08:40:01.169214
234,scenic,2020-02-15 08:40:01.221444
235,plaza singapura,2020-02-15 08:40:15.289230
235,dhoby ghaut mrt,2020-02-15 08:40:15.388545
235,orchard road,2020-02-15 08:40:15.589848
235,arch,2020-02-15 08:40:15.670467
235,route,2020-02-15 08:40:15.775753
235,trees,2020-02-15 08:40:15.850030
235,garden,2020-02-15 08:40:15.914189
236,serangoon,2020-02-15 08:40:29.698016
236,century,2020-02-15 08:40:29.744184
236,kovil,2020-02-15 08:40:29.796085
236,donated,2020-02-15 08:40:29.855993
236,history,2020-02-15 08:40:29.903493
236,mrt,2020-02-15 08:40:29.948895
237,chinese porcelain,2020-02-15 08:40:44.380390
237,various pieces,2020-02-15 08:40:44.504079
237,vintage items,2020-02-15 08:40:44.549236
237,treasure trove,2020-02-15 08:40:44.605894
237,paintings,2020-02-15 08:40:44.659582
237,shop,2020-02-15 08:40:44.714788
237,porcelains,2020-02-15 08:40:44.778372
237,chinatown,2020-02-15 08:40:44.862266
237,exhibition,2020-02-15 08:40:44.959958
238,northern trail,2020-02-15 08:40:58.975769
238,mountain biking,2020-02-15 08:40:59.041363
238,observation tower,2020-02-15 08:40:59.073260
238,forested area,2020-02-15 08:40:59.104167
238,dairy farm,2020-02-15 08:40:59.134393
238,bukit timah,2020-02-15 08:40:59.164699
238,hikers,2020-02-15 08:40:59.196777
238,drongo,2020-02-15 08:40:59.227315
238,squirrels,2020-02-15 08:40:59.257263
238,shelter,2020-02-15 08:40:59.289051
238,enthusiasts,2020-02-15 08:40:59.320537
238,jog,2020-02-15 08:40:59.350618
238,bike,2020-02-15 08:40:59.389335
238,track,2020-02-15 08:40:59.421605
238,trees,2020-02-15 08:40:59.454509
239,peranakan culture,2020-02-15 08:41:13.537871
239,clothing,2020-02-15 08:41:13.592088
239,history,2020-02-15 08:41:13.635480
239,museum,2020-02-15 08:41:13.677003
239,photos,2020-02-15 08:41:13.719257
240,japanese occupation,2020-02-15 08:41:27.573344
240,four pillars,2020-02-15 08:41:27.616187
240,who lost their lives,2020-02-15 08:41:27.660687
240,mass graves,2020-02-15 08:41:27.705208
240,burial chamber,2020-02-15 08:41:27.750161
240,fitting tribute,2020-02-15 08:41:27.789133
240,war dead,2020-02-15 08:41:27.847969
240,esplanade park,2020-02-15 08:41:27.900734
240,victims,2020-02-15 08:41:27.939704
240,monument,2020-02-15 08:41:27.984579
240,chopsticks,2020-02-15 08:41:28.027516
240,races,2020-02-15 08:41:28.067013
240,ww2,2020-02-15 08:41:28.110196
240,raffles,2020-02-15 08:41:28.148865
240,chinese,2020-02-15 08:41:28.187831
240,unity,2020-02-15 08:41:28.233622
240,malays,2020-02-15 08:41:28.276941
240,death,2020-02-15 08:41:28.318243
240,pedestal,2020-02-15 08:41:28.369413
240,cenotaph,2020-02-15 08:41:28.473986
240,commemorates,2020-02-15 08:41:28.559405
240,remembrance,2020-02-15 08:41:28.638499
241,department store,2020-02-15 08:41:42.630662
241,great place for shopping,2020-02-15 08:41:42.719195
241,nice cafe downstairs,2020-02-15 08:41:42.880223
241,orchard road,2020-02-15 08:41:42.932663
241,mall,2020-02-15 08:41:43.023557
241,homewares,2020-02-15 08:41:43.100544
242,cold storage,2020-02-15 08:41:56.631692
242,anchor tenant,2020-02-15 08:41:56.675164
242,hawker centre,2020-02-15 08:41:56.721812
242,clementi,2020-02-15 08:41:56.771073
242,nike,2020-02-15 08:41:56.819425
243,hillview,2020-02-15 08:42:10.869572
243,hike,2020-02-15 08:42:10.914416
243,turtles,2020-02-15 08:42:10.962153
243,nature,2020-02-15 08:42:11.006642
243,mall,2020-02-15 08:42:11.052948
243,mrt,2020-02-15 08:42:11.108901
244,wet market,2020-02-15 08:42:25.498072
244,for sale,2020-02-15 08:42:25.549498
244,sellers,2020-02-15 08:42:25.595245
244,stalls,2020-02-15 08:42:25.667763
245,national gallery,2020-02-15 08:42:39.399365
246,shopping mall,2020-02-15 08:42:53.087498
247,sunday mass,2020-02-15 08:43:07.069738
247,ophir,2020-02-15 08:43:07.114774
247,choir,2020-02-15 08:43:07.177189
247,bugis,2020-02-15 08:43:07.222017
247,tamil,2020-02-15 08:43:07.266000
247,catholic,2020-02-15 08:43:07.312907
247,indian,2020-02-15 08:43:07.348736
247,picturesque,2020-02-15 08:43:07.386616
248,cold storage,2020-02-15 08:43:22.964054
248,food court,2020-02-15 08:43:23.072977
249,installation,2020-02-15 08:43:36.702140
249,exhibition,2020-02-15 08:43:36.750892
249,art,2020-02-15 08:43:36.801841
249,display,2020-02-15 08:43:36.869286
249,visitors,2020-02-15 08:43:36.934404
250,devotees,2020-02-15 08:43:51.210904
250,culture,2020-02-15 08:43:51.305956
250,chinatown,2020-02-15 08:43:51.397378
