REVIEW_INDEX,OVERALL,ASPECTS,ASPECTS_POLARITIES,POLARITY_DIST: CONSUMPTION,POLARITY_DIST: ENVIRONMENT,POLARITY_DIST: F&B,POLARITY_DIST: HYGIENE,POLARITY_DIST: SAFETY,POLARITY_DIST: SERVICE,POLARITY_DIST: SHOPPING,POLARITY_DIST: SIGHTSEEING,POLARITY_DIST: TRANSPORTATION,ASP_NEG_RIO,ASP_NEU_RIO,ASP_POS_RIO,REV_NEG_RIO,REV_NEU_RIO,REV_POS_RIO,TOTAL_ASPECTS
450,POS,"[""植"",""园"",""植物"",""环境"",""花的世界"",""植物园"",""当地人"",""当地人"",""人""]","[""POS"",""POS"",""POS"",""POS"",""NEG"",""POS"",""NEG"",""NEG"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","3,0,5]","[0,0,0]",0.33332962967078145,0.0,0.6666592593415629,0.0,0.0,0.9999000099990001,9
451,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
452,POS,"[""<环境"",""胡姬花"",""门票"",""环境"",""免费""]","[""POS"",""POS"",""POS"",""NEG"",""NEG""]","[1,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.3999920001599968,0.0,0.5999880002399952,0.0,0.0,0.9999000099990001,5
453,NEG,"[""植物种类""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
454,POS,"[""<交通"",""交通"",""路""]","[""POS"",""POS"",""NEG""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,1]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3
455,POS,"[""空气"",""房价""]","[""POS"",""POS""]","[0,0,1]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
456,POS,"[""花卉树木"",""里面"",""路标"",""路标"",""照片"",""照片"",""拍""]","[""POS"",""POS"",""POS"",""POS"",""NEG"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","3,0,2]","[0,0,2]",0.4285653062099113,0.0,0.5714204082798817,0.0,0.0,0.9999000099990001,7
457,NEU,"[""坐车"",""花园城市"",""比较"",""非常""]","[""POS"",""POS"",""NEU"",""NEU""]","[0,0,0]","[0,2,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.49998750031249223,0.49998750031249223,0.0,0.9999000099990001,0.0,4
458,NEG,"[""花草植物"",""里面"",""人"",""看""]","[""POS"",""POS"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,2]","[0,0,0]",0.49998750031249223,0.0,0.49998750031249223,0.9999000099990001,0.0,0.0,4
459,NEG,"[""这里"",""感觉""]","[""NEG"",""POS""]","[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.9999000099990001,0.0,0.0,2
460,NEU,"[""植物园"",""天然绿色"",""植物"",""感觉"",""凉""]","[""POS"",""POS"",""POS"",""NEG"",""NEG""]","[0,0,0]","[2,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.3999920001599968,0.0,0.5999880002399952,0.0,0.9999000099990001,0.0,5
461,POS,"[""空气"",""非常"",""非常""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
462,POS,"[""植物"",""热带植物""]","[""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
463,POS,"[""室内植物园"",""照片"",""非常"",""非常"",""非常""]","[""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5
464,POS,"[""在里面"",""在里面"",""品种"",""树木"",""兰花"",""逛"",""逛"",""逛""]","[""POS"",""POS"",""NEG"",""POS"",""NEG"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,6]","[0,0,0]",0.249996875039062,0.0,0.7499906251171861,0.0,0.0,0.9999000099990001,8
465,POS,"[""园子""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
466,NEU,"[""植物园"",""当地人"",""园区"",""花""]","[""POS"",""NEG"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.9999000099990001,0.0,4
467,POS,"[""胡姬花园"",""纪念品"",""价格"",""植物园"",""慢慢逛"",""胡姬花"",""花""]","[""POS"",""POS"",""NEG"",""NEG"",""NEU"",""POS"",""NEU""]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","1,2,1]","[0,0,0]",0.28571020413994086,0.28571020413994086,0.4285653062099113,0.0,0.0,0.9999000099990001,7
468,POS,"[""空气"",""芳香""]","[""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
469,NEU,"[""植物"",""花朵"",""交通"",""运动鞋以备远足之""]","[""POS"",""POS"",""NEG"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","1,0,2]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.9999000099990001,0.0,4
470,POS,"[""胡姬花"",""人""]","[""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
471,,,,,,,,,,,,,,,,,,,
472,POS,"[""管理"",""植物园"",""家胡姬园"",""拍照留念"",""门票"",""票""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6
473,POS,"[""天气"",""胡姬花"",""门票""]","[""NEG"",""POS"",""POS""]","[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3
474,NEU,"[""划"",""空气"",""兰花"",""植物"",""呼吸新鲜空气"",""不需要门票"",""热带植物"",""在里面"",""门票"",""走走"",""太阳"",""太阳"",""风景"",""看""]","[""POS"",""POS"",""POS"",""POS"",""NEG"",""POS"",""NEG"",""NEU"",""POS"",""POS"",""NEG"",""NEG"",""NEG"",""NEG""]","[0,0,1]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","4,1,3]","[0,0,0]",0.4285683673688045,0.07142806122813408,0.4999964285969386,0.0,0.9999000099990001,0.0,14
475,POS,"[""植物园"",""绿化"",""非常""]","[""POS"",""POS"",""NEG""]","[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3
476,NEU,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.9999000099990001,0.0,0
477,POS,"[""花草"",""拍"",""不用门票"",""里面"",""自拍""]","[""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,4]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5
478,NEG,"[""看植物""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
479,POS,"[""花胡姬花"",""花园里"",""花园里"",""胡姬花"",""免费"",""花""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,1]","[0,0,2]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6
480,POS,"[""<景色"",""空气"",""景色"",""休闲"",""+空气"",""植物"",""观赏""]","[""POS"",""POS"",""POS"",""POS"",""NEG"",""NEG"",""NEU""]","[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,1,2]","[0,0,0]",0.28571020413994086,0.14285510206997043,0.5714204082798817,0.0,0.0,0.9999000099990001,7
481,NEU,"[""花草"",""门票"",""植物"",""这里""]","[""POS"",""POS"",""POS"",""NEG""]","[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.9999000099990001,0.0,4
482,POS,"[""气"",""吹"",""慢慢散散步聊聊天>"",""植物"",""空气"",""风""]","[""POS"",""POS"",""POS"",""NEG"",""NEG"",""NEG""]","[0,0,0]","[2,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.49999166680555324,0.0,0.49999166680555324,0.0,0.0,0.9999000099990001,6
483,POS,"[""植物"",""里面""]","[""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
484,NEU,"[""绿化"",""话""]","[""NEG"",""POS""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.9999000099990001,0.0,2
485,POS,"[""植物园"",""门票"",""兰花"",""花卉"",""看""]","[""POS"",""POS"",""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.1999960000799984,0.0,0.7999840003199936,0.0,0.0,0.9999000099990001,5
486,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
487,POS,"[""<景色"",""交通"",""铁"",""休闲"",""景色""]","[""POS"",""POS"",""POS"",""POS"",""NEU""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,1,2]","[0,0,1]",0.0,0.1999960000799984,0.7999840003199936,0.0,0.0,0.9999000099990001,5
488,POS,"[""植物珍宝库"",""白天"",""非常""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","0,0,1]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
489,POS,"[""空气""]","[""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
490,NEG,"[""植物园""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
491,POS,"[""植物"",""质量"",""花园城市""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
492,POS,"[""景色"",""人""]","[""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
493,POS,"[""拍照咯"",""拍照"",""拍照"",""植物""]","[""POS"",""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4
494,POS,"[""花朵"",""+花朵"",""这里"",""兰花""]","[""POS"",""POS"",""NEG"",""POS""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4
495,POS,"[""景色"",""空气"",""一家大小来这休闲度假>"",""度假"",""植物"",""非常"",""非常"",""非常""]","[""POS"",""POS"",""POS"",""POS"",""NEG"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,5]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.124998437519531,0.0,0.874989062636717,0.0,0.0,0.9999000099990001,8
496,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
497,NEG,"[""花草树木""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.9999000099990001,0.0,0.0,1
498,POS,"[""胡姬花"",""热带植物"",""花""]","[""POS"",""NEG"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3
499,POS,"[""植物"",""地方""]","[""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
500,POS,"[""的兰花"",""主题"",""主题""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
501,POS,"[""散步悠闲"",""花儿"",""植物园"",""散步"",""散步"",""人""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,5]","[0,0,1]",0.0,0.0,0.9999833336111065,0.0,0.0,0.9999000099990001,6
502,NEU,"[""热带植物"",""花""]","[""NEG"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.9999000099990001,0.0,2
503,POS,"[""维护"",""理""]","[""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
504,POS,"[""植物"",""空气"",""植物生长"",""植物园""]","[""POS"",""POS"",""NEG"",""NEG""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,1]","[0,0,0]",0.49998750031249223,0.0,0.49998750031249223,0.0,0.0,0.9999000099990001,4
505,POS,"[""风景"",""门票"",""手"",""非常""]","[""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999750006249845,0.0,0.0,0.9999000099990001,4
506,POS,"[""植物园"",""空气"",""在里面走走心"",""在里面"",""门票"",""景点"",""里面"",""走走"",""非常""]","[""POS"",""POS"",""POS"",""NEG"",""POS"",""POS"",""POS"",""NEG"",""POS""]","[0,0,0]","[0,0,3]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","2,0,3]","[0,0,0]",0.2222197531138543,0.0,0.7777691358984901,0.0,0.0,0.9999000099990001,9
507,NEG,"[""品种""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
508,NEU,"[""植物"",""随便拍拍都"",""天气好的时候"",""非常""]","[""POS"",""POS"",""NEG"",""POS""]","[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.9999000099990001,0.0,4
509,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
510,POS,"[""植物园"",""大花园"",""非常"",""非常"",""非常""]","[""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5
511,POS,"[""植物种植"",""植物园"",""花草"",""花草""]","[""POS"",""NEG"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4
512,NEG,"[""花""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
513,POS,"[""植物"",""比较"",""非常"",""非常"",""非常""]","[""POS"",""NEG"",""POS"",""POS"",""POS""]","[0,0,0]","[1,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.1999960000799984,0.0,0.7999840003199936,0.0,0.0,0.9999000099990001,5
514,POS,"[""胡姬花园"",""胡姬花"",""非常"",""非常""]","[""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999750006249845,0.0,0.0,0.9999000099990001,4
515,POS,"[""的天然大氧吧"",""天然大氧吧""]","[""POS"",""NEG""]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
516,POS,"[""每处景观设计"",""胡姬花"",""还是很"",""还是很"",""门票""]","[""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5
517,POS,"[""空气"",""美景"",""非常""]","[""POS"",""POS"",""NEG""]","[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3
518,NEG,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.9999000099990001,0.0,0.0,0
519,POS,"[""绿意"",""绿意"",""吸""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
520,,,,,,,,,,,,,,,,,,,
521,POS,"[""环境"",""绿植养"",""天然大氧吧"",""花园"",""门票"",""非常""]","[""POS"",""POS"",""NEG"",""POS"",""POS"",""NEG""]","[0,0,0]","[2,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.3333277778703688,0.0,0.6666555557407376,0.0,0.0,0.9999000099990001,6
522,POS,"[""设计"",""感觉""]","[""POS"",""NEU""]","[0,0,0]","[0,1,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.49997500124993743,0.49997500124993743,0.0,0.0,0.9999000099990001,2
523,POS,"[""兰花"",""休闲"",""地方""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
524,NEG,"[""地""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
525,POS,"[""<交通"",""兰花"",""空气"",""品种"",""看""]","[""POS"",""POS"",""POS"",""NEG"",""NEG""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,1]","[0,0,1]",0.3999920001599968,0.0,0.5999880002399952,0.0,0.0,0.9999000099990001,5
526,NEU,"[""植物""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.9999000099990001,0.0,1
527,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
528,NEU,"[""慢生活"",""收费""]","[""POS"",""NEG""]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.9999000099990001,0.0,2
529,POS,"[""带孩子走走"",""还是很"",""走走""]","[""POS"",""NEU"",""NEU""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","0,2,0]","[0,0,0]",0.0,0.6666444451851604,0.3333222225925802,0.0,0.0,0.9999000099990001,3
530,NEU,"[""景色"",""胡姬花园"",""胡姬花"",""门票"",""这个"",""小孩"",""票""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,4]","[0,0,0]",0.0,0.0,0.999985714489793,0.0,0.9999000099990001,0.0,7
531,NEU,"[""空气"",""地方"",""地方"",""植物"",""植物""]","[""POS"",""POS"",""POS"",""NEG"",""NEG""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,2]","[0,0,0]",0.3999920001599968,0.0,0.5999880002399952,0.0,0.9999000099990001,0.0,5
532,POS,"[""<"",""物园"",""植物种类"",""干净"",""干净"",""干净"",""非常"",""非常"",""非常""]","[""POS"",""POS"",""NEG"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,6]","[0,0,0]","[0,0,1]","[0,0,1]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.11110987655692715,0.0,0.8888790124554172,0.0,0.0,0.9999000099990001,9
533,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
534,NEG,"[""不用门票"",""花园"",""门票"",""里面"",""花"",""花""]","[""POS"",""POS"",""NEG"",""NEG"",""NEG"",""NEG""]","[0,0,1]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","3,0,1]","[0,0,0]",0.6666555557407376,0.0,0.3333277778703688,0.9999000099990001,0.0,0.0,6
535,,,,,,,,,,,,,,,,,,,
536,POS,"[""<兰花"",""公交去"",""兰花""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,1]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
537,POS,"[""植物园"",""环境""]","[""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
