TEXT,COUNT,SENTIMENT_KEYWORD_AGG_INDEX,ASPECT_CATEGORY_NAME,COVID_RELATED,SENTIMENT_KEYWORD_AGG_INDEX2
批全国重点文物,4,6025,NA,NA,2686
文化底蕴,23,779,Arts & Culture,NA,2687
时年,4,5590,NA,NA,2688
明碑,4,5683,Sightseeing,NA,2689
昭烈庙,4,6251,POI/Places,NA,2690
杜甫,32,564,NA,NA,2691
病卒,4,4550,NA,NA,2692
祠堂,8,2428,POI/Places,NA,2693
祠宇,4,5071,POI/Places,NA,2694
西区,8,2581,NA,NA,2695
记载,11,1796,NA,NA,2696
诸葛亮生前被封,4,5489,Arts & Culture,NA,2697
诸葛亮的祠堂,4,5501,POI/Places,NA,2698
诸葛孔明的武侯祠,4,5520,POI/Places,NA,2699
部分,67,277,NA,NA,2700
里边,25,728,NA,NA,2701
重点,18,1031,NA,NA,2702
陵时,4,5752,NA,NA,2703
首批国家,8,2337,NA,NA,2704
七点,10,1970,NA,NA,2710
东侧,13,1461,NA,NA,2732
买票的人,4,5542,NA,NA,2742
青城天下幽,14,1325,NA,NA,2744
后山,13,1537,NA,NA,2745
大道教名山,7,2890,POI/Places,NA,2746
道教名山,7,2772,POI/Places,NA,2747
国家重点风景名胜区,6,3536,POI/Places,NA,2748
林木葱茏幽,6,2998,Sightseeing,NA,2749
群峰,6,3216,NA,NA,2750
大仙山,5,3866,POI/Places,NA,2751
山上,25,710,NA,NA,2752
缆车,43,431,Facilities,NA,2753
全真龙门,4,4944,POI/Places,NA,2754
十大洞天,4,5034,POI/Places,NA,2755
都江堰的主体景区,4,5774,POI/Places,NA,2756
世界文化遗产青城山,3,6565,POI/Places,NA,2757
历史文化悠久,5,3917,Arts & Culture,NA,2758
四季常青,3,6998,Sightseeing,NA,2759
圆明宫,3,6995,POI/Places,NA,2760
天师洞,3,7181,POI/Places,NA,2761
成都市区,3,6472,NA,NA,2762
素贞,3,6480,NA,NA,2763
索道,18,1011,Facilities,NA,2764
道教,6,3644,Arts & Culture,NA,2765
道教文化,3,6649,Arts & Culture,NA,2766
道观,3,6664,POI/Places,NA,2767
一路上,11,1831,NA,NA,2768
公里处,3,6949,NA,NA,2773
山门,6,3277,Transportation/Accessibility,NA,2779
建有,6,3475,NA,NA,2780
往上,13,1511,NA,NA,2781
怎么说,17,1074,NA,NA,2782
新鲜空气,3,6815,Environment and Ambiance,NA,2783
核心,5,4107,NA,NA,2784
米处,14,1387,NA,NA,2790
运动,8,2344,NA,NA,2792
杜甫草堂,40,448,POI/Places,NA,2802
草堂,30,612,NA,NA,2803
茅屋,14,1435,NA,NA,2804
工部祠,12,1632,POI/Places,NA,2805
成都时的故居,12,1631,NA,NA,2806
草堂遗址,12,1579,POI/Places,NA,2807
诗人杜甫,12,1564,NA,NA,2808
诗圣,12,1716,NA,NA,2809
青华路,12,1670,POI/Places,NA,2810
中国唐代大,10,1983,NA,NA,2811
中国文学史上的一块圣地,8,2390,NA,NA,2812
唐代诗人杜甫,8,2444,NA,NA,2813
园林清幽秀丽,8,2377,Sightseeing,NA,2814
期间,27,672,NA,NA,2815
杜甫草堂博物馆,8,2420,POI/Places,NA,2816
大廨,6,3545,NA,NA,2817
安史之乱,6,3176,NA,NA,2818
宋元明清历代,6,3458,NA,NA,2819
少陵草堂,6,2953,NA,NA,2820
广厦,6,3212,NA,NA,2821
成都杜甫草堂,6,3456,POI/Places,NA,2822
成都杜甫草堂博物馆,6,3402,POI/Places,NA,2823
柴门,6,3568,NA,NA,2824
诗歌,6,3112,NA,NA,2825
个人而言,4,5411,Experience,NA,2826
中华民族全民,4,5297,NA,NA,2827
中国文学史上,4,5329,NA,NA,2828
中国规模最大,4,5585,NA,NA,2829
亭台小桥,4,6179,Facilities,NA,2830
住所,9,2174,NA,NA,2831
北门,15,1291,Transportation/Accessibility,NA,2832
史诗堂,4,4346,POI/Places,NA,2833
唐代大,4,4784,NA,NA,2834
唐朝末期,4,4787,NA,NA,2835
唐末诗人韦庄,4,4788,NA,NA,2836
大庇天下寒士,4,5172,NA,NA,2837
大雅堂,4,4852,POI/Places,NA,2838
好,19,977,NA,NA,2839
广大市民,5,4021,NA,NA,2840
成都代表性的人文景观,4,5362,POI/Places,NA,2841
成都大大小小的景点,4,5351,POI/Places,NA,2842
成都杜甫草堂博物馆 门票,4,5437,Transportation/Accessibility,NA,2843
成都的朋友,4,5396,NA,NA,2844
成都草堂,4,5418,POI/Places,NA,2845
文化气息,10,1945,Arts & Culture,NA,2846
李白,4,4929,NA,NA,2847
杜工部,4,5011,NA,NA,2848
杜甫草堂博物馆站,4,5017,Transportation/Accessibility,NA,2849
杜诗书法木刻廊,4,5018,POI/Places,NA,2850
格局,8,2485,NA,NA,2851
正门,13,1460,Transportation/Accessibility,NA,2852
武侯祠的游人如织,4,4479,Transportation/Accessibility,NA,2853
每天人流,8,2547,Transportation/Accessibility,NA,2854
浣花溪公园,4,4732,POI/Places,NA,2855
清两次,4,4586,NA,NA,2856
特别是中华民族的传统佳节春节,4,4694,NA,NA,2857
特色的杜甫行踪遗迹,4,4721,Arts & Culture,NA,2858
知名度最高,4,5048,NA,NA,2859
破歌,4,5061,NA,NA,2860
竹木花草,4,4858,Sightseeing,NA,2861
茅屋故居,4,4271,POI/Places,NA,2862
草堂北路,4,4155,Transportation/Accessibility,NA,2863
草堂博物馆占地面积近,4,4143,POI/Places,NA,2864
诗人,4,5495,NA,NA,2865
诗人韦庄,4,5491,NA,NA,2866
诗史堂,4,5490,POI/Places,NA,2867
诗篇,4,5488,NA,NA,2868
路公交车,15,1280,Transportation/Accessibility,NA,2869
阴霾,9,2144,Environment and Ambiance,NA,2870
院内,5,4113,NA,NA,2871
青羊区,4,5936,NA,NA,2872
青羊区青华,4,5938,NA,NA,2873
一批,3,7322,NA,NA,2878
一片小,3,7117,NA,NA,2880
一辈子,9,2163,NA,NA,2883
两个黄鹂,4,5891,NA,NA,2891
产品,23,796,Shopping,NA,2902
人人,12,1735,NA,NA,2904
春熙,39,466,POI/Places,NA,2912
太古,8,2489,POI/Places,NA,2913
路步行街,6,3151,Shopping,NA,2914
不少事,6,3383,NA,NA,2915
商家,7,2897,Shopping,NA,2916
方便游客,6,2949,Service,NA,2917
路地铁站,4,5332,Transportation/Accessibility,NA,2918
两个多月,3,6637,NA,NA,2925
也不累,7,2771,NA,NA,2935
争奇斗艳,5,4117,NA,NA,2936
体温,21,862,Safety,1,2943
古迹,5,4053,Arts & Culture,NA,2961
号线,12,1572,Transportation/Accessibility,NA,2964
同仁路,3,6750,Transportation/Accessibility,NA,2968
味道不错,8,2291,Food,NA,2972
品种繁多,14,1389,Shopping,NA,2975
商业中心,8,2459,Shopping,NA,2977
四川省成都市,7,2744,NA,NA,2980
三星堆,8,2506,POI/Places,NA,2983
古蜀文化,8,2650,Arts & Culture,NA,2984
金沙遗址博物馆,8,2551,POI/Places,NA,2985
太阳神鸟,6,3674,NA,NA,2986
展品,14,1413,Sightseeing,NA,2987
文物,52,359,Arts & Culture,NA,2988
玉器,6,3309,NA,NA,2989
遗迹馆,6,3685,POI/Places,NA,2990
金器,6,3447,NA,NA,2991
金沙遗址,8,2550,POI/Places,NA,2992
铜器,6,3324,NA,NA,2993
三星堆文化,4,5469,Arts & Culture,NA,2994
中国文化遗产,4,5328,Arts & Culture,NA,2995
五个展厅,4,6152,Facilities,NA,2996
千载遗珍,4,5092,Arts & Culture,NA,2997
商周时期,4,4745,NA,NA,2998
天地不绝,4,4831,NA,NA,2999
太阳神鸟金箔,4,4968,NA,NA,3000
富盛名,4,5572,NA,NA,3001
市区近,6,3629,NA,NA,3002
王都剪影,4,4394,NA,NA,3003
石器,4,5042,NA,NA,3004
象牙,4,5507,NA,NA,3005
远古家园,4,5401,NA,NA,3006
金沙文化,4,5844,Arts & Culture,NA,3007
长知识,15,1300,NA,NA,3008
陶器等,4,5753,NA,NA,3009
面具,4,5408,NA,NA,3010
人士,4,6125,NA,NA,3027
价值,14,1351,Price,NA,3029
分好几个,4,4898,NA,NA,3038
功课,5,4122,NA,NA,3039
半天时间,14,1403,NA,NA,3040
华夏文明,4,5140,Arts & Culture,NA,3041
历史故事,10,1932,Arts & Culture,NA,3042
历史的地方,12,1667,Arts & Culture,NA,3044
历史遗迹,13,1444,Arts & Culture,NA,3046
原因,29,618,NA,NA,3047
古代人,3,6824,NA,NA,3049
古蜀文明,3,6674,NA,NA,3057
鼓浪屿,246,58,POI/Places,NA,3067
厦门,203,79,NA,NA,3068
日光岩,98,158,POI/Places,NA,3069
沙滩,57,322,Sightseeing,NA,3070
厦门鼓浪屿,20,903,POI/Places,NA,3071
鼓浪石,20,928,POI/Places,NA,3072
海边,42,443,Sightseeing,NA,3073
菽庄花园,26,704,POI/Places,NA,3074
一块两米多高,16,1235,NA,NA,3075
洞穴的礁石,16,1203,NA,NA,3076
郑成功纪念馆,16,1132,POI/Places,NA,3077
去处好,48,380,POI/Places,NA,3078
圆沙洲,14,1362,POI/Places,NA,3079
好地方好,52,356,POI/Places,NA,3080
岛西南方海滩,14,1370,Sightseeing,NA,3081
海滨浴场,12,1543,POI/Places,NA,3082
皓月园,14,1352,POI/Places,NA,3083
礁石,14,1347,Sightseeing,NA,3084
五龙屿,12,1612,POI/Places,NA,3085
别名,20,907,NA,NA,3086
南宋时期命,12,1617,NA,NA,3087
厦门旅游,23,797,NA,NA,3088
圆洲仔,12,1585,NA,NA,3089
明朝,29,624,NA,NA,3090
海浪,14,1314,Sightseeing,NA,3091
原名,10,1894,NA,NA,3092
毓园,8,2601,POI/Places,NA,3093
海底世界,12,1671,POI/Places,NA,3094
环境的旅游区,22,834,POI/Places,NA,3095
轮渡,18,1001,Facilities,NA,3096
厦门的鼓浪屿,6,3155,POI/Places,NA,3097
台风,9,2179,Environment and Ambiance,NA,3098
四周环境,6,2978,Environment and Ambiance,NA,3099
小资情调,6,2941,Environment and Ambiance,NA,3100
小路上,6,2934,Transportation/Accessibility,NA,3101
座位,17,1069,Facilities,NA,3102
我国,37,487,NA,NA,3103
文艺的地方,8,2484,POI/Places,NA,3104
植物,24,772,Sightseeing,NA,3105
气候宜人,14,1302,Environment and Ambiance,NA,3106
气氛,23,806,Environment and Ambiance,NA,3107
海天堂构等,6,3660,NA,NA,3108
海鸥,8,2385,Sightseeing,NA,3109
百鸟园,15,1295,POI/Places,NA,3110
路上,45,413,NA,NA,3111
钢琴博物馆,10,1976,POI/Places,NA,3112
鼓浪屿钢琴博物馆,6,3178,POI/Places,NA,3113
龙头路,8,2500,Transportation/Accessibility,NA,3114
一个晚上,4,6247,NA,NA,3115
一次鼓浪屿,4,5551,POI/Places,NA,3116
上岛,5,3905,NA,NA,3117
不便,5,3933,Transportation/Accessibility,NA,3118
不来,16,1238,NA,NA,3119
丘田码头,4,6044,Transportation/Accessibility,NA,3120
中旬,5,3768,NA,NA,3121
乔木,6,3109,Sightseeing,NA,3122
代表性的地方,10,2116,POI/Places,NA,3123
住在岛,4,4258,NA,NA,3124
住在岛上,4,4257,NA,NA,3125
倩宝,6,3511,NA,NA,3126
厦门不去,4,4542,NA,NA,3127
厦门最大,4,4502,NA,NA,3128
厦门市,18,1059,NA,NA,3129
厦门的标志性景点,4,4512,POI/Places,NA,3130
厦门轮渡码头,4,4517,Transportation/Accessibility,NA,3131
周围环境不错,19,992,Environment and Ambiance,NA,3132
多元,4,4468,NA,NA,3133
天高,8,2430,NA,NA,3134
好好的,26,688,NA,NA,3135
岛上的景点,4,5755,POI/Places,NA,3136
工业,4,5708,NA,NA,3137
店名,6,3095,Shopping,NA,3138
座小岛,4,5963,NA,NA,3139
座岛屿,5,3960,NA,NA,3140
张三疯,4,5663,NA,NA,3141
心爱的人,4,6146,Family/ Friends,NA,3142
情侣,37,490,Family/ Friends,NA,3143
感觉鼓浪屿,4,5606,Experience,NA,3144
我会,16,1120,NA,NA,3145
房顶,5,3798,NA,NA,3146
拍婚纱照,9,2153,NA,NA,3147
文艺,12,1668,Experience,NA,3148
文艺气息,5,4101,Experience,NA,3149
文艺范,6,3675,Experience,NA,3150
旅游团,9,2239,NA,NA,3151
日落,12,1725,Sightseeing,NA,3152
旺季,52,362,NA,NA,3153
晚饭,21,869,Food,NA,3154
海水,13,1530,Sightseeing,NA,3155
海水清澈,4,4742,Sightseeing,NA,3156
海滩,9,2222,Sightseeing,NA,3157
灌木,4,4618,Sightseeing,NA,3158
特色小店,7,2739,Shopping,NA,3159
班次,4,4322,Transportation/Accessibility,NA,3160
福建,4,5228,NA,NA,3161
联票,46,401,Transportation/Accessibility,NA,3162
英雄山,4,4184,POI/Places,NA,3163
蓝天白云,21,888,NA,NA,3164
行人,17,1087,NA,NA,3165
被誉,43,428,NA,NA,3166
超棒,16,1221,Experience,NA,3167
足迹,8,2474,NA,NA,3168
身份证,70,264,Safety,1,3169
适合文艺青年,4,6067,Experience,NA,3170
通票,14,1379,Transportation/Accessibility,NA,3171
郑成功纪念馆等,4,6003,POI/Places,NA,3172
金门,5,3900,NA,NA,3173
钢琴岛,4,5872,POI/Places,NA,3174
鼓浪屿全,4,6244,POI/Places,NA,3175
鼓浪屿原名,4,6297,POI/Places,NA,3176
鼓浪屿名气,4,6302,POI/Places,NA,3177
鼓浪屿景色,4,6286,POI/Places,NA,3178
鼓浪屿的美景,4,6238,POI/Places,NA,3179
鼓浪屿绝对,4,6280,POI/Places,NA,3180
good morning,4,6207,NA,NA,3183
hand,4,6186,NA,NA,3184
一体的大型鸟类,11,1798,NA,NA,3186
一家一家,3,6497,NA,NA,3190
一宿,3,6471,NA,NA,3191
一日游,11,1799,NA,NA,3195
一班,4,5486,Transportation/Accessibility,NA,3198
一番,13,1509,NA,NA,3199
一睹,4,5510,NA,NA,3200
一般情况,4,5599,NA,NA,3203
一阵子,6,3289,NA,NA,3207
植物园,30,606,POI/Places,NA,3209
石植物园,10,1966,POI/Places,NA,3210
厦门园林植物园,10,2029,POI/Places,NA,3211
多肉植物区,7,2870,POI/Places,NA,3212
仙人掌,6,3200,Sightseeing,NA,3213
热带雨林,6,3156,Sightseeing,NA,3214
厦门植物园,10,2074,POI/Places,NA,3215
植物区,5,3831,Sightseeing,NA,3216
雨林世界,5,4062,Sightseeing,NA,3217
园林植物园,4,4580,POI/Places,NA,3218
热带植物,4,4606,Sightseeing,NA,3219
热带雨林区,6,3152,Sightseeing,NA,3220
植物园站,3,6607,Transportation/Accessibility,NA,3221
植物种类,5,3830,Sightseeing,NA,3222
石山,3,6775,NA,NA,3223
雨林,3,6688,Sightseeing,NA,3224
厦大,40,451,POI/Places,NA,3226
厦门大学,96,168,POI/Places,NA,3227
寻常路,4,5523,NA,NA,3233
小众景点,4,5674,POI/Places,NA,3234
来的,28,662,NA,NA,3237
石头,15,1283,NA,NA,3239
级旅游区,7,2847,POI/Places,NA,3240
衣服,12,1733,NA,NA,3242
西门,23,808,Transportation/Accessibility,NA,3244
一侧,6,3540,NA,NA,3248
万寿,5,3809,NA,NA,3255
不少人,8,2268,Transportation/Accessibility,NA,3263
不算,11,1784,NA,NA,3265
两个,16,1190,NA,NA,3269
个人建议,5,4068,Experience,NA,3273
云旅游,4,6193,NA,1,3283
五老峰,22,823,POI/Places,NA,3285
人最多,5,3825,Transportation/Accessibility,NA,3293
仙气,5,4002,NA,NA,3310
价位,13,1514,Price,NA,3313
份美好,3,6613,Experience,NA,3315
体力不好,3,7201,NA,NA,3319
净土,3,6414,NA,NA,3332
力气,5,4136,NA,NA,3340
南门,21,873,NA,NA,3350
原本,19,984,NA,NA,3354
厦门一定,7,2727,NA,NA,3357
厦门市区,3,6966,NA,NA,3368
厦门市思明区,6,2971,NA,NA,3372
参数,3,6362,NA,NA,3391
校园,29,621,NA,NA,3392
大学,27,676,NA,NA,3393
美大学,15,1252,NA,NA,3394
芙蓉隧道,13,1512,Transportation/Accessibility,NA,3395
学校,14,1335,NA,NA,3396
芙蓉湖,9,2202,POI/Places,NA,3397
大南校门,4,5215,Transportation/Accessibility,NA,3398
学府,4,4266,NA,NA,3399
福建省厦门市,10,1981,NA,NA,3400
美校园,4,4293,NA,NA,3401
美的大学,4,4250,NA,NA,3402
美的大学校园,6,2990,NA,NA,3403
群贤校门,4,4232,Transportation/Accessibility,NA,3404
上弦场,3,6771,NA,NA,3405
中国近代教育史上第一所,3,6890,Arts & Culture,NA,3406
人数,23,787,NA,NA,3407
华侨,5,3944,NA,NA,3408
周围环境,23,778,Environment and Ambiance,NA,3409
国内最早,5,3753,NA,NA,3410
山炮台,51,366,POI/Places,NA,3411
明校区,3,7004,NA,NA,3412
普陀寺,46,398,POI/Places,NA,3413
校区,3,6567,NA,NA,3414
沙坡尾,4,4420,NA,NA,3415
海外,5,3971,NA,NA,3416
爱国华侨领袖陈嘉庚先生,5,4072,Arts & Culture,NA,3417
独立校园的大学,5,3959,POI/Places,NA,3418
环境的大学,3,6727,POI/Places,NA,3419
环境的学校,3,6744,POI/Places,NA,3420
白城沙滩,12,1590,Sightseeing,NA,3421
研究生的大学,5,3791,NA,NA,3422
福建省,7,2809,NA,NA,3423
著名爱国华侨领袖陈嘉庚先生,3,6399,Arts & Culture,NA,3424
陈嘉庚先生,3,6795,Arts & Culture,NA,3425
高校,3,7196,NA,NA,3426
南方,6,3457,NA,NA,3429
名人,8,2597,NA,NA,3432
小资,10,2071,NA,NA,3435
普陀,11,1832,NA,NA,3439
曾厝垵,26,702,POI/Places,NA,3440
游客数量,4,4672,Transportation/Accessibility,NA,3442
猫街,3,6487,POI/Places,NA,3443
环境非常好,23,785,Environment and Ambiance,NA,3444
近代教育史上第一所华侨,4,5472,NA,NA,3449
首个,6,3573,NA,NA,3452
世界少,3,6576,NA,NA,3465
东西都是,3,6578,NA,NA,3469
两岸,8,2347,NA,NA,3472
厦门曾厝垵,17,1085,POI/Places,NA,3478
渔村,6,2956,NA,NA,3479
环岛路,25,713,Transportation/Accessibility,NA,3480
小渔村,5,4047,NA,NA,3481
厦门的曾厝垵,4,4511,POI/Places,NA,3482
特产,11,1829,Shopping,NA,3483
厦门岛,15,1242,NA,NA,3484
曾厝垵文,3,6973,NA,NA,3485
环境的城市,5,3958,NA,NA,3486
环境的旅游景区,3,6762,POI/Places,NA,3487
包邮,4,5174,NA,NA,3489
多年历史,12,1694,Arts & Culture,NA,3492
小巷,5,3767,Transportation/Accessibility,NA,3496
特别是晚上,17,1114,NA,NA,3502
环岛路上,13,1513,Transportation/Accessibility,NA,3503
路等,8,2362,NA,NA,3504
黄厝,3,6434,POI/Places,NA,3505
椰风寨,6,3299,POI/Places,NA,3507
厦门环岛路,5,3808,Transportation/Accessibility,NA,3508
白城,7,2929,NA,NA,3509
海岸线,7,2741,Sightseeing,NA,3510
环岛路全程,3,6846,Transportation/Accessibility,NA,3511
珍珠湾,3,6670,POI/Places,NA,3512
交通信息,4,6263,Transportation/Accessibility,NA,3514
吹吹海风,8,2548,Sightseeing,NA,3517
慢步,3,7034,NA,NA,3521
指南,10,2020,NA,NA,3522
滴滴,4,4661,NA,NA,3525
眼睛,17,1103,NA,NA,3527
美腻,7,2719,Experience,NA,3528
路边,11,1817,NA,NA,3530
郑成功,17,1102,NA,NA,3533
鼓浪洞天,12,1569,POI/Places,NA,3534
天风海涛,12,1633,Sightseeing,NA,3535
岩仔山,10,1906,POI/Places,NA,3536
日光岩寺,10,2094,POI/Places,NA,3537
日本的日光山,10,1890,NA,NA,3538
两千余,11,1777,NA,NA,3539
五元,11,1743,Price,NA,3540
共分为水禽类,11,1815,NA,NA,3541
最大面额,11,1768,NA,NA,3542
几道红印,11,1841,NA,NA,3543
十元,12,1616,Price,NA,3544
十元钱,11,1742,Price,NA,3545
右手,12,1575,NA,NA,3546
园内的鸟类,11,1760,Sightseeing,NA,3547
场不错,11,1837,Experience,NA,3548
小偷,11,1756,NA,NA,3549
左手,13,1457,NA,NA,3550
广场鸽等六大类别,11,1790,NA,NA,3551
座集,11,1834,NA,NA,3552
形式,31,580,NA,NA,3553
手臂,11,1776,NA,NA,3554
日光岩游览区管理处,11,1782,Service,NA,3555
贼鸟会,11,1750,NA,NA,3556
面的琴园内,11,1779,POI/Places,NA,3557
鸟类,15,1258,Sightseeing,NA,3558
鸟类几十种,11,1766,Sightseeing,NA,3559
鸟艺,11,1857,NA,NA,3560
鼓浪屿日光岩景区,11,1789,POI/Places,NA,3561
岩石,9,2181,NA,NA,3562
日出,13,1448,Sightseeing,NA,3563
鹭江,6,3105,POI/Places,NA,3564
鼓浪屿的最高峰,6,3584,POI/Places,NA,3565
鼓浪屿的最高点,8,2662,POI/Places,NA,3566
一块巨石,4,6149,NA,NA,3567
一块高,4,6107,NA,NA,3568
丁一中,4,5609,NA,NA,3569
三个朝代,4,5309,NA,NA,3570
三幅文字,4,5451,NA,NA,3571
三幅石刻,4,5452,NA,NA,3572
与日,4,6026,NA,NA,3573
最早的题刻,4,4217,NA,NA,3574
厦门五老峰,4,4543,POI/Places,NA,3575
厦门全景,8,2634,Sightseeing,NA,3576
园林的借景手法,4,4582,NA,NA,3577
圭屿,4,4666,POI/Places,NA,3578
士林鍼,4,4426,NA,NA,3579
大门,36,501,Transportation/Accessibility,NA,3580
威武霸气,4,4140,Experience,NA,3581
岩壁,4,5784,NA,NA,3582
岩顶天风浩荡,4,5782,Sightseeing,NA,3583
所有的景观,4,6066,Sightseeing,NA,3584
摩崖石刻,4,5820,Sightseeing,NA,3585
无边大海,5,4061,Sightseeing,NA,3586
日光岩厦门话,4,5444,NA,NA,3587
日月,4,5312,NA,NA,3588
明万历元年,4,5485,NA,NA,3589
明朝丁一中题,4,5560,NA,NA,3590
每天凌晨,4,4549,NA,NA,3591
民族英雄郑成功,4,4513,Arts & Culture,NA,3592
水师的山寨遗迹,4,4364,POI/Places,NA,3593
泉州府同,4,4383,NA,NA,3594
波浪滔滔,4,4388,Sightseeing,NA,3595
大悲殿,14,1423,POI/Places,NA,3596
普陀山,12,1630,POI/Places,NA,3597
厦门八大风景区,8,2631,POI/Places,NA,3598
厦门思明区,7,2787,NA,NA,3599
唐朝末年,6,3698,NA,NA,3600
寺院,9,2126,NA,NA,3601
藏经阁,6,3441,NA,NA,3602
藏经阁等,6,3436,NA,NA,3603
观世音菩萨,6,3607,Arts & Culture,NA,3604
全国佛教的重点寺院,4,4141,POI/Places,NA,3605
厦大站,4,4539,Transportation/Accessibility,NA,3606
妙法莲华,4,4278,NA,NA,3607
山顶,24,766,NA,NA,3608
思明区厦门大学,4,6277,POI/Places,NA,3609
支香,4,6096,NA,NA,3610
整座寺院气势宏伟,4,5997,Experience,NA,3611
明万历年间血书,4,5487,NA,NA,3612
普陀寺的后山,4,6139,POI/Places,NA,3613
朝宗名作白瓷观音等,4,4957,Sightseeing,NA,3614
汉族地区佛教全国重点,4,4332,NA,NA,3615
浙江普陀山观音道场类似,4,4719,NA,NA,3616
清康熙年间,5,4036,NA,NA,3617
素斋,6,3097,Food,NA,3618
素菜馆,4,4999,Food,NA,3619
紧邻厦门大学,6,3104,Transportation/Accessibility,NA,3620
闽南佛教的胜地,4,5842,POI/Places,NA,3621
三点,8,2607,NA,NA,3628
上次,40,455,NA,NA,3629
丝毫不逊色,4,5935,Experience,NA,3633
个人真的,4,5410,Experience,NA,3637
众人,4,4142,NA,NA,3648
佛教圣地,4,4307,POI/Places,NA,3656
信徒,4,4251,NA,NA,3664
全貌,6,3637,NA,NA,3671
炮台,18,994,POI/Places,NA,3680
地堡,14,1405,NA,NA,3681
要塞,10,1924,NA,NA,3682
兵营区,8,2342,NA,NA,3683
厦门大学园区,8,2543,POI/Places,NA,3684
城堡面积,8,2403,NA,NA,3685
山区,8,2415,NA,NA,3686
总面积,13,1519,NA,NA,3687
战坪区,8,2655,NA,NA,3688
海岬突出,8,2446,NA,NA,3689
清代,13,1525,NA,NA,3690
清光绪,8,2416,NA,NA,3691
克虏伯大炮,6,3273,NA,NA,3692
城墙,30,604,NA,NA,3693
城壕,6,3358,NA,NA,3694
德国,8,2570,NA,NA,3695
中国明清时期,4,5333,NA,NA,3696
乌樟树汁,4,5480,NA,NA,3697
兵营等,4,5024,NA,NA,3698
厦门胡,4,4516,NA,NA,3699
城垣,4,4775,NA,NA,3700
城楼,14,1353,NA,NA,3701
感觉一般,21,895,Experience,NA,3702
教育意义,14,1336,NA,NA,3703
景区系,4,6259,POI/Places,NA,3704
欧洲风格,4,5136,Experience,NA,3705
泥沙,4,4381,NA,NA,3706
炮台结构,4,4559,NA,NA,3707
花园,33,548,Sightseeing,NA,3708
洞天,5,3894,NA,NA,3709
布局,10,1964,NA,NA,3712
海上,5,3873,NA,NA,3715
等景点,6,3213,POI/Places,NA,3717
全园,6,2987,POI/Places,NA,3726
八点半,3,7038,NA,NA,3727
器材,5,4069,Facilities,NA,3733
中山路,12,1639,Shopping,NA,3737
中山路步行街,10,2050,Shopping,NA,3738
厦门中山路,5,3878,Shopping,NA,3739
游客特别多,15,1297,Transportation/Accessibility,NA,3740
东京的银座,6,3331,NA,NA,3741
闽南特色,3,6986,Arts & Culture,NA,3751
马路,26,691,Transportation/Accessibility,NA,3753
一家店,8,2387,Shopping,NA,3756
一段历史的见证,5,3980,Arts & Culture,NA,3757
不少游客,14,1390,Transportation/Accessibility,NA,3761
不用说,21,868,NA,NA,3763
人潮汹涌,8,2326,Transportation/Accessibility,NA,3785
位老人,3,6421,NA,NA,3791
凌晨,5,4030,NA,NA,3794
前提,12,1601,NA,NA,3798
北京的王府井,3,6722,POI/Places,NA,3799
故宫,635,13,POI/Places,NA,3817
北京故宫,78,227,POI/Places,NA,3818
故宫博物院,80,220,POI/Places,NA,3819
紫禁城,96,167,POI/Places,NA,3820
神武门,38,480,POI/Places,NA,3821
宫殿,43,430,NA,NA,3822
北京中轴线的中心,30,613,NA,NA,3823
珍宝馆,28,639,POI/Places,NA,3824
皇帝,72,255,NA,NA,3825
中国明清两代的皇家宫殿,26,694,NA,NA,3826
乾清宫,24,769,POI/Places,NA,3827
午门,24,757,POI/Places,NA,3828
太和殿,24,755,POI/Places,NA,3829
